,tomato,medicago,Group Number,Species 1 Score,Species 2 Score,Total Score
3635,LOC104644270,LOC11419824,1022,0.7739208364451083,0.7541771493016397,0.764048992873374
3636,LOC104644270,LOC11444058,1022,0.5604241971620613,0.6128003817125011,0.5866122894372812
3637,LOC104644270,LOC11415047,1022,0.7780552651232263,0.8996674474422371,0.8388613562827317
3638,LOC101255351,LOC11407177,1022,0.7611530993278566,0.7835632283623956,0.772358163845126
3639,LOC101255351,LOC25489268,1022,0.9157759522031367,0.8865677684277494,0.901171860315443
3640,LOC101255351,LOC11419824,1022,0.8102106049290515,0.6744050200977415,0.7423078125133965
3641,LOC101255351,LOC11444058,1022,0.6833218820014937,0.6392816864752321,0.6613017842383628
3642,LOC101255351,LOC11415047,1022,0.8192561613144137,0.8969144906162344,0.858085325965324
3643,CRTISO,LOC25483622,1023,0.9100642270351008,0.8731818050374484,0.8916230160362746
3644,LOC101244495,LOC25493579,1024,0.9219357729648991,0.8829530667129349,0.902444419838917
3645,LOC101255524,LOC11431560,1025,0.6044577213509252,0.7029004366559671,0.6536790790034461
3646,LOC101255524,LOC11437933,1025,0.6377827566177081,0.7716029033284173,0.7046928299730627
3647,LOC101254940,LOC25484765,1026,0.8899297983569828,0.8680662791706428,0.8789980387638128
3648,LOC101249382,LOC11420489,1028,0.8811769977595221,0.9415170180156733,0.9113470078875977
3649,Glb1,LOC25479760,1029,0.6370485436893204,0.7194509509075311,0.6782497472984257
3650,Glb1,LOC25492697,1029,0.6619148618371918,0.7407593765362482,0.70133711918672
3651,Glb1,LOC25492696,1029,0.7385093353248693,0.580671466990544,0.6595904011577066
3652,Glb2,LOC25479760,1029,0.20160567587752054,0.5989801721561936,0.40029292401685707
3653,Glb2,LOC25492697,1029,0.25409260642270354,0.5220728145513432,0.38808271048702336
3654,Glb2,LOC25492696,1029,0.2220537714712472,0.495948642318036,0.3590012068946416
3655,LOC101263745,LOC11418333,1030,0.7597490664675131,0.9319221537838698,0.8458356101256914
3656,LOC101259524,LOC25493741,1032,0.6131859596713967,0.8460079234261588,0.7295969415487777
3657,LOC101259524,LOC11439607,1032,0.5648991784914115,0.8291489546282641,0.6970240665598377
3658,LOC101259524,LOC11428891,1032,0.6184973861090366,0.8040600329660796,0.7112787095375581
3659,LOC101244788,LOC25493741,1032,0.6550500373412994,0.7766924033428761,0.7158712203420878
3660,LOC101244788,LOC11439607,1032,0.7048125466766243,0.8668343888262341,0.7858234677514292
3661,LOC101244788,LOC11428891,1032,0.5720806572068708,0.7745004482230127,0.6732905527149418
3662,LOC101260367,LOC25484571,1033,0.9797221807318894,0.982016457335274,0.9808693190335818
3663,LOC101261183,LOC25499564,1034,0.9940194174757282,0.9920476562274081,0.9930335368515681
3664,LOC101263936,LOC25498084,1035,0.8598595967139656,0.9130736531621411,0.8864666249380533
3665,LOC101263936,LOC25498119,1035,0.9206452576549663,0.9434917697258289,0.9320685136903977
3666,LOC101256693,LOC11429614,1036,0.7234592979835698,0.8625545819958937,0.7930069399897317
3667,LOC101256693,LOC11432499,1036,0.7560149365197908,0.95901410215629,0.8575145193380405
3668,LOC101256693,LOC11442568,1036,0.826873786407767,0.9866689800757642,0.9067713832417656
3669,LOC101247148,LOC11429614,1036,0.7041971620612397,0.9239563151248759,0.8140767385930578
3670,LOC101247148,LOC11432499,1036,0.7064017923823749,0.9700991874150545,0.8382504898987146
3671,LOC101247148,LOC11442568,1036,0.7280896191187453,0.9502038691767155,0.8391467441477304
3672,LOC101261460,LOC11407101,1037,0.9233039581777446,0.880963534889101,0.9021337465334227
3673,LOC101261460,LOC11425415,1037,0.8909275578790141,0.8046615193314248,0.8477945386052195
3674,LOC101246135,LOC11407101,1037,0.9049738610903659,0.8283739625806078,0.8666739118354869
3675,LOC101246135,LOC11425415,1037,0.9442987303958178,0.9425159150152644,0.9434073227055411
3676,LOC101268423,LOC11409054,1038,0.7809828230022405,0.8832306758046325,0.8321067494034365
3677,LOC101268423,LOC25493388,1038,0.6854787154592981,0.7656921430843527,0.7255854292718253
3678,LOC101254052,LOC11409054,1038,0.9755877520537715,0.9826089471096845,0.979098349581728
3679,LOC101254052,LOC25493388,1038,0.9225631067961165,0.8856308377432695,0.904096972269693
3680,LOC101266694,LOC11409054,1038,0.9667393577296489,0.968138573204939,0.9674389654672939
3681,LOC101266694,LOC25493388,1038,0.9733353248693055,0.9060004048465921,0.9396678648579488
3682,LOC101268183,LOC11423426,1039,0.9686930545182972,0.9344379861773806,0.9515655203478389
3683,RBR1,LOC11429529,1040,0.9320567587752053,0.9447557907521471,0.9384062747636762
3684,LOC101252245,LOC11409562,1041,0.9796385362210606,0.9802839709667157,0.9799612535938882
3685,LOC101256904,LOC11409562,1041,0.8700463032113517,0.9007721002862843,0.885409201748818
3686,LOC101250075,LOC11438868,1042,0.9864256908140403,0.9832335675660043,0.9848296291900223
3687,LOC101265998,LOC25485079,1043,0.7508887229275579,0.6348500621728695,0.6928693925502137
3688,LOC101265998,LOC11440676,1043,0.8452636295743092,0.7054336196177091,0.7753486245960092
3689,LOC101244484,LOC25485478,1044,0.8085855115758028,0.8371359995373182,0.8228607555565606
3690,LOC101256522,LOC11429785,1045,0.876588498879761,0.8588936120991296,0.8677410554894454
3691,LOC101256522,LOC11425198,1045,0.7986079163554892,0.9168792111274977,0.8577435637414934
3692,LOC101256522,LOC25499775,1045,0.8910530246452577,0.8497408660504002,0.870396945347829
3693,LOC101261694,LOC11429785,1045,0.8921463778939507,0.9000549434660652,0.8961006606800079
3694,LOC101261694,LOC11425198,1045,0.8696280806572069,0.9514878112258177,0.9105579459415123
3695,LOC101261694,LOC25499775,1045,0.8259895444361464,0.8559356615225444,0.8409626029793453
3696,LOC101254825,LOC25492896,1046,0.5802300224047797,0.8227523784737283,0.701491200439254
3697,LOC101254825,LOC25492895,1046,0.5866109036594473,0.7906306931552008,0.688620798407324
3698,DP1,LOC25492896,1046,0.8531859596713967,0.8425493768254244,0.8478676682484105
3699,DP1,LOC25492895,1046,0.9214398805078416,0.9167693241953674,0.9191046023516045
3700,LOC101257274,LOC11443216,1047,0.9989305451829723,0.9988786392013597,0.998904592192166
3701,LOC101257725,LOC11422620,1048,0.9560746825989545,0.9817876868800786,0.9689311847395166
3702,LOC101257725,LOC11423565,1048,0.9756594473487677,0.9526734333882768,0.9641664403685223
3703,LOC101248620,LOC11422620,1048,0.9881643017176999,0.9848124692750355,0.9864883854963677
3704,LOC101248620,LOC11423565,1048,0.9732636295743092,0.9588328851103207,0.966048257342315
3705,LOC101262570,LOC11422620,1048,0.9255504107542942,0.9471443856452966,0.9363473981997954
3706,LOC101262570,LOC11423565,1048,0.9168334578043316,0.9596425782944392,0.9382380180493854
3707,LOC101265534,LOC11428903,1049,0.9325646004480955,0.9239351088748156,0.9282498546614555
3708,LOC101253457,LOC112422493,1050,0.8379626587005228,0.8496341921864607,0.8437984254434918
3709,LOC101254319,LOC25501447,1051,0.699883495145631,0.8174026199358029,0.7586430575407169
3710,LOC101254319,LOC11416558,1051,0.727982076176251,0.7396315896012261,0.7338068328887386
3711,LOC101254319,LOC11413114,1051,0.5815026138909634,0.8417660308004716,0.7116343223457176
3712,LOC101253199,LOC25501447,1051,0.6944824495892457,0.6993320031231023,0.696907226356174
3713,LOC101253199,LOC11416558,1051,0.7071247199402539,0.8219947369943033,0.7645597284672786
3714,LOC101253199,LOC11413114,1051,0.7340582524271845,0.8041281500117277,0.769093201219456
3715,LOC101266123,LOC25501447,1051,0.7672113517550411,0.8579566814146496,0.8125840165848454
3716,LOC101266123,LOC11416558,1051,0.742924570575056,0.7444897487059368,0.7437071596404964
3717,LOC101266123,LOC11413114,1051,0.677496639283047,0.6797759848857272,0.6786363120843871
3718,LOC101267523,LOC25482125,1052,0.9820522778192681,0.9899135363349816,0.9859829070771249
3719,MSRA3,LOC11441522,1053,0.9062882748319642,0.8184899222116191,0.8623890985217917
3720,MSRA3,LOC11433534,1053,0.8566392830470501,0.6443422688759723,0.7504907759615111
3721,MSRA4,LOC11441522,1053,0.5555070948469006,0.49867268153032007,0.5270898881886104
3722,MSRA4,LOC11433534,1053,0.8926183719193428,0.9776659630047327,0.9351421674620377
3723,LOC101248472,LOC25496990,1054,0.9848782673637043,0.9700934038923109,0.9774858356280076
3724,LOC101254742,LOC11423830,1055,0.9088513816280807,0.9094473844018391,0.90914938301496
3725,LOC101261363,LOC25497467,1056,0.9382106049290515,0.9581562129493074,0.9481834089391794
3726,LOC101261363,LOC11426830,1056,0.9542464525765497,0.9511581504294265,0.9527023015029881
3727,LOC101244412,LOC11412580,1057,0.5403435399551905,0.7574217055608572,0.6488826227580238
3728,LOC101244412,LOC11423120,1057,0.8712322628827484,0.933865417425754,0.9025488401542512
3729,LOC101264117,LOC11412580,1057,0.8713069454817027,0.7297591162777247,0.8005330308797137
3730,LOC101264117,LOC11423120,1057,0.7170067214339059,0.39210998975031247,0.5545583555921092
3731,LOC101266200,LOC11433061,1059,0.9234891710231515,0.9311934299181631,0.9273413004706573
3732,LOC101266200,LOC25491393,1059,0.9234533233756534,0.9644833868309188,0.9439683551032861
3733,LOC101266200,LOC11425087,1059,0.8220283793876028,0.9459529799600936,0.8839906796738481
3734,LOC101265903,LOC11433061,1059,0.9494189693801344,0.9343396662907377,0.9418793178354361
3735,LOC101265903,LOC25491393,1059,0.9491680358476475,0.9605621584106878,0.9548650971291677
3736,LOC101265903,LOC11425087,1059,0.9049858103061987,0.913114137821347,0.9090499740637729
3737,LOC101255159,LOC11433061,1059,0.9370216579536967,0.7752812237934126,0.8561514408735547
3738,LOC101255159,LOC25491393,1059,0.9519044062733383,0.9456406697319337,0.948772538002636
3739,LOC101255159,LOC11425087,1059,0.8943091859596713,0.9558428038518262,0.9250759949057488
3740,LOC101244910,LOC11445311,1060,0.788755787901419,0.7537838697550677,0.7712698288282434
3741,LOC101244910,LOC25499915,1060,0.8070739357729648,0.649240912639889,0.7281574242064269
3742,LOC101261856,LOC11407588,1061,0.941998506348021,0.9859344726873138,0.9639664895176674
3743,LOC101261856,LOC25486962,1061,0.8696878267363704,0.881645990572858,0.8756669086546142
3744,LOC101259750,LOC11407588,1061,0.9589723674383868,0.9759463289089384,0.9674593481736626
3745,LOC101259750,LOC25486962,1061,0.944555638536221,0.9176831207888726,0.9311193796625468
3746,LOC101055579,LOC25494229,1062,0.43439133681852127,0.5455741592203811,0.4899827480194512
3747,LOC101055579,LOC25490232,1062,0.541075429424944,0.5207310372748041,0.530903233349874
3748,LOC101055579,LOC11415465,1062,0.41361463778939506,0.6055174806974929,0.509566059243444
3749,LOC101055579,LOC11444937,1062,0.405227781926811,0.5026286110870132,0.4539281965069121
3750,MHX,LOC11417465,1063,0.8668737864077669,0.7657512635390661,0.8163125249734164
3751,LOC101259838,LOC11405441,1065,0.7424227035100821,0.7478866043974052,0.7451546539537437
3752,LOC101259838,LOC11427488,1065,0.4679671396564601,0.6165350915242475,0.5422511155903538
3753,LOC101259838,LOC11431072,1065,0.908875280059746,0.8560943870911772,0.8824848335754616
3754,LOC101259838,LOC11409814,1065,0.46113816280806574,0.6255805210953992,0.5433593419517324
3755,LOC101243860,LOC11405441,1065,0.6996445108289768,0.5429763935880012,0.621310452208489
3756,LOC101243860,LOC11427488,1065,0.6986706497386109,0.6582689916428096,0.6784698206907103
3757,LOC101243860,LOC11431072,1065,0.6806870799103809,0.45669008993377863,0.5686885849220797
3758,LOC101243860,LOC11409814,1065,0.6526661687826736,0.6663427893930193,0.6595044790878464
3759,LOC101244450,LOC11405441,1065,0.974757281553398,0.9646209061494911,0.9696890938514446
3760,LOC101244450,LOC11427488,1065,0.773412994772218,0.9347734304965155,0.8540932126343668
3761,LOC101244450,LOC11431072,1065,0.7657535474234503,0.7512969549752754,0.7585252511993628
3762,LOC101244450,LOC11409814,1065,0.24602837938760266,0.6038865272837686,0.42495745333568563
3763,LOC101258450,LOC11405441,1065,0.8001015683345781,0.5183193082906798,0.6592104383126289
3764,LOC101258450,LOC11427488,1065,0.7753547423450337,0.8334634625950667,0.8044091024700502
3765,LOC101258450,LOC11431072,1065,0.6233726661687827,0.715236690668286,0.6693046784185344
3766,LOC101258450,LOC11409814,1065,0.2802509335324869,0.6718082183858188,0.47602957595915285
3767,LOC101252734,LOC11405441,1065,0.5925416977844162,0.28697197240617034,0.4397568350952933
3768,LOC101252734,LOC11427488,1065,0.5418836611069621,0.3942569619155027,0.46807031151123235
3769,LOC101252734,LOC11431072,1065,0.5419765994523277,0.4380844972672855,0.4900305483598066
3770,LOC101252734,LOC11409814,1065,0.6652128454070202,0.5589369885197073,0.6120749169633637
3771,LOC101264147,LOC25484125,1066,0.9472740851381628,0.9817915425619078,0.9645328138500353
3772,LOC101266223,LOC25489829,1067,0.36992116836777034,0.41825279777912727,0.3940869830734488
3773,LOC101257063,LOC11419392,1068,0.9668707991038088,0.9563575373760158,0.9616141682399123
3774,LOC101257063,LOC11428102,1068,0.9640866318147872,0.9679650675226279,0.9660258496687075
3775,LOC101257063,LOC25484126,1068,0.9566781179985063,0.9658829993348949,0.9612805586667006
3776,LOC101257063,LOC11405349,1068,0.9513786407766991,0.9624765044388538,0.9569275726077764
3777,LOC101253922,LOC11419392,1068,0.9604779686333085,0.9736444868569445,0.9670612277451265
3778,LOC101253922,LOC11428102,1068,0.9653412994772218,0.9740724675399787,0.9697068835086002
3779,LOC101253922,LOC25484126,1068,0.958572068707991,0.9599664555680865,0.9592692621380388
3780,LOC101253922,LOC11405349,1068,0.9578790141896938,0.9635753737601573,0.9607271939749256
3781,LOC101253011,LOC11419392,1068,0.9408035847647499,0.9334027356062577,0.9371031601855038
3782,LOC101253011,LOC11428102,1068,0.9491740104555638,0.9506492004279807,0.9499116054417722
3783,LOC101253011,LOC25484126,1068,0.9492098581030619,0.957444839651832,0.953327348877447
3784,LOC101253011,LOC11405349,1068,0.9415922330097087,0.9460570833694804,0.9438246581895946
3785,LOC101261708,LOC11419392,1068,0.9897774458551158,0.9728347936728261,0.981306119763971
3786,LOC101261708,LOC11428102,1068,0.9898013442867811,0.974413695381857,0.982107519834319
3787,LOC101261708,LOC25484126,1068,0.9869693801344288,0.9566524970359446,0.9718109385851867
3788,LOC101261708,LOC11405349,1068,0.9882300224047796,0.9627598970532951,0.9754949597290374
3789,LOC101264421,LOC11427231,1069,0.9574309185959672,0.9706948902576559,0.9640629044268115
3790,LOC543829,LOC11421143,1072,0.9897601858766907,0.8362164194210694,0.9129883026488801
3791,LOC101246064,LOC11442049,1073,0.8662106049290516,0.9388623810763136,0.9025364930026826
3792,LOC101244442,LOC11430595,1074,0.8605884988797611,0.9673777186573231,0.9139831087685422
3793,LOC101244442,LOC25486233,1074,0.7740881254667662,0.8653595905265897,0.8197238579966779
3794,LOC101245776,LOC11430595,1074,0.9351695294996266,0.9810718152871358,0.9581206723933813
3795,LOC101245776,LOC25486233,1074,0.818168782673637,0.8613169081287413,0.8397428454011892
3796,GAI,LOC25489240,1075,0.7092875280059746,0.7926375755472659,0.7509625517766203
3797,LOC101248352,LOC11407105,1076,0.9610455563853623,0.8538214626529019,0.9074335095191322
3798,LOC101248352,LOC25489027,1076,0.885293502613891,0.903161337793072,0.8942274202034814
3799,LOC101244511,LOC11407105,1076,0.8830351008215085,0.8091032647985887,0.8460691828100486
3800,LOC101244511,LOC25489027,1076,0.7098132935026139,0.7972586102194847,0.7535359518610494
3801,LOC101255117,LOC11424466,1077,0.8188259895444362,0.8713513200890662,0.8450886548167512
3802,LOC101055499,LOC11437782,1078,0.8226975354742345,0.9198519418177612,0.8712747386459978
3803,LOC101252708,LOC11421731,1079,0.8124092606422704,0.942459732222897,0.8774344964325838
3804,LOC101254520,LOC11421731,1079,0.8777774458551157,0.9451375032532315,0.9114574745541737
3805,LOC101244095,LOC11429960,1081,0.8451142643764004,0.9443014629099474,0.8947078636431739
3806,LOC101244095,LOC25488909,1081,0.8023958177744586,0.7903704346317342,0.7963831262030964
3807,LOC101257664,LOC11429960,1081,0.9727259148618372,0.9254150480835655,0.9490704814727013
3808,LOC101257664,LOC25488909,1081,0.9110281304456062,0.8562852433417195,0.8836566868936628
3809,LOC101262562,LOC25484381,1082,0.8438595967139657,0.9841627868868261,0.9140111918003959
3810,LOC101261818,LOC25492481,1083,0.7319551904406274,0.9014314218790666,0.8166933061598469
3811,LOC101251687,LOC25492481,1083,0.9193248693054519,0.8613284751742286,0.8903266722398402
3812,LOC101262034,LOC11435777,1084,0.8063091859596714,0.8595645007373991,0.8329368433485352
3813,LOC101262034,LOC11436779,1084,0.6895235250186706,0.746901477690061,0.7182125013543659
3814,LOC101260913,LOC11435777,1084,0.8585511575802838,0.8824441167114889,0.8704976371458863
3815,LOC101260913,LOC11436779,1084,0.8132457057505602,0.7429050634741622,0.7780753846123611
3816,LOC101267946,LOC25501355,1085,0.7435997012696042,0.831335126225384,0.7874674137474941
3817,LOC101267946,LOC25493189,1085,0.8465302464525765,0.9622682976200803,0.9043992720363283
3818,LOC101245288,LOC25484198,1086,0.9704077669902913,0.9660912061536683,0.9682494865719797
3819,LOC101268463,LOC25500851,1088,0.691547589411667,0.5861407516651725,0.6388441705384198
3820,LOC101268463,LOC25500854,1088,0.6544917434237822,0.6576385876637459,0.6560651655437642
3821,LOC101268463,LOC11419739,1088,0.6465654302547507,0.7923570746941963,0.7194612524744735
3822,LOC101268463,LOC11429188,1088,0.5116388681437225,0.14276625892831324,0.32720256353601784
3823,FRO1,LOC25500851,1088,0.4236773711725168,0.5697219732094374,0.4966996721909771
3824,FRO1,LOC25500854,1088,0.3580761762509335,0.5943205806656835,0.4761983784583085
3825,FRO1,LOC11419739,1088,0.5120418222554144,0.6431566467135132,0.5775992344844638
3826,FRO1,LOC11429188,1088,0.6446004480955937,0.5436366791012406,0.5941185635984172
3827,LOC101251223,LOC25500851,1088,0.42761596548004316,0.49071262639406993,0.45916429593705654
3828,LOC101251223,LOC25500854,1088,0.2587403534976351,0.48177322807321943,0.3702567907854273
3829,LOC101251223,LOC11419739,1088,0.503612978176085,0.33529973106619243,0.4194563546211387
3830,LOC101251223,LOC11429188,1088,0.604756451746743,0.8297041728116595,0.7172303122792012
3831,LOC101245995,LOC11438939,1089,0.6199731142643764,0.7451664208669501,0.6825697675656632
3832,LOC101245995,LOC11420339,1089,0.5854757281553398,0.8395014603394928,0.7124885942474163
3833,LOC101245995,LOC11410209,1089,0.7572516803584765,0.7985599028368179,0.7779057915976472
3834,LOC101245995,LOC11410130,1089,0.6872292755787901,0.8489375990026636,0.7680834372907268
3835,LOC101245995,LOC11422526,1089,0.817242718446602,0.8729822735027906,0.8451124959746963
3836,Cel2,LOC11438939,1089,0.5846691560866318,0.7911280761111593,0.6878986160988956
3837,Cel2,LOC11420339,1089,0.6564839432412247,0.8610740001735057,0.7587789717073652
3838,Cel2,LOC11410209,1089,0.7297445855115758,0.884410514444348,0.8070775499779619
3839,Cel2,LOC11410130,1089,0.6662285287528006,0.9054040593903524,0.7858162940715765
3840,Cel2,LOC11422526,1089,0.7457206870799103,0.7208698418206531,0.7332952644502817
3841,cellulase,LOC11438939,1089,0.8888722927557879,0.8492929643445823,0.8690826285501851
3842,cellulase,LOC11420339,1089,0.8780164301717699,0.7503715913362828,0.8141940107540264
3843,cellulase,LOC11410209,1089,0.9714533233756535,0.9879876232613284,0.979720473318491
3844,cellulase,LOC11410130,1089,0.9692905153099328,0.9863412471202876,0.9778158812151102
3845,cellulase,LOC11422526,1089,0.8188976848394324,0.8206124750585582,0.8197550799489952
3846,cel7,LOC11438939,1089,0.7103689320388349,0.9112981116798241,0.8108335218593294
3847,cel7,LOC11420339,1089,0.8315160567587752,0.9077528122379341,0.8696344344983546
3848,cel7,LOC11410209,1089,0.8471755041075429,0.9675717879760561,0.9073736460417996
3849,cel7,LOC11410130,1089,0.8602300224047797,0.9283068094554171,0.8942684159300984
3850,cel7,LOC11422526,1089,0.8269036594473487,0.859333159827651,0.8431184096374998
3851,cel5,LOC11438939,1089,0.757108289768484,0.8223070472224632,0.7897076684954736
3852,cel5,LOC11420339,1089,0.5938879761015684,0.744015499840953,0.6689517379712607
3853,cel5,LOC11410209,1089,0.7905242718446601,0.953841704982505,0.8721829884135825
3854,cel5,LOC11410130,1089,0.7335324869305452,0.9440187129091441,0.8387755999198446
3855,cel5,LOC11422526,1089,0.7699596713965646,0.7330499407188918,0.7515048060577283
3856,LOC101262307,LOC25487810,1090,0.8572008961911874,0.889004559343763,0.8731027277674752
3857,LOC101262307,LOC25497291,1090,0.8734518297236744,0.8437465660333708,0.8585991978785226
3858,LOC101255453,LOC11438224,1091,0.9333067795203718,0.9336861282206992,0.9334964538705355
3859,LOC101261429,LOC25487781,1092,0.753176997759522,0.7754200283392614,0.7642985130493917
3860,LOC101251352,LOC25485918,1093,0.771680358476475,0.7316561117376594,0.7516682351070672
3861,LOC101251056,LOC25485918,1093,0.8572898514646088,0.9099158497440791,0.883602850604344
3862,LOC101250575,LOC11411035,1094,0.9767023483528338,0.981741418698129,0.9792218835254813
3863,LOC101256535,LOC11435742,1095,0.9153935772964898,0.9643895652397431,0.9398915712681164
3864,LOC101250983,LOC11440463,1096,0.8728125466766243,0.9673288800208206,0.9200707133487225
3865,LOC101253512,LOC11434621,1097,0.9822733383121732,0.9694456493450161,0.9758594938285947
3866,LOC101262372,LOC25482625,1099,0.8128991784914115,0.8601602035800006,0.8365296910357061
3867,LOC101262372,LOC25493938,1099,0.3053144137415982,0.25515167288395363,0.2802330433127759
3868,LOC101262372,LOC25485559,1099,0.9825182972367439,0.9095225701975074,0.9460204337171256
3869,LOC101260117,LOC25482625,1099,0.5785750560119491,0.6834504496688933,0.6310127528404212
3870,LOC101260117,LOC25493938,1099,0.9754861837191935,0.9593476186345102,0.9674169011768519
3871,LOC101260117,LOC25485559,1099,0.3498371919342793,0.34817385269367573,0.3490055223139775
3872,LOC101245350,LOC25482625,1099,0.4559940253920836,0.46011393539805095,0.4580539803950673
3873,LOC101245350,LOC25493938,1099,0.8598416728902166,0.48299355137214084,0.6714176121311788
3874,LOC101245350,LOC25485559,1099,0.2873129200896191,0.3335299731066192,0.31042144659811916
3875,LeMYBI,LOC25482625,1099,0.8329619118745333,0.8707671842919522,0.8518645480832427
3876,LeMYBI,LOC25493938,1099,0.544418222554145,0.24305254330412654,0.39373538292913574
3877,LeMYBI,LOC25485559,1099,0.8387214339058999,0.7514357595211244,0.7950785967135121
3878,LOC101258227,LOC25488951,1100,0.9836713965646005,0.9940024869147798,0.9888369417396901
3879,LOC101260837,LOC11446990,1102,0.551832710978342,0.6019747517101556,0.5769037313442488
3880,LOC101260837,LOC11417767,1102,0.5533383121732637,0.4384604262456262,0.49589936920944494
3881,LOC101260837,LOC11425915,1102,0.5734129947722181,0.573153530037368,0.573283262404793
3882,LOC101260837,LOC25487775,1102,0.580403286034354,0.7598565686359561,0.6701299273351551
3883,LOC101252043,LOC11446990,1102,0.6108439133681852,0.5530332970256628,0.581938605196924
3884,LOC101252043,LOC11417767,1102,0.5855952203136668,0.5358433822041005,0.5607193012588837
3885,LOC101252043,LOC11425915,1102,0.5959133681852129,0.6411034961394986,0.6185084321623557
3886,LOC101252043,LOC25487775,1102,0.5242359970126961,0.6426823978485295,0.5834591974306128
3887,LOC101251747,LOC11430646,1103,0.46975022819683016,0.5929903704346318,0.531370299315731
3888,LOC101251747,LOC11428596,1103,0.6345299145299146,0.31779172249372645,0.4761608185118205
3889,LOC101251747,LOC11413884,1103,0.616672475313252,0.8153494693617882,0.7160109723375201
3890,LOC101251747,LOC25498173,1103,0.2706298232511825,0.3238367889881727,0.2972333061196776
3891,LOC101262346,LOC11430646,1103,0.30165795369678866,0.7953789653277812,0.548518459512285
3892,LOC101262346,LOC11428596,1103,0.782421375819434,0.8343824000976773,0.8084018879585557
3893,LOC101262346,LOC11413884,1103,0.42498049954360634,0.6083282727509326,0.5166543861472694
3894,LOC101262346,LOC25498173,1103,0.8220263878516305,0.503877851999653,0.6629521199256417
3895,LOC101260552,LOC11409835,1104,0.345916521450502,0.2596295653682658,0.30277304340938394
3896,LOC101260552,LOC25490725,1104,0.45118911293668573,0.47178508429484395,0.46148709861576487
3897,LOC101260552,LOC25486266,1104,0.3328454070201643,0.3820595124490327,0.3574524597345985
3898,LOC101260552,LOC25494321,1104,0.37887644178906316,0.519661085567219,0.44926876367814106
3899,LOC101263765,LOC11409835,1104,0.6422643764002987,0.3415387062259622,0.49190154131313046
3900,LOC101263765,LOC25490725,1104,0.7047050037341299,0.5312859662820625,0.6179954850080962
3901,LOC101263765,LOC25486266,1104,0.6804600448095595,0.47206397861381816,0.5762620117116888
3902,LOC101263765,LOC25494321,1104,0.7554712471994026,0.5165726844220815,0.636021965810742
3903,LOC101259154,LOC11409835,1104,0.34442286947141315,0.07170845261848992,0.20806566104495153
3904,LOC101259154,LOC25490725,1104,0.4650037341299477,0.35947485613487173,0.41223929513240976
3905,LOC101259154,LOC25486266,1104,0.18886399468923742,0.1837746482493598,0.1863193214692986
3906,LOC101259154,LOC25494321,1104,0.2534362293585594,0.3336629941297244,0.2935496117441419
3907,LOC101266964,LOC11409835,1104,0.8639283047050037,0.9222405367109107,0.8930844207079571
3908,LOC101266964,LOC25490725,1104,0.6550161812297735,0.5859691738237761,0.6204926775267747
3909,LOC101266964,LOC25486266,1104,0.7192233009708738,0.7594343714756658,0.7393288362232698
3910,LOC101266964,LOC25494321,1104,0.5309766824329931,0.7973974147653335,0.6641870485991633
3911,LOC101245949,LOC11409835,1104,0.6005012032196498,0.607501228998583,0.6040012161091164
3912,LOC101245949,LOC25490725,1104,0.4923010538544519,0.4952141349295856,0.4937575943920187
3913,LOC101245949,LOC25486266,1104,0.5864144054435316,0.5675242345668302,0.5769693200051809
3914,LOC101245949,LOC25494321,1104,0.7128570243133351,0.8160377085682889,0.764447366440812
3915,LOC101259433,LOC25493580,1105,0.6069185959671396,0.8999739741476533,0.7534462850573964
3916,LOC101254779,LOC11412050,1106,0.9487318894697535,0.9711460050316647,0.9599389472507092
3917,LOC101254779,LOC25489513,1106,0.9282150858849888,0.9013504525606546,0.9147827692228216
3918,LOC101249749,LOC11415199,1107,0.9020283793876027,0.8354876955553627,0.8687580374714827
3919,LOC101249749,LOC11413965,1107,0.8902345033607169,0.8506752262803273,0.8704548648205221
3920,LOC101249749,LOC25502797,1107,0.8970037341299477,0.9138415764597771,0.9054226552948624
3921,LOC101257072,LOC11415199,1107,0.8676863330843914,0.7723836788988172,0.8200350059916043
3922,LOC101257072,LOC11413965,1107,0.8372397311426437,0.816795350047714,0.8270175405951788
3923,LOC101257072,LOC25502797,1107,0.8597699775952203,0.9282811049098896,0.894025541252555
3924,LOC101250160,LOC25488112,1108,0.9305631067961164,0.9150689685087187,0.9228160376524175
3925,LOC101260340,LOC11420908,1109,0.9436893203883495,0.9666117232006015,0.9551505217944756
3926,LOC101251361,LOC25487915,1110,0.9102076176250934,0.9555420606691536,0.9328748391471235
3927,LOC101265435,LOC11418300,1111,0.9545093353248694,0.981585263584049,0.9680472994544591
3928,LOC101249529,LOC25502012,1112,0.8358834951456311,0.9132124577079899,0.8745479764268105
3929,LOC543732,LOC25502012,1112,0.728519790888723,0.7731471039009861,0.7508334473948546
3930,LOC101259296,LOC11419599,1113,0.8790739357729649,0.8834780820553354,0.8812760089141501
3931,LOC101268612,LOC11419599,1113,0.8958147871545931,0.8816337809137323,0.8887242840341627
3932,LOC101248911,LOC25488173,1114,0.9734906646751307,0.9852635840490443,0.9793771243620875
3933,LOC101248911,LOC11433070,1114,0.9739566840926065,0.9860443596194443,0.9800005218560254
3934,LOC101248911,LOC25488174,1114,0.7044899178491412,0.5345363060640236,0.6195131119565824
3935,LOC101260375,LOC25488173,1114,0.972690067214339,0.9734362800381713,0.9730631736262552
