,tomato,sorghum,Group Number,Species 1 Score,Species 2 Score,Total Score
2632,LOC101263477,LOC8056784,834,0.8128196964873182,0.8093357047021749,0.8110777005947465
2633,LOC101263477,LOC110429930,834,0.891895716155506,0.8201628755967425,0.8560292958761242
2634,LOC101247688,LOC8063749,835,0.9732498496586366,0.9496645761178195,0.961457212888228
2635,LOC101243628,LOC8080192,836,0.9892886200431569,0.9924802645948392,0.990884442318998
2636,LOC101260289,LOC8065606,837,0.8829955074463194,0.9397297887609598,0.9113626481036396
2637,LOC101261935,LOC8084394,838,0.8269765467473204,0.8383163281225624,0.8326464374349414
2638,LOC101253668,LOC8074765,839,0.6966641904559765,0.8358326312833473,0.7662484108696619
2639,LOC101253668,LOC8054716,839,0.7385868304896215,0.7268619925738713,0.7327244115317464
2640,LOC101253668,LOC8069683,839,0.5989599915101348,0.6720708914474711,0.6355154414788029
2641,LOC101257014,LOC8074765,839,0.7847394672609572,0.7076351836250742,0.7461873254430157
2642,LOC101257014,LOC8054716,839,0.8343415048286108,0.6994976442322693,0.76691957453044
2643,LOC101257014,LOC8069683,839,0.9350808305918143,0.9437486349028051,0.9394147327473097
2644,DGK1,LOC8074765,839,0.8671123845908947,0.9237417704140535,0.8954270775024741
2645,DGK1,LOC8054716,839,0.8158689730800524,0.816730631220943,0.8162998021504977
2646,DGK1,LOC8069683,839,0.7476599808978032,0.8783300571000655,0.8129950189989343
2647,LOC101257700,LOC8066076,840,0.997898758357211,0.9976847951574151,0.997791776757313
2648,ER69,LOC110429673,841,0.9097668824507411,0.9690910792848452,0.9394289808677931
2649,ER69,LOC110431907,841,0.8315327744172061,0.9099067053574214,0.8707197398873137
2650,LOC101250617,LOC110429673,841,0.8093388517457286,0.888664232893382,0.8490015423195554
2651,LOC101250617,LOC110431907,841,0.7216102444373695,0.7130768510717963,0.7173435477545829
2652,LOC101256162,LOC8056340,842,0.997269093353143,0.997790882710849,0.997529988031996
2653,LOC101251770,LOC8080634,843,0.9795111252608865,0.991625323723049,0.9855682244919677
2654,LOC101258444,LOC8081647,844,0.7328097916445576,0.8274392336734375,0.7801245126589975
2655,LOC101258444,LOC8078089,844,0.9241784286674448,0.8024774563948953,0.8633279425311701
2656,LOC101253262,LOC8081647,844,0.6929640241961159,0.8524883771724547,0.7727262006842853
2657,LOC101253262,LOC8078089,844,0.7401959743889065,0.7506817685419201,0.7454388714654133
2658,LOC101244960,LOC8081647,844,0.6664827195868266,0.7252145152734876,0.695848617430157
2659,LOC101244960,LOC8078089,844,0.6855424670133361,0.7299322911791319,0.707737379096234
2660,RAN2A,LOC8082248,845,0.5661466624217341,0.6450903304315267,0.6056184964266305
2661,RAN2A,LOC110433845,845,0.8600516466801089,0.8145651970420293,0.8373084218610691
2662,RAN2A,LOC8083787,845,0.9179737521666844,0.9367281350432151,0.9273509436049497
2663,RAN2A,LOC8084813,845,0.8779440376384025,0.8988874674543494,0.888415752546376
2664,RAN1,LOC8082248,845,0.5819448866249248,0.6759025242597273,0.628923705442326
2665,RAN1,LOC110433845,845,0.9237397856309031,0.8296171487409904,0.8766784671859467
2666,RAN1,LOC8083787,845,0.9102338250380275,0.9169022434397329,0.9135680342388802
2667,RAN1,LOC8084813,845,0.8415720400438643,0.788320661764451,0.8149463509041577
2668,RAN2B,LOC8082248,845,0.517598783119318,0.6833442541108927,0.6004715186151053
2669,RAN2B,LOC110433845,845,0.8194276415861899,0.8733501825329963,0.8463889120595931
2670,RAN2B,LOC8083787,845,0.9361632884077966,0.9393366407688227,0.9377499645883096
2671,RAN2B,LOC8084813,845,0.837928472885493,0.8460517055481016,0.8419900892167973
2672,LOC101244090,LOC8065666,847,0.8361180877364683,0.7865518424911854,0.8113349651138269
2673,LOC101260798,LOC8071657,848,0.9967384767766811,0.9908230799366249,0.993780778356653
2674,LOC101257028,LOC8074330,849,0.7680026412914028,0.7036586338280618,0.7358306375597323
2675,OPT1,LOC8059989,850,0.9304043298312639,0.950600642765765,0.9405024862985144
2676,LOC101252061,LOC8059989,850,0.6917966677278998,0.677961870885207,0.6848792693065534
2677,LOC101251001,LOC8063004,851,0.989833386394991,0.9772785422322069,0.9835559643135989
2678,LOC101248082,LOC8073897,852,0.992429870175811,0.9932353583575151,0.992832614266663
2679,LOC101252962,LOC8057689,853,0.7658565920266016,0.6936503479047708,0.7297534699656862
2680,LOC101251121,LOC8080168,854,0.8508896671265344,0.8758713220381291,0.8633804945823318
2681,LOC101253540,LOC8072874,856,0.908238706710531,0.9022295720788653,0.9052341393946981
2682,LOC101247820,LOC8060171,857,0.4182673600056599,0.450478954101532,0.4343731570535959
2683,LOC101263367,LOC8060171,857,0.9253740846864057,0.880770070829043,0.9030720777577244
2684,LOC101262073,LOC8060171,857,0.7670027238317593,0.7876751224687198,0.7773389231502396
2685,LOC101256461,LOC8054786,858,0.9439881141886872,0.8549159100127929,0.8994520121007401
2686,LOC101246213,LOC8065574,859,0.9487495136014716,0.8727448594339916,0.9107471865177317
2687,LOC101246213,LOC8065207,859,0.9582440128762956,0.8866360884895005,0.922440050682898
2688,LOC101253400,LOC8065574,859,0.9507862951564533,0.8604886267902274,0.9056374609733404
2689,LOC101253400,LOC8065207,859,0.9763030567445297,0.8866922524883771,0.9314976546164534
2690,LOC101261583,LOC8057369,860,0.9069534354475457,0.8489015084540686,0.8779274719508072
2691,LOC101261583,LOC8057368,860,0.9315661836090574,0.7960310774127118,0.8637986305108847
2692,LOC101259441,LOC8057369,860,0.9043042830583953,0.7674567762558028,0.835880529657099
2693,LOC101259441,LOC8057368,860,0.8919782565118445,0.7302817560610315,0.8111300062864379
2694,LOC101261885,LOC8057369,860,0.9246406546629407,0.8503437444746066,0.8874921995687737
2695,LOC101261885,LOC8057368,860,0.9292471926452612,0.8325439171268995,0.8808955548860804
2696,LOC101251567,LOC8078797,861,0.6858749867345856,0.5056756841087086,0.5957753354216471
2697,LOC101251567,LOC8080955,861,0.6338674873536382,0.49793753315236045,0.5659025102529993
2698,LOC101251567,LOC8072712,861,0.5733064487601259,0.5156635152422853,0.5444849820012057
2699,LOC101258640,LOC8054219,862,0.8420177579680923,0.9009485475365846,0.8714831527523385
2700,LOC101265995,LOC8064502,863,0.9777141037886024,0.9537208649255827,0.9657174843570926
2701,LOC101255588,LOC8066379,864,0.9934557288903039,0.9925239477050767,0.9929898382976903
2702,LOC101255588,LOC8059589,864,0.9911705401676749,0.976130300477394,0.9836504203225345
2703,LOC101244105,LOC8054210,865,0.9211999009515724,0.9318917906954975,0.9265458458235349
2704,LOC101247141,LOC8066347,866,0.9531925430683788,0.9933976099098256,0.9732950764891022
2705,LOC101258379,LOC8075203,867,0.9458841840885777,0.9228993104309027,0.9343917472597402
2706,LOC101247047,LOC8066236,868,0.4393293006473522,0.6391385066616743,0.5392339036545133
2707,LOC101247047,LOC8054855,868,0.6743570695815204,0.6434522137976224,0.6589046416895714
2708,LOC101247047,LOC8067747,868,0.4995861190703597,0.8523432868420232,0.6759647029561915
2709,LOC101247047,LOC8054852,868,0.9006827266617143,0.7732222534244438,0.8369524900430791
2710,LOC101254592,LOC8066236,868,0.6646220241253671,0.6522356391775095,0.6584288316514383
2711,LOC101254592,LOC8054855,868,0.6111924723195019,0.47485880994726826,0.5430256411333851
2712,LOC101254592,LOC8067747,868,0.7307863737663164,0.6816203313675934,0.7062033525669549
2713,LOC101254592,LOC8054852,868,0.46760762672892564,0.12880277075727792,0.2982051987431018
2714,gtsatom,LOC8066236,868,0.04866815239308076,0.49258947237043277,0.2706288123817568
2715,gtsatom,LOC8054855,868,0.19240157062506633,0.5354301226247309,0.3639158466248986
2716,gtsatom,LOC8067747,868,0.06023559375994906,0.43314924022590406,0.24669241699292657
2717,gtsatom,LOC8054852,868,0.9629700378506492,0.9468251739523854,0.9548976059015173
2718,LOC101264651,LOC8066236,868,0.5338498001344228,0.5292208805266935,0.5315353403305582
2719,LOC101264651,LOC8054855,868,0.6051222186847784,0.6458781865268807,0.6255002026058296
2720,LOC101264651,LOC8067747,868,0.5514379709222116,0.6609020562264033,0.6061700135743074
2721,LOC101264651,LOC8054852,868,0.6703031589373518,0.44543043464694687,0.5578667967921493
2722,LOC101246701,LOC8066236,868,0.13777636280024055,0.3408920715154919,0.23933421715786624
2723,LOC101246701,LOC8054855,868,0.15244260497364603,0.3016708789665824,0.22705674197011422
2724,LOC101246701,LOC8067747,868,0.1111111111111111,0.3387859215576149,0.224948516334363
2725,LOC101246701,LOC8054852,868,0.8915702713219428,0.5380386283503384,0.7148044498361406
2726,LOC101246409,LOC8066236,868,0.7094697371679225,0.5242519267371837,0.616860831952553
2727,LOC101246409,LOC8054855,868,0.6322119636350773,0.40971637180567255,0.5209641677203749
2728,LOC101246409,LOC8067747,868,0.7009232728430437,0.6271880557895723,0.664055664316308
2729,LOC101246409,LOC8054852,868,0.44252007499380946,0.3138631470560704,0.3781916110249399
2730,LOC101266880,LOC8076672,869,0.8312356291343875,0.8964190250345824,0.863827327084485
2731,LOC101258454,LOC8078971,870,0.8503873501008171,0.8898041540557687,0.8700957520782929
2732,LOC104645878,LOC8069821,871,0.7781118696962909,0.8788105713126775,0.8284612205044841
2733,LOC101255514,LOC8079524,872,0.7259778084356244,0.846953103060938,0.7864654557482812
2734,LOC101255814,LOC8079524,872,0.9734620962892214,0.9168086367749384,0.9451353665320799
2735,LOC101265237,LOC8054278,873,0.602638933106937,0.8813171497810643,0.7419780414440007
2736,LOC101268535,LOC8078904,874,0.870763026636952,0.8230896439826516,0.8469263353098018
2737,LOC101268535,LOC8082902,874,0.808192719940571,0.3635932478392461,0.5858929838899085
2738,LOC101250110,LOC8078904,874,0.9672715695638332,0.928509469874255,0.9478905197190441
2739,LOC101250110,LOC8082902,874,0.9968163005412289,0.9964928702923648,0.9966545854167969
2740,LOC101249938,LOC8078904,874,0.9229827726484842,0.9167711941090205,0.9198769833787523
2741,LOC101249938,LOC8082902,874,0.9964271817184902,0.9973665324971137,0.996896857107802
2742,LOC101266665,LOC8061321,876,0.9003289822774064,0.9249461761677431,0.9126375792225747
2743,LOC101264711,LOC8065043,877,0.8753900031836995,0.8788556411883193,0.8771228221860095
2744,LOC101265015,LOC8065043,877,0.9601966818776752,0.8579432188905184,0.9090699503840968
2745,LOC101248718,LOC8078716,878,0.9004775549188156,0.9476988361571343,0.9240881955379749
2746,LOC101255710,LOC8075678,879,0.8351904913509498,0.8622297107554058,0.8487101010531778
2747,LOC101259688,LOC8065339,880,0.2135289539778556,0.6333080248647037,0.4234184894212797
2748,LOC101259688,LOC8075448,880,0.5010081714952775,0.7498517894474086,0.625429980471343
2749,LOC101259688,LOC8055122,880,0.7574728501185044,0.6660495560617249,0.7117612030901146
2750,LOC101249476,LOC8065339,880,0.4883794969754855,0.6648916069490813,0.5766355519622834
2751,LOC101249476,LOC8075448,880,0.6359970285471718,0.8017660457424568,0.7188815371448143
2752,LOC101249476,LOC8055122,880,0.6193710424847005,0.6561688525556353,0.6377699475201679
2753,LOC101248892,LOC8065339,880,0.43745445541052036,0.5105515512704505,0.4740030033404854
2754,LOC101248892,LOC8075448,880,0.6228872616647211,0.8636462916159631,0.743266776640342
2755,LOC101248892,LOC8055122,880,0.6004244932611695,0.677927201750098,0.6391758475056337
2756,LOC101250900,LOC8065339,880,0.6422936785878525,0.6050457459237764,0.6236697122558144
2757,LOC101250900,LOC8075448,880,0.739141816123669,0.8317388998096665,0.7854403579666678
2758,LOC101250900,LOC8055122,880,0.6902543422123174,0.7754861479470672,0.7328702450796922
2759,LOC101250627,LOC8065339,880,0.6050868442463476,0.6794803790029851,0.6422836116246664
2760,LOC101250627,LOC8075448,880,0.5900314832502034,0.7895534962089301,0.6897924897295667
2761,LOC101250627,LOC8055122,880,0.48225971912695886,0.608554262396816,0.5454069907618875
2762,LOC101245814,LOC8065339,880,0.7614418621104391,0.729459404176244,0.7454506331433415
2763,LOC101245814,LOC8075448,880,0.782355230110722,0.9664451308933195,0.8744001805020207
2764,LOC101245814,LOC8055122,880,0.7420637447380524,0.7833907107519389,0.7627272277449957
2765,LOC101258167,LOC8074470,881,0.9174006862641055,0.9245343068426473,0.9209674965533764
2766,LOC101260542,LOC8074470,881,0.33107644416144894,0.6825485974601392,0.5068125208107941
2767,LOC101245930,LOC8060852,882,0.740125225512045,0.8431713938032388,0.7916483096576419
2768,LOC101250297,LOC8060852,882,0.7589585765325976,0.7028924459421511,0.7309255112373743
2769,LOC101248307,LOC8059839,883,0.9777636280024055,0.9717058254547724,0.9747347267285889
2770,LOC101250879,LOC8059839,883,0.8988857051894301,0.9609036163374832,0.9298946607634566
2771,LOC101255790,LOC8058012,884,0.9500442180480385,0.9566850759774096,0.953364647012724
2772,LKT1,LOC8058236,885,0.7421698680533447,0.779896061932943,0.7610329649931439
2773,LOC101261839,LOC8058236,885,0.24088420374104338,0.4229911836389418,0.3319376936899926
2774,LOC101244401,LOC8062899,886,0.8712228943365523,0.7798128560086811,0.8255178751726167
2775,LOC101263391,LOC8077572,887,0.9121935689270932,0.8917532528316016,0.9019734108793473
2776,LOC101244164,LOC8077572,887,0.919261381725565,0.9023308059533839,0.9107960938394745
2777,ACI36,LOC8065932,888,0.8570448194134918,0.9573528035196106,0.9071988114665512
2778,LOC101259220,LOC8054523,889,0.9785135660971381,0.9882305220131673,0.9833720440551528
2779,LOC101261934,LOC8080994,890,0.611553291591496,0.5815470061468376,0.5965501488691668
2780,LOC101252896,LOC8081125,891,0.9625455445894797,0.9103809791257137,0.9364632618575968
2781,LOC101257958,LOC8054345,892,0.9301567087622483,0.9768042684639145,0.9534804886130814
2782,LOC101252919,LOC8081439,893,0.9351232799179313,0.8786732815376455,0.9068982807277883
2783,LOC101245803,LOC110430606,894,0.6282429516431426,0.40417485724983615,0.5162089044464894
2784,LOC101245803,LOC110433905,894,0.8359545792210548,0.7445318106649194,0.7902431949429871
2785,LOC101253624,LOC8076661,895,0.9779334253068733,0.9829760678960342,0.9804547466014537
2786,LOC101250226,LOC8072318,896,0.9210159538717323,0.9095572404755219,0.915286597173627
2787,LOC101247031,LOC8057094,898,0.8210336410909477,0.8516521576336235,0.8363428993622856
2788,LOC101247031,LOC8082001,898,0.7126039124128903,0.7127336266342164,0.7126687695235534
2789,LOC101252197,LOC8065086,899,0.9798507198698221,0.976798028019595,0.9783243739447085
2790,LOC101264464,LOC8084517,901,0.85006898015494,0.8448999968797779,0.8474844885173589
2791,LOC101264464,LOC8061505,901,0.7916940818564506,0.7650550719211208,0.7783745768887858
2792,LOC101258984,LOC8084517,901,0.8253634723548764,0.8779930731068052,0.8516782727308407
2793,LOC101258984,LOC8061505,901,0.7881212635749408,0.8216481013448157,0.8048846824598783
2794,SIZ1,LOC8079955,902,0.8466801089532704,0.7031295828262972,0.7749048458897838
2795,SIZ1,LOC8071254,902,0.9502069404648201,0.9634372367312553,0.9568220885980376
2796,SIZ1,LOC8072901,902,0.8855070925749055,0.9187182127367468,0.9021126526558261
2797,LOC101244877,LOC8079955,902,0.6392656266581769,0.655446347779962,0.6473559872190695
2798,LOC101244877,LOC8071254,902,0.9732427747709504,0.9702954850385347,0.9717691299047426
2799,LOC101244877,LOC8072901,902,0.8457886731048144,0.9101750444631658,0.87798185878399
2800,LOC101253516,LOC8081110,903,0.9542184017828717,0.9540828106961217,0.9541506062394967
2801,LOC101266086,LOC8084497,904,0.6179489900597828,0.46890698617741583,0.5434279881185993
2802,LOC544144,LOC8084497,904,0.8622448618628179,0.8322318949109176,0.8472383783868678
2803,LOC101258107,LOC8084497,904,0.8690367540415296,0.5678554713095573,0.7184461126755435
2804,LOC101260234,LOC8064068,905,0.6898439987265202,0.518411539473039,0.6041277690997796
2805,LOC101260234,LOC8072419,905,0.8900633202447912,0.7463446597397734,0.8182039899922823
2806,LOC101260234,LOC8080204,905,0.9120237716226255,0.8677462635339637,0.8898850175782946
2807,LOC101260234,LOC8071538,905,0.812267855247798,0.8198134107148429,0.8160406329813205
2808,LOC101259572,LOC8064068,905,0.4944356008348368,0.43351475196462563,0.4639751763997312
2809,LOC101259572,LOC8072419,905,0.6458947964201068,0.533938656432338,0.5899167264262224
2810,LOC101259572,LOC8080204,905,0.7336304786161519,0.7072357951886175,0.7204331369023846
2811,LOC101259572,LOC8071538,905,0.4215430330043511,0.5728291054323067,0.49718606921832886
2812,LOC101260173,LOC8064068,905,0.4689549997838229,0.39985201232042006,0.43440350605212147
2813,LOC101260173,LOC8072419,905,0.4485793232476879,0.43281849667696337,0.44069890996232564
2814,LOC101260173,LOC8080204,905,0.4598283946686791,0.6224406377734094,0.5411345162210442
2815,LOC101260173,LOC8071538,905,0.49528144296264853,0.5309869262691503,0.5131341846158994
2816,LOC101244080,LOC8064068,905,0.6450458098977678,0.5904262669216334,0.6177360384097006
2817,LOC101244080,LOC8072419,905,0.17236548869786694,0.48511342007550934,0.32873945438668817
2818,LOC101244080,LOC8080204,905,0.08885351445045811,0.37057630503291833,0.22971490974168823
2819,LOC101244080,LOC8071538,905,0.46121900314832504,0.32859683609472995,0.3949079196215275
2820,LOC101268576,LOC8064068,905,0.23396653578124446,0.42086447983667863,0.32741550780896156
2821,LOC101268576,LOC8072419,905,0.3057058969188864,0.4710037754688134,0.3883548361938499
2822,LOC101268576,LOC8080204,905,0.3670239484948176,0.3830571936721895,0.3750405710835035
2823,LOC101268576,LOC8071538,905,0.2539672432700131,0.2700053043776717,0.2619862738238424
2824,LOC101267266,LOC8064068,905,0.6024337613640384,0.4457905974333944,0.5241121793987163
2825,LOC101267266,LOC8072419,905,0.6744561180091266,0.725582701488346,0.7000194097487363
2826,LOC101267266,LOC8080204,905,0.6329689766174963,0.7792505226372118,0.7061097496273541
2827,LOC101267266,LOC8071538,905,0.7351869539071068,0.6511841243096508,0.6931855391083788
2828,LOC101268869,LOC8064068,905,0.22827832608157345,0.5510223185033631,0.3896503222924683
2829,LOC101268869,LOC8072419,905,0.3650005306165765,0.6028456426097538,0.4839230866131652
2830,LOC101268869,LOC8080204,905,0.19988680179702148,0.7061499578770009,0.45301837983701115
2831,LOC101268869,LOC8071538,905,0.45284233612791397,0.6106461980092982,0.5317442670686061
2832,LOC101263888,LOC8064068,905,0.4670911599278362,0.6430777871384442,0.5550844735331402
2833,LOC101263888,LOC8072419,905,0.27175351091301425,0.5995132453430684,0.4356333781280413
2834,LOC101263888,LOC8080204,905,0.19103611730163783,0.7393740834347405,0.4652051003681892
2835,LOC101263888,LOC8071538,905,0.48204747249637414,0.6417672938313208,0.5619073831638475
2836,LOC101259283,LOC8064068,905,0.4651915525841027,0.4539210048898339,0.4595562787369683
2837,LOC101259283,LOC8072419,905,0.4165251689129435,0.3883366095666011,0.4024308892397723
2838,LOC101259283,LOC8080204,905,0.4544465669107503,0.5131891790695498,0.48381787299015
2839,LOC101259283,LOC8071538,905,0.5442711096961336,0.4663234422290867,0.5052972759626102
2840,LOC101259675,LOC8064068,905,0.7134670487106017,0.6373276634439229,0.6753973560772624
2841,LOC101259675,LOC8072419,905,0.6251229261735469,0.5783269368779057,0.6017249315257263
2842,LOC101259675,LOC8080204,905,0.5517280413173441,0.6617179943211957,0.60672301781927
2843,LOC101259675,LOC8071538,905,0.8067848172910255,0.6885456644513089,0.7476652408711673
2844,LOC101249031,LOC8073884,906,0.7684389260320492,0.7902524259727293,0.7793456760023892
2845,LOC101249031,LOC8073885,906,0.6337118398245428,0.6930387843614465,0.6633753120929946
2846,LOC101264515,LOC8073884,906,0.6225743944092665,0.7724421978844894,0.6975082961468779
2847,LOC101264515,LOC8073885,906,0.7939674790996026,0.8032138288246123,0.7985906539621075
2848,LOC101247473,LOC8073954,907,0.827316141356256,0.8949421198789353,0.8611291306175957
2849,LOC101265808,LOC8073954,907,0.38553892956949304,0.6986239820275204,0.5420814557985068
2850,LOC101263383,LOC8080528,908,0.9828646220241253,0.9785203906518144,0.9806925063379699
2851,LOC101264576,LOC8080183,909,0.8307403869963564,0.6801959499516365,0.7554681684739964
2852,LOC101264576,LOC8077610,909,0.7794120768332803,0.8846953103060937,0.832053693569687
2853,LOC101248459,LOC8080183,909,0.7305741271357317,0.7125838559705451,0.7215789915531383
2854,LOC101248459,LOC8077610,909,0.5408256393929747,0.7313176698180911,0.6360716546055329
2855,LOC101259548,LOC8076412,910,0.8732604619901659,0.8291678367499766,0.8512141493700713
2856,LOC101252072,LOC8076412,910,0.8247825454659796,0.835770226840151,0.8302763861530653
2857,LOC101259694,LOC8155325,911,0.8468782058084828,0.8264532434709352,0.836665724639709
2858,LOC101259694,LOC8085381,911,0.9276309738582901,0.8922977315984898,0.9099643527283899
2859,LOC101261037,LOC8155325,911,0.8623085358519933,0.8754968953789509,0.868902715615472
2860,LOC101261037,LOC8085381,911,0.8739396512080371,0.9033277169334457,0.8886336840707414
2861,LOC101248743,LOC8155325,911,0.5700944497506102,0.7536522200380666,0.6618733348943384
2862,LOC101248743,LOC8085381,911,0.6540733665853055,0.8117023932103966,0.7328878798978511
2863,LOC101262280,LOC8155325,911,0.81979553574587,0.9114044119941339,0.865599973870002
2864,LOC101262280,LOC8085381,911,0.9209664296579292,0.9480248993728353,0.9344956645153822
2865,LOC101262539,LOC8155325,911,0.7083448300258234,0.7796187088520703,0.7439817694389468
2866,LOC101262539,LOC8085381,911,0.761887580034667,0.8859558800586602,0.8239217300466636
2867,LOC101246143,LOC8080141,912,0.8265119624559294,0.8511716434210116,0.8388418029384705
2868,LOC101246143,LOC8085008,912,0.20379607029293967,0.5455271615339011,0.3746616159134204
2869,LOC101255219,LOC8080141,912,0.7245463228271252,0.4242066835158663,0.5743765031714958
2870,LOC101255219,LOC8085008,912,0.9401110757366726,0.9683921495210459,0.9542516126288593
2871,LOC101268629,LOC8085869,913,0.711330432629382,0.6963087771849356,0.7038196049071588
2872,LOC101268629,LOC8066194,913,0.8121829565955639,0.8434834160192205,0.8278331863073922
2873,LOC101259098,LOC8054657,914,0.740693574822833,0.7677993073106806,0.7542464410667569
2874,LOC101256780,LOC8075471,915,0.8536913226502529,0.9103934600143531,0.882042391332303
2875,LOC101248469,LOC8075471,915,0.6565991014892639,0.7934912165746201,0.725045159031942
2876,LOC101262955,LOC110429995,916,0.9110254263602454,0.7492693479775759,0.8301473871689107
2877,LOC101262499,LOC8070875,917,0.9212635749407478,0.808237386501919,0.8647504807213334
2878,LOC101251837,LOC110432042,918,0.864445151933213,0.8730194389840558,0.8687322954586344
2879,LOC101249066,LOC8056522,919,0.9964696310446072,0.9957065743080907,0.996088102676349
2880,LOC101261400,LOC8067674,920,0.713658070678128,0.7134013541764174,0.7135297124272727
2881,LOC104649094,LOC8060232,921,0.9523577063214121,0.9524353333957377,0.9523965198585749
2882,LOC101254872,LOC8068484,922,0.7362977112738336,0.8091547318169053,0.7727262215453694
2883,LOC101256292,LOC8068484,922,0.7919983020269553,0.73219133202284,0.7620948170248977
2884,LOC101259499,LOC8076048,924,0.9386748735363827,0.9208462042497426,0.9297605388930626
2885,LOC101259499,LOC8054402,924,0.8938130107184549,0.9054635090018409,0.8996382598601479
2886,LOC101250991,LOC8061440,925,0.930001061233153,0.9491029361290524,0.9395519986811027
2887,LOC101250991,LOC110436375,925,0.968113481198486,0.9695154294985803,0.9688144553485332
2888,LOC101264927,LOC8061440,925,0.9518766139587533,0.9342319573153609,0.9430542856370572
2889,LOC101264927,LOC110436375,925,0.9555980048816725,0.9830197510062716,0.969308877943972
2890,LOC101251373,LOC8068816,926,0.9427004846298065,0.8996910980061781,0.9211957913179922
2891,LOC101250502,LOC8068816,926,0.9215324206728218,0.8809011201597554,0.9012167704162886
2892,LOC101252723,LOC8081855,927,0.9070642753546287,0.9768028816985103,0.9419335785265694
2893,LOC101263275,LOC8064032,929,0.6435954579221055,0.8564198570938252,0.7500076575079653
2894,LOC101263275,LOC110433186,929,0.5372245215607202,0.40102343286842024,0.4691239772145702
2895,LOC101246034,LOC8064032,929,0.42014928013017794,0.6687696964023839,0.544459488266281
2896,LOC101246034,LOC110433186,929,0.4203898263115073,0.34550219975662266,0.38294601303406495
2897,LOC101248608,LOC8077524,930,0.9271498814956312,0.9517426440762583,0.9394462627859448
2898,LOC101264935,LOC8077524,930,0.9441154621670381,0.9626010171924242,0.9533582396797311
2899,LOC101258577,LOC8062737,932,0.835112667586402,0.7233611033105557,0.7792368854484788
2900,LOC101258977,LOC8054856,933,0.8597120520711734,0.8715217323473432,0.8656168922092583
2901,LOC101264957,LOC8071727,934,0.9303760302805193,0.9063558925395488,0.9183659614100341
2902,LOC101250136,LOC8066819,935,0.9183911705401677,0.9632188211800681,0.9408049958601179
2903,LOC101247064,LOC8080647,936,0.8356362092751777,0.7629567225186433,0.7992964658969105
2904,LOC101247064,LOC8066462,936,0.8943294775195444,0.8377858903553933,0.8660576839374688
2905,LOC101261728,LOC8080647,936,0.9385758251087764,0.9325407969047396,0.935558311006758
2906,LOC101261728,LOC8066462,936,0.887056492978174,0.7967237667321914,0.8418901298551826
2907,LOC101263241,LOC8074853,937,0.9823623049984082,0.9899154419794689,0.9861388734889385
2908,LOC101244382,LOC8085127,938,0.9568290353390639,0.9555555555555555,0.9561922954473097
2909,LOC101256820,LOC8056979,939,0.9894230429091938,0.9725177765990272,0.9809704097541105
2910,LOC101249805,LOC8063532,940,0.6294810569882203,0.6462604137414584,0.6378707353648394
2911,LOC101249805,LOC8068195,940,0.5985425731366515,0.47325033542388223,0.5358964542802669
2912,LOC101249805,LOC8060301,940,0.6683575648236584,0.6815397256284648,0.6749486452260616
2913,LOC101243894,LOC8063532,940,0.9109908380204464,0.8745670691753252,0.8927789535978858
2914,LOC101243894,LOC8068195,940,0.7804096359970286,0.7454585166463853,0.762934076321707
2915,LOC101243894,LOC8060301,940,0.8848915773462096,0.8274898506106968,0.8561907139784533
2916,LOC101262506,LOC110433965,941,0.7021401535250628,0.7689974726200505,0.7355688130725566
2917,LOC101262506,LOC8075742,941,0.7952315256995296,0.8567568410870854,0.8259941833933075
2918,LOC101262506,LOC8060004,941,0.8228801867770349,0.9111360728883896,0.8670081298327122
2919,LOC101255900,LOC110433965,941,0.9327036683292652,0.9667384317763424,0.9497210500528038
2920,LOC101255900,LOC8075742,941,0.9276804980720931,0.9093013822584168,0.918490940165255
2921,LOC101255900,LOC8060004,941,0.9234567901234568,0.9037536272582608,0.9136052086908588
2922,LOC101247719,LOC110433965,941,0.9787258127277229,0.9807107866080065,0.9797182996678646
2923,LOC101247719,LOC8075742,941,0.9193533552654852,0.8736684451932978,0.8965109002293915
2924,LOC101247719,LOC8060004,941,0.8102798118079875,0.8412368560641518,0.8257583339360697
2925,LOC101261576,LOC8085154,942,0.8816866532243801,0.8946488189959124,0.8881677361101463
2926,LOC101261576,LOC8072341,942,0.8121617319325056,0.8089834662894664,0.810572599110986
2927,LOC101261576,LOC8061667,942,0.8779794120768333,0.9292895254142095,0.9036344687455213
2928,LOC101247871,LOC8085154,942,0.6620821394460363,0.7993322724577989,0.7307072059519176
2929,LOC101247871,LOC8072341,942,0.8591460610562808,0.9009468140798291,0.880046437568055
2930,LOC101247871,LOC8061667,942,0.8612331529236974,0.9323660644637899,0.8967996086937436
2931,LOC101268635,LOC8085662,944,0.5791644557642647,0.658354394832912,0.6187594252985884
2932,LOC101247214,LOC8085662,944,0.8051363684601508,0.7979344129302006,0.8015353906951757
2933,LOC101255760,LOC8062538,946,0.9647387597721886,0.9862523011638429,0.9754955304680157
2934,LOC101255760,LOC8083942,946,0.9503908875446602,0.9715934974570188,0.9609921925008396
2935,LOC101249102,LOC8085400,947,0.8910538045208533,0.919279852725514,0.9051668286231837
2936,LOC101259029,LOC8085400,947,0.9239166578230571,0.9384504976754345,0.9311835777492459
2937,LOC112940011,LOC8085400,947,0.9515370193498178,0.9408593091828138,0.9461981642663158
