,tomato,rice_jp,Group Number,Species 1 Score,Species 2 Score,Total Score
4219,LOC101262177,Os02g0628200,1741,0.9461235024122711,0.8629661886839404,0.9045448455481058
4220,LOC101245260,Os08g0412200,1743,0.9650345343363689,0.8436654328283928,0.9043499835823808
4221,LOC101267087,Os08g0412200,1743,0.9512207997888347,0.8954617561977044,0.9233412779932695
4222,ARF3,Os01g0670800,1744,0.8806224350635068,0.8741547170985101,0.8773885760810085
4223,LOC101244882,Os02g0170100,1745,0.28941093660639655,0.7980279324395781,0.5437194345229873
4224,LOC101244882,Os06g0667600,1745,0.11727596674145441,0.6352359326884196,0.37625594971493703
4225,LOC101244882,Os10g0516100,1745,0.9582860410892613,0.9864008211763974,0.9723434311328294
4226,LOC101258615,Os02g0170100,1745,0.9363424398398663,0.9671778282372702,0.9517601340385682
4227,LOC101258615,Os06g0667600,1745,0.8997893234398446,0.9084885999564528,0.9041389616981488
4228,LOC101258615,Os10g0516100,1745,0.6506728452089413,0.26769728451895863,0.45918506486394994
4229,LOC101261532,Os06g0183900,1746,0.9209625621398091,0.8282808174437775,0.8746216897917933
4230,LOC101250141,Os09g0361700,1747,0.8042663225453248,0.7139257830725684,0.7590960528089465
4231,LOC101245251,Os09g0466800,1748,0.27947516607276407,0.5982422124759368,0.43885868927435046
4232,LOC104647151,Os09g0466800,1748,0.7204111858988459,0.6376697391658978,0.6790404625323718
4233,LOC101258553,Os01g0715800,1749,0.8150873256785887,0.8948707580329093,0.854979041855749
4234,LOC101256569,Os01g0715800,1749,0.876424266420307,0.7621014650533453,0.8192628657368262
4235,LOC101246778,Os02g0730800,1751,0.7756257973692314,0.7799585955671682,0.7777921964681997
4236,LOC101244240,Os01g0769200,1752,0.8979367383749065,0.8598152353105851,0.8788759868427458
4237,LOC101244240,Os06g0700000,1752,0.7683339932251111,0.7077946091290208,0.738064301177066
4238,LOC101266183,Os01g0769200,1752,0.8772601293387884,0.8371582319823322,0.8572091806605603
4239,LOC101266183,Os06g0700000,1752,0.7243412080418812,0.6646344624508798,0.6944878352463805
4240,LOC101262630,Os01g0769200,1752,0.6018916897628789,0.8410028305701578,0.7214472601665183
4241,LOC101262630,Os06g0700000,1752,0.6388808235449386,0.7625397022889947,0.7007102629169666
4242,LOC100037730,Os06g0725900,1753,0.9885053136999818,0.9726585585865812,0.9805819361432815
4243,LOC101266988,Os12g0110000,1754,0.9967005411112577,0.9651808765435939,0.9809407088274258
4244,LOC101246173,Os12g0110000,1754,0.9440411772469315,0.9286260847926842,0.9363336310198078
4245,LOC101256516,Os02g0823900,1755,0.7565585910577332,0.6298174126722449,0.693188001864989
4246,LOC104648015,Os02g0823900,1755,0.9176015133518103,0.7240411832405362,0.8208213482961733
4247,LOC101263178,Os02g0823900,1755,0.48934274778936254,0.5470527854676662,0.5181977666285144
4248,LOC101265309,Os02g0823900,1755,0.8001310007381012,0.6366045600174189,0.7183677803777601
4249,LOC101261187,Os10g0487300,1757,0.6240156614315252,0.7234501850757411,0.6737329232536331
4250,LOC101252666,Os03g0170300,1758,0.7882627249131142,0.7052785467666179,0.746770635839866
4251,LOC101251434,Os02g0102400,1759,0.9967131104784529,0.9833214096861489,0.990017260082301
4252,LOC101259472,Os04g0682050,1760,0.7581166688663059,0.7810369080081979,0.769576788437252
4253,LOC101259472,Os04g0674400,1760,0.6644120364260261,0.8486484805126132,0.7565302584693196
4254,LOC101253469,Os04g0682050,1760,0.7250597568665405,0.7356302770779115,0.730345016972226
4255,LOC101253469,Os04g0674400,1760,0.6863167773818427,0.839316930542163,0.7628168539620028
4256,LOC101260356,Os03g0275500,1762,0.9315521143421367,0.8741035663801535,0.9028278403611452
4257,LOC101260356,Os05g0426100,1762,0.5005401336403051,0.3079065877286662,0.40422336068448567
4258,LOC101248978,Os03g0275500,1762,0.9014624458731626,0.7400679475083034,0.820765196690733
4259,LOC101248978,Os05g0426100,1762,0.3199406725868386,0.3394679634064996,0.3297043179966691
4260,LOC101256109,Os03g0275500,1762,0.9163147243852008,0.7805046640469204,0.8484096942160606
4261,LOC101256109,Os05g0426100,1762,0.3968479169416216,0.3717205650080701,0.3842842409748458
4262,LOC543872,Os02g0195300,1763,0.7313360608860147,0.8285296587763228,0.7799328598311688
4263,LOC101262417,Os08g0433300,1764,0.6301149468630002,0.9097079224859249,0.7699114346744625
4264,LOC101259314,Os05g0519300,1766,0.7125071488275923,0.6253071635198606,0.6689071561737264
4265,LOC101251740,Os05g0519300,1766,0.7557862732734054,0.5463498087032256,0.6510680409883155
4266,LOC101245965,Os05g0519300,1766,0.3812238792837975,0.4334380540607795,0.4073309666722885
4267,LOC101251439,Os05g0519300,1766,0.7330187849192732,0.5159413978661855,0.6244800913927293
4268,LOC101267284,Os05g0519300,1766,0.8741190444767057,0.7981710162057918,0.8361450303412488
4269,LOC101245885,Os08g0156700,1767,0.9061927177276261,0.927406762263212,0.9167997399954191
4270,LOC101245885,Os02g0643000,1767,0.6321469945595589,0.6798483450323322,0.6559976697959455
4271,LOC101245885,Os08g0155100,1767,0.8679972040140973,0.8996236274845252,0.8838104157493112
4272,LOC101264447,Os08g0156700,1767,0.7095645203075585,0.7248810227378768,0.7172227715227176
4273,LOC101264447,Os02g0643000,1767,0.613406068071503,0.4221869697001116,0.5177965188858074
4274,LOC101264447,Os08g0155100,1767,0.6801480112817054,0.7667485769386295,0.7234482941101674
4275,LOC101254623,Os08g0156700,1767,0.8205974220227883,0.8894149118168527,0.8550061669198206
4276,LOC101254623,Os02g0643000,1767,0.39682592054903,0.46463515367680347,0.43073053711291676
4277,LOC101254623,Os08g0155100,1767,0.806332761427126,0.851112009704812,0.828722385565969
4278,LOC101244994,Os08g0156700,1767,0.7615653889904913,0.7620516967868363,0.7618085428886638
4279,LOC101244994,Os02g0643000,1767,0.7168812886115248,0.6434000020736778,0.6801406453426013
4280,LOC101244994,Os08g0155100,1767,0.7937681077446157,0.7477557622321067,0.7707619349883612
4281,LOC101244532,Os08g0156700,1767,0.8470920768993885,0.9242900245730816,0.885691050736235
4282,LOC101244532,Os02g0643000,1767,0.3613677356913466,0.5458196384197193,0.45359368705553293
4283,LOC101244532,Os08g0155100,1767,0.8338832431481237,0.8922828081744377,0.8630830256612807
4284,LOC101263255,Os05g0519600,1770,0.9889754080330826,0.982556222588572,0.9857658153108273
4285,LOC101263361,Os01g0513800,1772,0.9802032466675465,0.9001213101496158,0.9401622784085812
4286,LOC101256686,Os02g0613200,1773,0.8944613083454314,0.7235621636753865,0.809011736010409
4287,LOC101256686,Os04g0503500,1773,0.8396902907923101,0.8062894646800834,0.8229898777361968
4288,LOC101260523,Os02g0613200,1773,0.9427947150000734,0.6968366045600174,0.8198156597800454
4289,LOC101260523,Os04g0503500,1773,0.8635637088850763,0.8929049115058011,0.8782343101954386
4290,LOC101261696,Os11g0515000,1774,0.7898640622937839,0.6299231702385767,0.7098936162661803
4291,LOC101261224,Os02g0533000,1775,0.8961330341823941,0.8798018600889608,0.8879674471356774
4292,LOC101258175,Os01g0527400,1776,0.9087853592010909,0.8595809097224383,0.8841831344617646
4293,LOC101252013,Os01g0527600,1777,0.7094276538647661,0.8108308189990358,0.760129236431901
4294,LOC101055593,Os01g0527600,1777,0.9262827562946343,0.8662664468568229,0.8962746015757286
4295,LOC101266009,Os07g0200000,1778,0.8194242810845688,0.9058100995019718,0.8626171902932702
4296,LOC101253939,Os11g0293900,1780,0.8071544838075128,0.8774456437214221,0.8423000637644674
4297,LOC101252191,Os12g0104300,1781,0.5461704280497999,0.7293477246570655,0.6377590763534327
4298,LOC101252191,Os11g0104300,1781,0.615459064713387,0.7983078789386917,0.7068834718260393
4299,LOC101247060,Os12g0104300,1781,0.8947956535128239,0.8682011882173629,0.8814984208650933
4300,LOC101247060,Os11g0104300,1781,0.8323962870089305,0.7984882889047871,0.8154422879568588
4301,LOC101251816,Os12g0607000,1784,0.701284100518626,0.49326573143799185,0.597274915978309
4302,LOC101251816,Os10g0422200,1784,0.4894148470761906,0.5492273822237429,0.5193211146499668
4303,LOC101262954,Os12g0607000,1784,0.6174827328318155,0.6168527792466328,0.6171677560392241
4304,LOC101262954,Os10g0422200,1784,0.7809473532055029,0.7485423773333195,0.7647448652694112
4305,LOC101257479,Os02g0529500,1785,0.8737846993093132,0.7693116426638464,0.8215481709865798
4306,LOC101265526,Os02g0529500,1785,0.39880926194770727,0.4926622912065694,0.44573577657713837
4307,LOC101244246,Os02g0741200,1786,0.5393264076120088,0.24844318641326324,0.393884797012636
4308,LOC101244246,Os06g0237600,1786,0.6018464400409762,0.716053376465831,0.6589499082534036
4309,LOC101244246,Os04g0465100,1786,0.7333345902700529,0.7808454384273228,0.7570900143486878
4310,ht2,Os03g0218400,1788,0.8104644171689177,0.9187470838906342,0.864605750529776
4311,LOC101246216,Os02g0161200,1789,0.8619359758332967,0.9355687579706989,0.8987523669019979
4312,LOC101243915,Os01g0187400,1790,0.9932691038669658,0.9243833400727861,0.958826221969876
4313,LOC101256905,Os01g0187400,1790,0.9483436716378514,0.8621792279697658,0.9052614498038085
4314,LOC101261029,Os01g0187400,1790,0.9651137213496986,0.9236617002084045,0.9443877107790516
4315,LOC101260312,Os10g0141900,1793,0.9114073291980116,0.8207409250676537,0.8660741271328327
4316,LOC101263162,Os05g0135900,1794,0.6907160559001657,0.5493872282186071,0.6200516420593865
4317,LOC101254039,Os05g0105000,1796,0.7565175311248956,0.4819158017702296,0.6192166664475626
4318,LOC101265352,Os10g0517500,1797,0.15592802780344023,0.5247026864495526,0.3403153571264964
4319,LOC101263926,Os10g0517500,1797,0.6014143680436408,0.734966700191124,0.6681905341173824
4320,LOC101256973,Os09g0504000,1799,0.5682438080154855,0.6310547070757342,0.5996492575456098
4321,LOC101256973,Os08g0526100,1799,0.5984118604548854,0.5898286105322095,0.5941202354935474
4322,LOC101256840,Os09g0475700,1800,0.9822379129822709,0.932632430246664,0.9574351716144675
4323,LOC101259045,Os09g0475700,1800,0.8161871453081695,0.8618806183707113,0.8390338818394404
4324,LOC101261226,Os03g0774300,1801,0.8961550305749857,0.9040751224333917,0.9001150765041888
4325,LOC101256764,Os01g0121200,1802,0.7840645562699146,0.7156676724003858,0.7498661143351502
4326,LOC101260726,Os01g0121200,1802,0.6703243525204724,0.5603035864257053,0.6153139694730889
4327,LOC101250023,Os01g0112100,1803,0.9310721041749154,0.9018569784441195,0.9164645413095174
4328,LOC101246603,Os05g0417000,1804,0.6056926664027099,0.6479081775482908,0.6268004219755003
4329,LOC101246603,Os01g0889400,1804,0.772454650770607,0.861582008771657,0.817018329771132
4330,LOC101258218,Os05g0417000,1804,0.4107752995175458,0.4086721204392049,0.40972370997837537
4331,LOC101258218,Os01g0889400,1804,0.6881938028829939,0.8039939033873525,0.7460938531351733
4332,LOC101262600,Os01g0705300,1805,0.9829132022348335,0.9833649569193443,0.9831390795770889
4333,LOC101249160,Os03g0605300,1806,0.590837769272506,0.6763714786359348,0.6336046239542203
4334,LOC101249160,Os02g0779200,1806,0.6829439971844617,0.5675199850695201,0.6252319911269909
4335,LOC101249160,Os09g0441000,1806,0.5259190826037863,0.5922734766244673,0.5590962796141268
4336,LOC101249160,Os02g0780200,1806,0.7004384614256595,0.5463373666365984,0.6233879140311289
4337,LOC101249160,Os03g0761500,1806,0.49012361972636487,0.537193138891481,0.5136583793089229
4338,LOC101249160,Os03g0242900,1806,0.6733535700145176,0.6572148433854863,0.665284206700002
4339,LOC101256929,Os03g0605300,1806,0.40165412872288947,0.4355207177689992,0.41858742324594433
4340,LOC101256929,Os02g0779200,1806,0.6529995747364099,0.15785249930013376,0.40542603701827185
4341,LOC101256929,Os09g0441000,1806,0.5451194892926449,0.4816137360415565,0.5133666126671007
4342,LOC101256929,Os02g0780200,1806,0.4795115823227213,0.26233475380260657,0.3709231680626639
4343,LOC101256929,Os03g0761500,1806,0.3555887945488051,0.4157723931278319,0.3856805938383185
4344,LOC101256929,Os03g0242900,1806,0.570860156712077,0.6999720053500887,0.6354160810310829
4345,SBT1,Os03g0605300,1806,0.6010420005404827,0.5582271437507993,0.5796345721456411
4346,SBT1,Os02g0779200,1806,0.6907872823142719,0.2886621667859032,0.48972472455008753
4347,SBT1,Os09g0441000,1806,0.46026508795414695,0.5768639771065973,0.5185645325303722
4348,SBT1,Os02g0780200,1806,0.4401038229730324,0.3265793648324987,0.38334159390276557
4349,SBT1,Os03g0761500,1806,0.43813043232338467,0.5127790392650886,0.47545473579423664
4350,SBT1,Os03g0242900,1806,0.35440587743610047,0.5906871131294908,0.4725464952827957
4351,LOC101245035,Os03g0605300,1806,0.5526122287373442,0.7547012003138166,0.6536567145255804
4352,LOC101245035,Os02g0779200,1806,0.43995299056668996,0.7604715543251734,0.6002122724459317
4353,LOC101245035,Os09g0441000,1806,0.49036872238667145,0.5722915176210768,0.5313301200038741
4354,LOC101245035,Os02g0780200,1806,0.6523752961657145,0.6738374443995148,0.6631063702826147
4355,LOC101245035,Os03g0761500,1806,0.6147300414160649,0.7687745601211028,0.6917523007685838
4356,LOC101245035,Os03g0242900,1806,0.602198382322442,0.695791470963327,0.6489949266428845
4357,SBT2,Os03g0605300,1806,0.8063249055726289,0.7503326524757985,0.7783287790242137
4358,SBT2,Os02g0779200,1806,0.7886398059289704,0.8969485831596629,0.8427941945443167
4359,SBT2,Os09g0441000,1806,0.7088620323409818,0.5885532987029146,0.6487076655219481
4360,SBT2,Os02g0780200,1806,0.5109699152196183,0.7479361721982022,0.6294530437089103
4361,SBT2,Os03g0761500,1806,0.7286839244078257,0.8290701974486852,0.7788770609282554
4362,SBT2,Os03g0242900,1806,0.4928951651929084,0.587172229307288,0.5400336972500982
4363,LOC101258884,Os03g0605300,1806,0.8771985394395319,0.6492546856477306,0.7632266125436312
4364,LOC101258884,Os02g0779200,1806,0.5729972284545334,0.7378892033966842,0.6554432159256087
4365,LOC101258884,Os09g0441000,1806,0.7069816550085786,0.5312762449842919,0.6191289499964352
4366,LOC101258884,Os02g0780200,1806,0.7808191456601117,0.7365952284674484,0.75870718706378
4367,LOC101258884,Os03g0761500,1806,0.8875984338568474,0.716849668729976,0.8022240512934118
4368,LOC101258884,Os03g0242900,1806,0.7431437244291936,0.5850881831472208,0.6641159537882072
4369,LOC101251304,Os03g0605300,1806,0.6446592758787559,0.6612681922022803,0.6529637340405181
4370,LOC101251304,Os02g0779200,1806,0.6026571642250671,0.3190021462564932,0.4608296552407801
4371,LOC101251304,Os09g0441000,1806,0.7102525185869517,0.5145354443373044,0.612393981462128
4372,LOC101251304,Os02g0780200,1806,0.6407219216048569,0.39241033935736724,0.516566130481112
4373,LOC101251304,Os03g0761500,1806,0.796104438872025,0.7951793904078579,0.7956419146399414
4374,LOC101251304,Os03g0242900,1806,0.8546368395583125,0.7753522660113845,0.8149945527848486
4375,LOC101267161,Os03g0605300,1806,0.8570344463507985,0.6692449393622059,0.7631396928565022
4376,LOC101267161,Os02g0779200,1806,0.24408297039285556,0.7493607888270242,0.49672187960993985
4377,LOC101267161,Os09g0441000,1806,0.7698957370991157,0.6061588229804971,0.6880272800398064
4378,LOC101267161,Os02g0780200,1806,0.34370463244027977,0.5376465830974525,0.44067560776886616
4379,LOC101267161,Os03g0761500,1806,0.6284809291276231,0.7924974338237581,0.7104891814756906
4380,LOC101267161,Os03g0242900,1806,0.40037833795257577,0.6483809760801269,0.5243796570163514
4381,LOC101255349,Os03g0605300,1806,0.7924273752437934,0.8301899834451392,0.8113086793444663
4382,LOC101255349,Os02g0779200,1806,0.5518894901236198,0.7984447416715916,0.6751671158976057
4383,LOC101255349,Os09g0441000,1806,0.7026674292082765,0.5898659367320912,0.6462666829701839
4384,LOC101255349,Os02g0780200,1806,0.6486149604798146,0.6339108525926156,0.6412629065362151
4385,LOC101255349,Os03g0761500,1806,0.587406332028214,0.6029909345720101,0.595198633300112
4386,LOC101255349,Os03g0242900,1806,0.7231094100567507,0.5799993778966687,0.6515543939767097
4387,LOC101261760,Os03g0605300,1806,0.7245083806255773,0.5935004026391006,0.6590043916323389
4388,LOC101261760,Os02g0779200,1806,0.5923364568210814,0.42111418706647175,0.5067253219437766
4389,LOC101261760,Os09g0441000,1806,0.5914390040033435,0.5861270957105976,0.5887830498569706
4390,LOC101261760,Os02g0780200,1806,0.5715014737583036,0.517596192727612,0.5445488332429578
4391,LOC101261760,Os03g0761500,1806,0.47230654172715675,0.5625542180333931,0.517430379880275
4392,LOC101261760,Os03g0242900,1806,0.7080374818529761,0.6628946468008337,0.6854660643269048
4393,LOC101255047,Os03g0605300,1806,0.7237583036382034,0.6598650035770941,0.6918116536076487
4394,LOC101255047,Os02g0779200,1806,0.5654392679600545,0.27725901272201314,0.4213491403410338
4395,LOC101255047,Os09g0441000,1806,0.6616954819409617,0.4976888861239852,0.5796921840324735
4396,LOC101255047,Os02g0780200,1806,0.5281773789098588,0.4164235279479922,0.4723004534289255
4397,LOC101255047,Os03g0761500,1806,0.744115964981743,0.7334114418627157,0.7387637034222294
4398,LOC101255047,Os03g0242900,1806,0.7147287844793454,0.777311891505179,0.7460203379922622
4399,LOC101264734,Os03g0605300,1806,0.6849872176518607,0.5751621788823569,0.6300746982671088
4400,LOC101264734,Os02g0779200,1806,0.6609378284183616,0.45384304332949704,0.5573904358739293
4401,LOC101264734,Os09g0441000,1806,0.481965402118497,0.6167221375470465,0.5493437698327718
4402,LOC101264734,Os02g0780200,1806,0.6220384301419012,0.3956763818470248,0.508857405994463
4403,LOC101264734,Os03g0761500,1806,0.4134344189775099,0.5633629523641654,0.48839868567083766
4404,LOC101264734,Os03g0242900,1806,0.4668025554920104,0.6393418146754176,0.553072185083714
4405,LOC104644274,Os05g0404000,1808,0.7755576085521975,0.6206724937012038,0.6981150511267007
4406,LOC101248094,Os05g0404000,1808,0.9691610575865558,0.9424367787489503,0.9557989181677531
4407,LOC101252601,Os04g0645100,1810,0.9531256873872684,0.9643970263460762,0.9587613568666723
4408,LOC101261719,Os04g0645100,1810,0.9559808191456601,0.941796012317646,0.9488884157316531
4409,LOC101254664,Os02g0109900,1811,0.8284721305705864,0.8700737192447665,0.8492729249076765
4410,LOC101258871,Os12g0209100,1812,0.8437816198143504,0.8841705807334599,0.8639761002739051
4411,LOC778264,Os03g0799500,1813,0.7303807889791788,0.6842016859000281,0.7072912374396034
4412,LOC778264,Os05g0539800,1813,0.6840375321304449,0.7487386854956608,0.7163881088130528
4413,LOC778264,Os01g0711600,1813,0.7177862830495799,0.8913932004105882,0.804589741730084
4414,LOC778262,Os03g0799500,1813,0.7863050459724605,0.6328594979626115,0.709582271967536
4415,LOC778262,Os05g0539800,1813,0.6000725880955523,0.6483249867803043,0.6241987874379282
4416,LOC778262,Os01g0711600,1813,0.7160375698385465,0.6273103362468506,0.6716739530426985
4417,LOC778265,Os03g0799500,1813,0.6973472350534512,0.9051292419670908,0.801238238510271
4418,LOC778265,Os05g0539800,1813,0.7446042848972768,0.8562630252885004,0.8004336550928886
4419,LOC778265,Os01g0711600,1813,0.5559192292464036,0.758866527730256,0.6573928784883298
4420,LOC101251258,Os06g0198900,1814,0.26576041529189215,0.24456748265886966,0.2551639489753809
4421,LOC101262251,Os01g0308600,1815,0.8187673221591659,0.6211017449998445,0.7199345335795052
4422,LOC101249177,Os01g0308600,1815,0.371856348892115,0.49469656910012755,0.43327645899612127
4423,LOC101244308,Os01g0226400,1816,0.4353023247044628,0.44830632368036333,0.44180432419241306
4424,LOC101244308,Os05g0584600,1816,0.45337707473117267,0.4995178699181934,0.47644747232468304
4425,LOC101260609,Os01g0226400,1816,0.49928878330620446,0.44704345391769573,0.4731661186119501
4426,LOC101260609,Os05g0584600,1816,0.7782177056296101,0.7074061401598806,0.7428119228947454
4427,LOC101259501,Os02g0622200,1819,0.8424398398662619,0.9089925036548571,0.8757161717605595
4428,LOC101245087,Os03g0823500,1820,0.5380493599049756,0.25132974587078916,0.3946895528878824
4429,LOC101265786,Os03g0823500,1820,0.8630856539527517,0.8086513836614928,0.8358685188071222
4430,LOC104644386,Os03g0823500,1820,0.5011108178258765,0.6671297880355704,0.5841203029307235
4431,LOC101259855,Os06g0181400,1822,0.8650887921047614,0.8713241469408068,0.8682064695227841
4432,LOC101246610,Os11g0616300,1823,0.8649232954366912,0.8331518865283524,0.8490375909825219
4433,LOC101267510,Os03g0317100,1825,0.9676872992829176,0.9230333758437276,0.9453603375633226
4434,LOC101267510,Os09g0327200,1825,0.991773349170736,0.9329061557124638,0.9623397524416
4435,LOC101252718,Os03g0317100,1825,0.9830187849192732,0.9273321098634483,0.9551754473913607
4436,LOC101252718,Os09g0327200,1825,0.9954687431261273,0.9717316246228499,0.9836001838744886
4437,LOC104648069,Os03g0317100,1825,0.9938850028595311,0.9228965131108278,0.9583907579851794
4438,LOC104648069,Os09g0327200,1825,0.9935330605780652,0.9597374723941646,0.9766352664861149
4439,LOC101254512,Os03g0317100,1825,0.9181118296599357,0.9256213257021991,0.9218665776810674
4440,LOC101254512,Os09g0327200,1825,0.9366767850072587,0.9586114653643971,0.9476441251858279
4441,LOC101261905,Os02g0580700,1826,0.7504387058300217,0.9051852312669134,0.8278119685484675
4442,LOC101263070,Os02g0580700,1826,0.6360099800775529,0.7062365858969174,0.6711232829872351
4443,LOC101263190,Os04g0631600,1828,0.7044124763538779,0.8637593704314287,0.7840859233926534
4444,LOC101268539,Os04g0631600,1828,0.6924904315692226,0.8513732931039846,0.7719318623366036
4445,LOC101263532,Os04g0631600,1828,0.5870727200739079,0.4699368565118666,0.5285047882928873
4446,LOC101264865,Os04g0631600,1828,0.5772645286173067,0.5004448038819248,0.5388546662496158
4447,LOC101257565,Os03g0106000,1829,0.8059478245567727,0.9643776720202114,0.8851627482884921
4448,LOC101264751,Os10g0565600,1831,0.9565351282389688,0.8773274440884631,0.916931286163716
4449,LOC101249768,Os08g0376600,1832,0.8255099497015823,0.8307222274064167,0.8281160885539995
4450,LOC101265989,Os08g0427500,1835,0.9301541213907585,0.8868331829916949,0.9084936521912267
4451,LOC101260214,Os06g0729500,1836,0.8138335313008667,0.8657936483249868,0.8398135898129268
4452,LOC101260214,Os04g0675000,1836,0.8256895869077471,0.881657283274752,0.8536734350912496
4453,LOC101256784,Os09g0424600,1837,0.7456667106594519,0.6113160595974991,0.6784913851284755
4454,LOC101250702,Os07g0693600,1838,0.4461999660627086,0.5019067467106286,0.4740533563866686
4455,LOC101250702,Os05g0354400,1838,0.6097148639051767,0.8331332234284115,0.721424043666794
4456,LOC101250702,Os12g0104700,1838,0.5987418063437596,0.6439018320943108,0.6213218192190353
4457,LOC101250702,Os11g0104800,1838,0.7867166927481035,0.5817723723910542,0.6842445325695788
4458,LOC101250702,Os03g0291800,1838,0.8563384176423638,0.7889514448349871,0.8226449312386754
4459,LOC101260212,Os07g0693600,1838,0.4299561538574341,0.517714392360571,0.47383527310900253
4460,LOC101260212,Os05g0354400,1838,0.5934773363834998,0.8529223303990793,0.7231998333912895
4461,LOC101260212,Os12g0104700,1838,0.5670963295352895,0.7363588292015304,0.65172757936841
4462,LOC101260212,Os11g0104800,1838,0.795873476749813,0.6180907648760459,0.7069821208129294
4463,LOC101260212,Os03g0291800,1838,0.8787558840350183,0.7448235818636142,0.8117897329493162
4464,LOC101254391,Os03g0822900,1839,0.9796899975070754,0.9057389032318267,0.9427144503694511
4465,LOC101249715,Os02g0510300,1840,0.8412593667971786,0.8034899996889484,0.8223746832430635
4466,LOC101257364,Os02g0510300,1840,0.7958294839646298,0.8209275560670627,0.8083785200158462
4467,LOC101246911,Os09g0510700,1841,0.6966873432757028,0.9196553547544247,0.8081713490150637
4468,LOC101246911,Os08g0537600,1841,0.7176807003651401,0.865078229493919,0.7913794649295296
4469,LOC104647411,Os09g0510700,1841,0.9682702036865954,0.9403402905222558,0.9543052471044255
4470,LOC104647411,Os08g0537600,1841,0.9317671901808103,0.8956359451304862,0.9137015676556483
4471,LOC101245518,Os12g0156866,1842,0.39987242092296865,0.652978319698902,0.5264253703109353
4472,LOC101251297,Os06g0589500,1843,0.9504751220799789,0.9187688575072319,0.9346219897936054
4473,LOC101252677,Os06g0589500,1843,0.9511240156614316,0.9246555102802575,0.9378897629708445
4474,LOC101249012,Os03g0164700,1844,0.8381212147874415,0.810401567700395,0.8242613912439183
4475,LOC101251350,Os09g0566050,1845,0.7943997184461749,0.54851472829637,0.6714572233712724
4476,LOC101251350,Os07g0694600,1845,0.827922220755796,0.8604808858751438,0.8442015533154699
4477,LOC101251350,Os03g0286200,1845,0.6678544718666138,0.698217673955644,0.6830360729111289
4478,LOC101251350,Os04g0406600,1845,0.3641832739430733,0.45998942424336686,0.41208634909322006
4479,LOC101251350,Os09g0565700,1845,0.5368989485724341,0.6641699586301285,0.6005344536012813
4480,LOC101251252,Os09g0566050,1845,0.547475547343569,0.4757348595601729,0.511605203451871
4481,LOC101251252,Os07g0694600,1845,0.8061384599592333,0.8954057668978818,0.8507721134285575
4482,LOC101251252,Os03g0286200,1845,0.7733784992594548,0.7869731562412517,0.7801758277503532
4483,LOC101251252,Os04g0406600,1845,0.5769507134163331,0.4377430091138138,0.5073468612650734
4484,LOC101251252,Os09g0565700,1845,0.8213159708474477,0.7822078447230085,0.801761907785228
4485,LOC101247331,Os09g0566050,1845,0.1790506356957459,0.5270957105975302,0.35307317314663805
4486,LOC101247331,Os07g0694600,1845,0.2568122827856232,0.8206724937012038,0.5387423882434135
4487,LOC101247331,Os03g0286200,1845,0.5004971184725705,0.4288842576751999,0.4646906880738852
4488,LOC101247331,Os04g0406600,1845,0.732198319475606,0.8653955021929142,0.7987969108342601
4489,LOC101247331,Os09g0565700,1845,0.6015045532532665,0.6410774829699213,0.6212910181115938
4490,LOC101247693,Os09g0566050,1845,0.6250582904403678,0.5132601325080095,0.5691592114741886
4491,LOC101247693,Os07g0694600,1845,0.7319343627645065,0.8411707984696258,0.7865525806170661
4492,LOC101247693,Os03g0286200,1845,0.5257401786107079,0.5814239945254908,0.5535820865680994
4493,LOC101247693,Os04g0406600,1845,0.6871673045620518,0.7324395782139413,0.7098034413879966
4494,LOC101247693,Os09g0565700,1845,0.5478157582156526,0.7997822638340228,0.6737990110248377
4495,LOC101267989,Os12g0105300,1846,0.8389248163301218,0.9637071828741866,0.9013159996021542
4496,LOC101267989,Os11g0105750,1846,0.8723769301834499,0.8986835602282428,0.8855302452058463
4497,LOC101257837,Os01g0673800,1847,0.5828714090889094,0.842203489999689,0.7125374495442992
4498,LOC101248693,Os01g0673800,1847,0.9123126029553376,0.8624218482689975,0.8873672256121675
4499,LOC101256420,Os04g0441800,1848,0.6994098682101849,0.7156953214373353,0.7075525948237601
4500,LOC101256420,Os11g0235200,1848,0.6019469949785378,0.6296584307097854,0.6158027128441617
4501,LOC101268640,Os04g0441800,1848,0.6693062337776604,0.5148941905917239,0.5921002121846921
4502,LOC101268640,Os11g0235200,1848,0.6477057762526945,0.6186195527077047,0.6331626644801996
4503,LOC101266088,Os08g0250700,1849,0.7958844749461088,0.8746275156303462,0.8352559952882275
4504,LOC101251463,Os06g0581000,1850,0.5703576613435396,0.43233071013095276,0.5013441857372462
4505,LOC101250791,Os06g0581000,1850,0.6537107914302055,0.63807894491275,0.6458948681714778
4506,LOC101256179,Os06g0581000,1850,0.6650975906617982,0.5933372733210986,0.6292174319914484
4507,LOC101256483,Os06g0581000,1850,0.29926825333978563,0.35155059255342314,0.32540942294660435
4508,LOC101246078,Os07g0632700,1852,0.878370947164665,0.8924694391738468,0.8854201931692559
4509,LOC101246078,Os03g0376000,1852,0.7695217984250583,0.7579271516998973,0.7637244750624779
4510,LOC101260534,Os07g0632700,1852,0.862317246638218,0.9367756384335438,0.8995464425358809
4511,LOC101260534,Os03g0376000,1852,0.7972274769160079,0.8872188870571402,0.8422231819865741
