,tomato,apple,Group Number,Species 1 Score,Species 2 Score,Total Score
14679,LOC101264425,LOC103433738,3712,0.8331236056451007,0.8506893778273711,0.8419064917362359
14680,LOC101264425,LOC103450728,3712,0.49793698142531273,0.5909129924751796,0.5444249869502462
14681,LOC101264425,LOC103417791,3712,0.6455468377910911,0.7020056650739607,0.6737762514325258
14682,LOC101262229,LOC103406594,3714,0.7566339959391373,0.856702240279248,0.8066681181091926
14683,LOC101262229,LOC103425456,3714,0.8618805304188705,0.8286521765392184,0.8452663534790444
14684,LOC101262229,LOC103451755,3714,0.7660541949715489,0.8473233956109982,0.8066887952912736
14685,LOC101262229,LOC103444180,3714,0.7419848093650515,0.8615347200366227,0.8017597647008371
14686,LOC101244165,LOC103406594,3714,0.7161908104178678,0.7494663958112786,0.7328286031145732
14687,LOC101244165,LOC103425456,3714,0.7529792194119269,0.811599731687855,0.782289475549891
14688,LOC101244165,LOC103451755,3714,0.624615847391773,0.8004978398329089,0.712556843612341
14689,LOC101244165,LOC103444180,3714,0.7717694833680094,0.8330019169694716,0.8023857001687404
14690,LOC101264118,LOC103406594,3714,0.8310229864888576,0.8338702755285972,0.8324466310087274
14691,LOC101264118,LOC103425456,3714,0.738029228185396,0.6394603238184251,0.6887447760019105
14692,LOC101264118,LOC103451755,3714,0.7405910811420551,0.7674973534376699,0.7540442172898625
14693,LOC101264118,LOC103444180,3714,0.6600506354498283,0.6105190123315499,0.6352848238906892
14694,LOC101263711,LOC103406594,3714,0.838312485899782,0.8883694314898001,0.8633409586947911
14695,LOC101263711,LOC103425456,3714,0.8139573358734615,0.8254985551200251,0.8197279454967433
14696,LOC101263711,LOC103451755,3714,0.7855262828065074,0.8606220136762897,0.8230741482413986
14697,LOC101263711,LOC103444180,3714,0.7379490136114105,0.8404552087207805,0.7892021111660955
14698,LOC101259276,LOC103406594,3714,0.8482239991978542,0.7950673800463507,0.8216456896221025
14699,LOC101259276,LOC103425456,3714,0.7849798210212318,0.7660120994789531,0.7754959602500924
14700,LOC101259276,LOC103451755,3714,0.7668362870679067,0.7870733312351578,0.7769548091515323
14701,LOC101259276,LOC103444180,3714,0.790504599804477,0.7978384023346972,0.7941715010695871
14702,LOC101243933,LOC114824469,3716,0.7757863395694594,0.7793882864581844,0.7775873130138219
14703,LOC101253148,LOC103436466,3717,0.7626901962750358,0.8723985007582044,0.8175443485166201
14704,LOC101253148,LOC103452756,3717,0.7465470132604718,0.7701639438070441,0.758355478533758
14705,LOC101253148,LOC103445175,3717,0.8763843280776076,0.8855381661309961,0.8809612471043018
14706,LOC101258802,LOC103436466,3717,0.8862707743213095,0.8816915109725043,0.8839811426469069
14707,LOC101258802,LOC103452756,3717,0.8918807810894143,0.8907384624188149,0.8913096217541145
14708,LOC101258802,LOC103445175,3717,0.9037876319153737,0.748361992503791,0.8260748122095823
14709,LOC101254411,LOC103415725,3718,0.6887368154257082,0.7642985894538068,0.7265177024397576
14710,LOC109120362,LOC103452384,3719,0.7023621520901745,0.814397299075849,0.7583797255830118
14711,HPPK-DHPS,LOC103446277,3720,0.8320557491289198,0.7896712540413722,0.810863501585146
14712,LOC101258150,LOC103455886,3721,0.7683252700975108,0.9210780807416097,0.8447016754195602
14713,LOC101258150,LOC103441035,3721,0.8147344145589452,0.8628937655574948,0.8388140900582199
14714,LOC101247490,LOC103432304,3723,0.910455468377911,0.9445108866699092,0.9274831775239101
14715,LOC101244733,LOC103446879,3724,0.8489008096658561,0.7772595920002289,0.8130802008330424
14716,LOC101247391,LOC103446879,3724,0.7951938101087075,0.6292008812337272,0.7121973456712174
14717,LOC101265753,LOC103440212,3725,0.7490737723410121,0.6387227833252267,0.6938982778331194
14718,LOC101265753,LOC103413820,3725,0.8334745444062869,0.9189436639867242,0.8762091041965056
14719,LOC101251470,LOC103440212,3725,0.6122098836610155,0.7494148951389087,0.680812389399962
14720,LOC101251470,LOC103413820,3725,0.760339463620741,0.8977997768304198,0.8290696202255804
14721,LOC101262246,LOC103432188,3727,0.9923896422931342,0.9922520099567965,0.9923208261249654
14722,LOC101262246,LOC103405321,3727,0.9893164214273181,0.9909702154444795,0.9901433184358988
14723,LOC101262246,LOC103452693,3727,0.9869149976186299,0.9921203971274069,0.9895176973730184
14724,LOC101055609,LOC103425298,3728,0.9006793171734391,0.8947269033790163,0.8977031102762276
14725,LOC101055609,LOC103448261,3728,0.654465695736094,0.6698463563274298,0.6621560260317619
14726,LOC101266536,LOC103416950,3729,0.964359662096107,0.9366713398758261,0.9505155009859665
14727,LOC101266536,LOC103422746,3729,0.9779760860301306,0.9859403164430202,0.9819582012365754
14728,LOC101250548,LOC103431685,3730,0.8729150477527385,0.7991302108666419,0.8360226293096902
14729,LOC101250548,LOC103441614,3730,0.6973955330509112,0.792120397127407,0.7447579650891591
14730,LOC101250548,LOC103450286,3730,0.8857192991251598,0.9021143887156304,0.893916843920395
14731,LOC101250548,LOC103427588,3730,0.8936505151279673,0.8950702411948156,0.8943603781613915
14732,LOC101253154,LOC103444185,3733,0.7328904820394556,0.9019713312923807,0.8174309066659182
14733,LOC101256823,LOC103444185,3733,0.7854611084651443,0.9387084775829019,0.8620847930240231
14734,LOC101266077,LOC114827635,3734,0.8947584789311408,0.8167606077079339,0.8557595433195373
14735,LOC101266077,LOC103440807,3734,0.8463690371744416,0.8323653114360104,0.839367174305226
14736,LOC101254842,LOC103441846,3735,0.6849873411375429,0.6890090571244186,0.6869981991309808
14737,LOC101254842,LOC103402114,3735,0.8067681046800191,0.8692455151497811,0.8380068099149001
14738,LOC101249134,LOC103440923,3736,0.8904569724011732,0.7877485622728962,0.8391027673370347
14739,LOC101249134,LOC103440927,3736,0.8338706038653397,0.6936822662839086,0.7637764350746241
14740,LOC101249134,LOC103445292,3736,0.889995738600757,0.8078738805756631,0.8489348095882101
14741,LOC101244224,LOC103446490,3737,0.9619732785200411,0.9839604017052446,0.9729668401126428
14742,LOC101244224,LOC103431486,3737,0.9410071942446043,0.9080903741428477,0.924548784193726
14743,LOC101261928,LOC103400853,3738,0.572796516395644,0.6285428170867786,0.6006696667412113
14744,LOC101261928,LOC103450792,3738,0.4938782672219616,0.7240994535206432,0.6089888603713024
14745,LOC101259322,LOC103400853,3738,0.9210187250896147,0.8092529541357901,0.8651358396127025
14746,LOC101259322,LOC103450792,3738,0.9053317624645928,0.7645103144402163,0.8349210384524046
14747,LOC101258674,LOC103400853,3738,0.8674905371869752,0.8242568166862178,0.8458736769365964
14748,LOC101258674,LOC103450792,3738,0.8682826561050812,0.8196961460330177,0.8439894010690494
14749,LOC101248438,LOC103453719,3739,0.9454240092246761,0.994878544247661,0.9701512767361685
14750,LOC101248438,LOC103431594,3739,0.909096834031033,0.9778260993962977,0.9434614667136654
14751,LOC101251741,LOC103446330,3740,0.6996666081768731,0.9285698390445036,0.8141182236106883
14752,LOC101264700,LOC103443464,3742,0.9594515328503748,0.8950015736316558,0.9272265532410153
14753,LOC101264700,LOC103447856,3742,0.9628355851903844,0.8680552773883438,0.9154454312893641
14754,LOC101264700,LOC103422071,3742,0.9539417942997518,0.9231381076364052,0.9385399509680785
14755,LOC101264700,LOC103447859,3742,0.8324367683553506,0.7050098709622042,0.7687233196587775
14756,LOC101264700,LOC103429295,3742,0.9566490361717594,0.91161912391634,0.9341340800440497
14757,LOC101264700,LOC103447858,3742,0.9077031058080365,0.7450030042058882,0.8263530550069623
14758,LOC101264700,LOC103443462,3742,0.9265084099967412,0.8569139652656577,0.8917111876311994
14759,LOC101244084,LOC103443464,3742,0.9075978241796807,0.9092386483934651,0.9084182362865729
14760,LOC101244084,LOC103447856,3742,0.9189782668638609,0.8926096535149208,0.9057939601893908
14761,LOC101244084,LOC103422071,3742,0.9240819191336826,0.9322594489428057,0.9281706840382442
14762,LOC101244084,LOC103447859,3742,0.7875065801017722,0.726004978398329,0.7567557792500506
14763,LOC101244084,LOC103429295,3742,0.920642719274058,0.9257468392257097,0.9231947792498838
14764,LOC101244084,LOC103447858,3742,0.861228787005239,0.7563560413149839,0.8087924141601115
14765,LOC101244084,LOC103443462,3742,0.8808813576316648,0.8837451797596,0.8823132686956323
14766,LOC101244578,LOC103452117,3743,0.7891108715814804,0.8866241309261538,0.837867501253817
14767,LOC104645202,LOC103452117,3743,0.8723056398087106,0.8853366141169066,0.8788211269628086
14768,LOC101262835,LOC103448965,3744,0.8182688692251774,0.6160167091070357,0.7171427891661065
14769,LOC101255414,LOC103448965,3744,0.8681573208332289,0.5918113930931876,0.7299843569632083
14770,JMJ524,LOC103447103,3745,0.7149235315580289,0.760453205916855,0.7376883687374419
14771,JMJ524,LOC103422593,3745,0.7041112754395786,0.8655431890360791,0.7848272322378289
14772,LOC101254479,LOC103448190,3746,0.7554959516707191,0.8374810448914194,0.7964884982810693
14773,LOC101254479,LOC103410914,3746,0.7020580051638132,0.6510600555062802,0.6765590303350467
14774,LOC101246780,LOC103448190,3746,0.773739753841526,0.7928471288375154,0.7832934413395207
14775,LOC101246780,LOC103410914,3746,0.8250269470834483,0.7793024520042345,0.8021646995438414
14776,LOC101257433,LOC103404301,3747,0.6545119305252662,0.3700291519238044,0.5122705412245353
14777,LOC101263693,LOC103404301,3747,0.6935194502436876,0.6202588385644665,0.656889144404077
14778,LOC101249752,LOC103451974,3748,0.45782969443260724,0.6200452061457469,0.5389374502891771
14779,LOC101249752,LOC103416549,3748,0.36483593612914544,0.6969185431032017,0.5308772396161736
14780,LOC101248968,LOC103407080,3749,0.7076262335079672,0.7931618551686647,0.7503940443383159
14781,LOC101248968,LOC103436144,3749,0.7956171648047415,0.706480501273211,0.7510488330389763
14782,LOC101248968,LOC103445149,3749,0.8632536479527181,0.8360848044405024,0.8496692261966102
14783,LOC101248968,LOC103400123,3749,0.7337293927923864,0.7959772252582187,0.7648533090253025
14784,LOC101257425,LOC103407080,3749,0.6626776627478506,0.5883207919658952,0.6254992273568729
14785,LOC101257425,LOC103436144,3749,0.8021958739628506,0.7280249492146148,0.7651104115887327
14786,LOC101257425,LOC103445149,3749,0.8142330734715364,0.7629309604875397,0.7885820169795381
14787,LOC101257425,LOC103400123,3749,0.6559296117113278,0.5542845698263282,0.6051070907688281
14788,LOC101260723,LOC103436751,3750,0.9219060988143283,0.9680473297537187,0.9449767142840235
14789,LOC101260723,LOC103445217,3750,0.9195748627578773,0.9690010459087166,0.9442879543332969
14790,LOC101249793,LOC103411296,3752,0.9289699947359186,0.9912963863694888,0.9601331905527037
14791,LOC101268288,LOC103441944,3753,0.9518851817500703,0.9128723069440073,0.9323787443470388
14792,LOC101268288,LOC103440746,3753,0.9587535546475712,0.9601270349918458,0.9594402948197085
14793,LOC101266318,LOC103452787,3754,0.9496102073045397,0.9474922033704329,0.9485512053374863
14794,LOC101266318,LOC103403555,3754,0.9659088060562003,0.951171640296415,0.9585402231763076
14795,LOC101246798,LOC103446837,3755,0.6778382172310932,0.5260965351492088,0.601967376190151
14796,LOC101246798,LOC103449300,3755,0.6404005715288397,0.5901619410031187,0.6152812562659792
14797,LOC101246798,LOC114825050,3755,0.7357744466447748,0.6043203341821407,0.6700473904134577
14798,LOC101246798,LOC103453873,3755,0.8518035745619532,0.7594632485479672,0.8056334115549602
14799,LOC101254079,LOC103446837,3755,0.7767377735442309,0.6332579897570885,0.7049978816506597
14800,LOC101254079,LOC103449300,3755,0.42764896097059635,0.5212368744814169,0.4744429177260066
14801,LOC101254079,LOC114825050,3755,0.6818740129847342,0.6829790277817516,0.6824265203832429
14802,LOC101254079,LOC103453873,3755,0.816709698443336,0.8046236159194301,0.810666657181383
14803,LOC101251982,LOC103446837,3755,0.657854204441325,0.6975308288747103,0.6776925166580177
14804,LOC101251982,LOC103449300,3755,0.4852814612421561,0.4709235787245,0.4781025199833281
14805,LOC101251982,LOC114825050,3755,0.7318855716820272,0.7208606334582701,0.7263731025701486
14806,LOC101251982,LOC103453873,3755,0.6430200787105507,0.7707933964693428,0.7069067375899467
14807,LOC101244915,LOC103446837,3755,0.34126287819918283,0.5680524162398787,0.4546576472195307
14808,LOC101244915,LOC103449300,3755,0.4899054972050234,0.4913521787645561,0.49062883798478973
14809,LOC101244915,LOC114825050,3755,0.3513749279322187,0.5389202025693113,0.445147565250765
14810,LOC101244915,LOC103453873,3755,0.49402150753264984,0.7575005007009814,0.6257610041168156
14811,LOC101256364,LOC103439872,3756,0.8863309352517986,0.8560556207261595,0.871193277988979
14812,LOC101255378,LOC103455895,3757,0.8086280801143058,0.7703356127149438,0.7894818464146247
14813,LOC101258854,LOC103431307,3758,0.8841049808237034,0.8851757539920969,0.8846403674079002
14814,LOC101258854,LOC103410782,3758,0.8731556914746949,0.7806866120505215,0.8269211517626082
14815,LOC101265625,LOC103431307,3758,0.7926503396585868,0.8597496812998515,0.8262000104792191
14816,LOC101265625,LOC103410782,3758,0.8195573158198179,0.7574477284070714,0.7885025221134447
14817,LOC101251803,LOC103451849,3759,0.7919406634970769,0.8957225830448342,0.8438316232709555
14818,LOC101251803,LOC103402921,3759,0.7079270381604124,0.7999326040583802,0.7539298211093963
14819,LOC101259436,LOC103451849,3759,0.6523004592841406,0.8928042116105405,0.7725523354473405
14820,LOC101259436,LOC103402921,3759,0.650445497260728,0.7977899217634847,0.7241177095121063
14821,LOC101246918,LOC103451398,3761,0.7895019176296593,0.8249892706932563,0.8072455941614578
14822,LOC101257873,LOC103453808,3762,0.5567693580327376,0.7059139938771424,0.63134167595494
14823,LOC101250409,LOC103449889,3764,0.5422856140174969,0.8360275814712025,0.6891565977443497
14824,LOC101250409,LOC103400780,3764,0.6864562705236508,0.9374781837429544,0.8119672271333026
14825,LOC101250409,LOC103449484,3764,0.41727621387210795,0.5061308053497118,0.4617035096109099
14826,LOC101263185,LOC103449889,3764,0.6243150427393277,0.7115962347286201,0.6679556387339739
14827,LOC101263185,LOC103400780,3764,0.7236357255658887,0.8814340076106549,0.8025348665882719
14828,LOC101263185,LOC103449484,3764,0.49738550622916305,0.5763370305729608,0.536861268401062
14829,LOC101255115,LOC103417228,3765,0.7574912891986062,0.8539498154559241,0.8057205523272651
14830,LOC101255115,LOC103443200,3765,0.785731832652345,0.8680552773883438,0.8268935550203445
14831,LOC101261489,LOC103417228,3765,0.8562003358985286,0.9715086835855912,0.9138545097420598
14832,LOC101261489,LOC103443200,3765,0.6441380693354724,0.8696861320133902,0.7569121006744313
14833,LOC101258771,LOC103430705,3766,0.6841801819868147,0.6294698291894366,0.6568250055881257
14834,LOC101258771,LOC103448710,3766,0.7445695011934703,0.8280735887385197,0.786321544965995
14835,LOC101249197,LOC103421492,3767,0.7553906700423633,0.8155875368372865,0.7854891034398248
14836,LOC101249197,LOC103404408,3767,0.8750958814829669,0.8656690795685388,0.8703824805257528
14837,LOC101255858,LOC103423371,3768,0.7086055197653724,0.8621899230351063,0.7853977214002394
14838,LOC101255858,LOC103433285,3768,0.7266939061990826,0.7507653572143859,0.7387296317067342
14839,LOC101245795,LOC114821958,3769,0.7892612739077031,0.8234766768714294,0.8063689753895662
14840,LOC101245795,LOC103421142,3769,0.8569473341187677,0.8910045492260593,0.8739759416724135
14841,LOC101257041,LOC103413027,3770,0.8618654901862483,0.6658178592887185,0.7638416747374834
14842,LOC101257041,LOC103422853,3770,0.9090015792244254,0.8947097364882264,0.9018556578563259
14843,LOC101256302,LOC103415561,3771,0.9455209351682416,0.9321621698949959,0.9388415525316187
14844,LOC101244853,LOC103456113,3772,0.7986313388313739,0.896718262710652,0.847674800771013
14845,LOC101263606,LOC103450478,3773,0.8029328453613416,0.8053045692540987,0.8041187073077201
14846,LOC101263606,LOC103420939,3773,0.7677036071491239,0.779559955366084,0.7736317812576039
14847,LOC101263606,LOC103440401,3773,0.7530393803424159,0.53490887242139,0.643974126381903
14848,LOC101259468,LOC103423812,3774,0.987155641340586,0.9896311979628623,0.9883934196517241
14849,LOC101263955,LOC103408447,3775,0.862647582282606,0.9004320334182141,0.88153980785041
14850,LOC101253582,LOC114821550,3776,0.8936505151279673,0.936310835169237,0.9149806751486022
14851,LOC101263886,LOC114821550,3776,0.7453839019376832,0.7761094103173013,0.7607466561274923
14852,LOC101244658,LOC103441554,3777,0.842096357757,0.8778804612171326,0.8599884094870662
14853,LOC101244658,LOC103456252,3777,0.8538152056751811,0.8585448198907041,0.8561800127829426
14854,LOC101260672,LOC103428942,3779,0.9148360753905587,0.9171010843752682,0.9159685798829134
14855,LOC101259369,LOC103437794,3781,0.6934764781504811,0.6819046665331464,0.6876905723418137
14856,LOC101266112,LOC103437794,3781,0.6095004136063971,0.799047237561157,0.704273825583777
14857,LOC101244473,LOC103437794,3781,0.6497631163361993,0.7217962290063231,0.6857796726712613
14858,yfe37,LOC103437794,3781,0.7372387804042481,0.8686303682298074,0.8029345743170277
14859,LOC101259320,LOC103437794,3781,0.7548793021332063,0.8046622414237075,0.7797707717784569
14860,LOC101258782,LOC103438467,3782,0.9526583611159853,0.9366598952819662,0.9446591281989758
14861,LOC101258782,LOC103427001,3782,0.9580026571077632,0.9614832193642529,0.9597429382360081
14862,LOC101254821,LOC103432782,3783,0.8891701969434904,0.7976381219421476,0.843404159442819
14863,LOC101261250,LOC103432782,3783,0.855262828065074,0.9366184086292237,0.8959406183471489
14864,LOC101266787,LOC103446073,3784,0.9630160679818515,0.9700310593561144,0.966523563668983
14865,LOC101244998,LOC103430465,3785,0.9286691900834734,0.6954879688707047,0.8120785794770891
14866,LOC101244998,LOC103433813,3785,0.9326448249066253,0.9021487224972103,0.9173967737019177
14867,LOC101247088,LOC103446742,3786,0.8331687263429673,0.9520986523990731,0.8926336893710203
14868,LOC101263685,LOC103405383,3787,0.8609229689419197,0.8514548939944494,0.8561889314681845
14869,LOC101263685,LOC103411545,3787,0.7762013385807034,0.8192669737632686,0.797734156171986
14870,LOC104647318,LOC103436370,3788,0.7679492642819542,0.8193470859202884,0.7936481751011213
14871,LOC104647318,LOC103454542,3788,0.8055648860702379,0.7980773082315241,0.801821097150881
14872,LOC104647318,LOC103411975,3788,0.842017396535733,0.8785843037395211,0.860300850137627
14873,LOC101257399,LOC103449865,3789,0.8574286215626802,0.8366455895396412,0.8470371055511607
14874,LOC101257399,LOC103454585,3789,0.8804852981726117,0.9186518268432948,0.8995685625079533
14875,LOC101257030,LOC103449865,3789,0.43833365363458365,0.47547709650653774,0.4569053750705607
14876,LOC101257030,LOC103454585,3789,0.4149210248525918,0.6383222225401276,0.5266216236963597
14877,LOC101268817,LOC103449865,3789,0.8734163888401473,0.8326399816886498,0.8530281852643986
14878,LOC101268817,LOC103454585,3789,0.89118893038879,0.898120225458499,0.8946545779236446
14879,LOC101260978,LOC103427869,3790,0.7704387013037653,0.7558639237790049,0.7631513125413851
14880,LOC101252438,LOC103427869,3790,0.8378211716341212,0.7978312494635347,0.8178262105488279
14881,LOC101249318,LOC103410048,3791,0.9160303812698969,0.8966953735229322,0.9063628773964145
14882,LOC101249318,LOC103408484,3791,0.9542024916652044,0.9149952791050328,0.9345988853851186
14883,LOC101244579,LOC103454368,3792,0.8644975308951446,0.8973534376698807,0.8809254842825127
14884,LOC101244579,LOC103436694,3792,0.7805630060411601,0.775302566450173,0.7779327862456666
14885,LOC101244579,LOC114821814,3792,0.8946030631940441,0.9431661468913621,0.9188846050427031
14886,LOC101261739,LOC103432165,3794,0.8814634703387115,0.8778919058109925,0.879677688074852
14887,LOC101261739,LOC103421922,3794,0.823798104373644,0.7131870332751566,0.7684925688244003
14888,LOC101261739,LOC103414538,3794,0.840765714954169,0.913089754227347,0.876927734590758
14889,LOC101266726,LOC103432165,3794,0.8905973479056476,0.8592314955223026,0.874914421713975
14890,LOC101266726,LOC103421922,3794,0.8291279171784524,0.7238820062373037,0.7765049617078781
14891,LOC101266726,LOC103414538,3794,0.9032311433083497,0.9134216474492861,0.9083263953788179
14892,LOC101264330,LOC103432165,3794,0.8892537537913919,0.8649366255615004,0.8770951896764462
14893,LOC101264330,LOC103421922,3794,0.905572406186549,0.7468112500357643,0.8261918281111567
14894,LOC101264330,LOC103414538,3794,0.947474494272178,0.873010786529713,0.9102426404009455
14895,LOC101254182,LOC103404162,3796,0.7503922994008975,0.7764069697576608,0.7633996345792791
14896,LOC101254182,LOC103455248,3796,0.662757877321836,0.40644330634316617,0.5346005918325011
14897,LOC101254182,LOC103402980,3796,0.5871606547514601,0.345588585925057,0.4663746203382585
14898,LOC101254182,LOC103451926,3796,0.7919584889579625,0.6494807015536036,0.720719595255783
14899,LOC101254182,LOC103420322,3796,0.6297997142355801,0.41653171583073445,0.5231657150331572
14900,LOC101263113,LOC103404162,3796,0.5981901586744541,0.7341535292266316,0.6661718439505429
14901,LOC101263113,LOC103455248,3796,0.44670493570300557,0.4696346313410203,0.45816978352201293
14902,LOC101263113,LOC103402980,3796,0.49373574311282675,0.5989718939849122,0.5463538185488694
14903,LOC101263113,LOC103451926,3796,0.8266262251522823,0.8078738805756631,0.8172500528639728
14904,LOC101263113,LOC103420322,3796,0.39977439651066604,0.493502331835999,0.4466383641733325
14905,LOC101265085,LOC103404162,3796,0.791642644072895,0.6707562015392978,0.7311994228060964
14906,LOC101265085,LOC103455248,3796,0.4750056400872334,0.14346370633172154,0.30923467320947745
14907,LOC101265085,LOC103402980,3796,0.5585641591256612,0.18516717054670187,0.3718656648361815
14908,LOC101265085,LOC103451926,3796,0.800736971398491,0.7271952161597666,0.7639660937791288
14909,LOC101265085,LOC103420322,3796,0.4273481563181511,0.14574690280678665,0.2865475295624689
14910,LOC101245768,LOC103404162,3796,0.40227608853683605,0.6695716860747905,0.5359238873058132
14911,LOC101245768,LOC103455248,3796,0.8337502820043617,0.9322251151612257,0.8829876985827938
14912,LOC101245768,LOC103402980,3796,0.8826310380267216,0.8854364364077963,0.884033737217259
14913,LOC101245768,LOC103451926,3796,0.4197929461309001,0.36299390575376955,0.39139342594233484
14914,LOC101245768,LOC103420322,3796,0.8188203444213271,0.9196703956968327,0.8692453700590799
14915,LOC101258875,LOC103404733,3799,0.874639661093425,0.9333867414380131,0.904013201265719
14916,LOC101258875,LOC103419811,3799,0.728704283959592,0.8039884409602015,0.7663463624598967
14917,LOC101243944,LOC114820097,3800,0.8714310781340084,0.9128036393808475,0.892117358757428
14918,LOC101268452,LOC103402270,3801,0.7937332364073898,0.8505908271580213,0.8221620317827055
14919,LOC101268452,LOC103441825,3801,0.9018374150853533,0.9533003347543705,0.9275688749198618
14920,LOC101264266,LOC103451675,3802,0.736964236475429,0.5049927040714143,0.6209784702734216
14921,LOC101243855,LOC103435636,3803,0.8041160103276264,0.8545678235243627,0.8293419169259946
14922,LOC101243855,LOC103446103,3803,0.9270949790690096,0.9147028061508333,0.9208988926099215
14923,AN35,LOC114826190,3804,0.8340811671220515,0.7871248319075277,0.8106029995147896
14924,LOC101254207,LOC114826190,3804,0.3643095279873662,0.6040399416325712,0.48417473480996875
14925,AN34,LOC114826190,3804,0.6793021332063269,0.7090555348917056,0.6941788340490163
14926,LOC101248217,LOC103405143,3805,0.9132028175369112,0.9020285542616806,0.9076156858992959
14927,LOC101248217,LOC103445454,3805,0.8539041937181963,0.9202597922806215,0.8870819929994089
14928,LOC101248217,LOC103443154,3805,0.9032161030757275,0.8679293868558839,0.8855727449658057
14929,LOC101268717,LOC103405143,3805,0.8461233800416114,0.8802895482246573,0.8632064641331343
14930,LOC101268717,LOC103445454,3805,0.8722683177499813,0.920500128751681,0.8963842232508311
14931,LOC101268717,LOC103443154,3805,0.8088887774797584,0.8709164258533376,0.8399026016665481
14932,LOC101258261,LOC103405143,3805,0.7724061865490186,0.8301107264455952,0.8012584564973069
14933,LOC101258261,LOC103445454,3805,0.8976462035946157,0.8911447455008441,0.8943954745477298
14934,LOC101258261,LOC103443154,3805,0.7307798360614645,0.7992675459929616,0.765023691027213
14935,LOC101267507,LOC103405143,3805,0.7281778758178127,0.8867214099739635,0.8074496428958882
14936,LOC101267507,LOC103445454,3805,0.7475396686135412,0.8825040771365626,0.8150218728750519
14937,LOC101267507,LOC103443154,3805,0.7631063093775851,0.8610969643214786,0.8121016368495318
14938,LOC101267060,LOC103425645,3806,0.92360063168977,0.9638121942147577,0.9437064129522639
14939,LOC101267060,LOC103436969,3806,0.9044594289725014,0.9428946556925727,0.9236770423325371
14940,LOC101254550,LOC108169603,3807,0.9324342616499135,0.7943406483362422,0.8633874549930778
14941,LOC101254180,LOC103404663,3809,0.8934120995886218,0.8698063002489199,0.8816091999187708
14942,LOC101254180,LOC103443672,3809,0.9273027570974579,0.9259935338044691,0.9266481454509635
14943,LOC101254180,LOC103451406,3809,0.8361923701456953,0.879548828677609,0.8578705994116521
14944,LOC101254180,LOC103400919,3809,0.9278598027501344,0.9266229864667678,0.927241394608451
14945,LOC101252597,LOC103404663,3809,0.709833805429524,0.7163915195559497,0.7131126624927369
14946,LOC101252597,LOC103443672,3809,0.7006592635299427,0.7909759377414094,0.745817600635676
14947,LOC101252597,LOC103451406,3809,0.6232872935101396,0.7137103055388656,0.6684987995245026
14948,LOC101252597,LOC103400919,3809,0.7340034592535031,0.7996452175903408,0.766824338421922
14949,LOC101248790,LOC103418149,3810,0.4432206151455143,0.5052788189179136,0.4742497170317139
14950,LOC101248790,LOC103400486,3810,0.8566314892337001,0.8354680679936037,0.8460497786136519
14951,LOC101252256,LOC103418149,3810,0.6261248840648735,0.5374381276644445,0.581781505864659
14952,LOC101252256,LOC103400486,3810,0.80860189896863,0.84655024971468,0.8275760743416549
14953,LOC101255433,LOC103445713,3811,0.8254831674729902,0.8574633057709364,0.8414732366219633
14954,LOC101255433,LOC103405748,3811,0.2513974882811521,0.4862807931103545,0.3688391406957533
14955,LOC101258273,LOC103402882,3812,0.5651969017120798,0.6676776057909645,0.6164372537515221
14956,LOC101246378,LOC103414713,3813,0.6818851538977877,0.8374867671883494,0.7596859605430686
14957,LOC101263763,LOC103405665,3814,0.8958864963778106,0.9207805213012503,0.9083335088395305
14958,LOC101263763,LOC103400601,3814,0.8338505502218435,0.9421761895224743,0.8880133698721588
14959,LOC101268882,LOC103405665,3814,0.8756774371443612,0.8992246287659866,0.8874510329551739
14960,LOC101268882,LOC103400601,3814,0.863219111122252,0.9464908014076852,0.9048549562649686
14961,LOC101268531,LOC103403082,3815,0.7151981550647983,0.724179565677663,0.7196888603712306
14962,LOC101268531,LOC103401380,3815,0.6471160353946808,0.3970129610025464,0.5220644981986136
14963,LOC101268531,LOC103405414,3815,0.6344421327049858,0.6448583572557136,0.6396502449803497
14964,LOC101267773,LOC103403082,3815,0.47099324025100475,0.5989757088495322,0.5349844745502685
14965,LOC101267773,LOC103401380,3815,0.518915877750761,0.49545935738605473,0.5071876175684078
14966,LOC101267773,LOC103405414,3815,0.44738564549057613,0.3840551375099743,0.4157203915002752
14967,LOC101267710,LOC103439558,3816,0.8573684606321911,0.9048839804297445,0.8811262205309678
14968,LOC112941853,LOC108171526,3817,0.5871644148096157,0.5829589997424967,0.5850617072760562
14969,LOC112941853,LOC103446777,3817,0.5078334544907628,0.6126736160783828,0.5602535352845728
14970,LOC112941853,LOC103418576,3817,0.4844270924723636,0.507923791721108,0.4961754420967358
14971,LOC112941853,LOC103430078,3817,0.6181284937207029,0.668427226688793,0.643277860204748
14972,LOC101248686,LOC108171526,3817,0.6059609455292908,0.6441017424394152,0.625031343984353
14973,LOC101248686,LOC103446777,3817,0.6934750457473742,0.6941527662537076,0.6938139060005408
14974,LOC101248686,LOC103418576,3817,0.36816484094954005,0.5175881154250872,0.4428764781873136
14975,LOC101248686,LOC103430078,3817,0.6113954829168025,0.7872850562215674,0.6993402695691849
14976,LOC104644486,LOC108171526,3817,0.6971816275202835,0.6246316271351321,0.6609066273277078
14977,LOC104644486,LOC103446777,3817,0.6703821611700187,0.4957734479064341,0.5830778045382263
