,tomato,maize,Group Number,Species 1 Score,Species 2 Score,Total Score
6860,LOC101253105,Zm00001d052748,2742,0.9083424687568515,0.7615323779696941,0.8349374233632728
6861,LOC101264717,Zm00001d047497,2743,0.8956369217276913,0.9441080636487299,0.9198724926882106
6862,LOC101264717,Zm00001d036361,2743,0.927954395965797,0.8351143589256904,0.8815343774457437
6863,LOC101268842,Zm00001d047497,2743,0.8503899520781785,0.9295941286261112,0.8899920403521449
6864,LOC101268842,Zm00001d036361,2743,0.8395652582453722,0.8539495745152005,0.8467574163802863
6865,LOC101262025,Zm00001d047497,2743,0.9241613681210261,0.9366423080573218,0.930401838089174
6866,LOC101262025,Zm00001d036361,2743,0.8093948695461521,0.8810034481667774,0.8451991588564648
6867,LOC101256095,Zm00001d012643,2744,0.8330980048235036,0.9150928474265287,0.8740954261250162
6868,LOC101246811,Zm00001d051629,2746,0.9069940802455602,0.9561987915599001,0.9315964359027301
6869,LOC101245455,Zm00001d051629,2746,0.8937689103266828,0.9420961057859606,0.9179325080563216
6870,LOC101247839,Zm00001d017336,2747,0.690769568077176,0.7175903957483155,0.7041799819127458
6871,LOC101247839,Zm00001d051211,2747,0.8085946064459548,0.8516718863686692,0.830133246407312
6872,LOC101245889,Zm00001d017336,2747,0.8044288533216399,0.8157128847553067,0.8100708690384733
6873,LOC101245889,Zm00001d051211,2747,0.875553606665205,0.9514029926291481,0.9134782996471765
6874,LOC101256366,Zm00001d043503,2748,0.474720456040342,0.7724842618075987,0.6236023589239703
6875,LOC101248592,Zm00001d009359,2749,0.9116969962727473,0.900164851194556,0.9059309237336517
6876,LOC101266557,Zm00001d040827,2750,0.9297259372944531,0.9743823352630414,0.9520541362787472
6877,LOC101266524,Zm00001d040827,2750,0.7174194255645692,0.6386764101104047,0.678047917837487
6878,LOC101257930,Zm00001d045804,2751,0.4925820361031938,0.8262503558887728,0.6594161959959833
6879,LOC101257930,Zm00001d017885,2751,0.82674852006139,0.7560237470078981,0.791386133534644
6880,LOC101257930,Zm00001d051684,2751,0.7304538478403859,0.7923964583355302,0.7614251530879581
6881,LOC101267825,Zm00001d045804,2751,0.9254549440912081,0.8655910917085825,0.8955230178998953
6882,LOC101267825,Zm00001d017885,2751,0.915961411971059,0.6604662933788871,0.788213852674973
6883,LOC101267825,Zm00001d051684,2751,0.9294672221004165,0.8375495168700066,0.8835083694852115
6884,LOC101250503,Zm00001d045804,2751,0.7320675290506468,0.8032646863433615,0.7676661076970042
6885,LOC101250503,Zm00001d017885,2751,0.7774961631221223,0.6819004636220162,0.7296983133720693
6886,LOC101250503,Zm00001d051684,2751,0.8167331725498793,0.8475882164787925,0.8321606945143358
6887,LOC101246090,Zm00001d038076,2752,0.9243915807936856,0.8501913890734238,0.8872914849335547
6888,LOC101263481,Zm00001d033753,2754,0.9909581232185923,0.9383315934326658,0.9646448583256291
6889,LOC101263481,Zm00001d013424,2754,0.993659285244464,0.9051279617854544,0.9493936235149592
6890,LOC101262119,Zm00001d049910,2756,0.7634165439909795,0.7027019427133311,0.7330592433521552
6891,LOC543899,Zm00001d049910,2756,0.6805525104143828,0.6368950330229632,0.658723771718673
6892,LOC101256521,Zm00001d049910,2756,0.5991522326975078,0.5689932126299214,0.5840727226637146
6893,LOC101249451,Zm00001d053861,2760,0.9971935978951985,0.9655689475182689,0.9813812727067337
6894,LOC101244963,Zm00001d004172,2761,0.9905847715100072,0.9861475787261115,0.9883661751180594
6895,LOC101244963,Zm00001d025100,2761,0.9921383155323081,0.9893265002688937,0.9907324079006009
6896,LOC101268089,Zm00001d004172,2761,0.6745638487800294,0.8286356015311126,0.751599725155571
6897,LOC101268089,Zm00001d025100,2761,0.6646161556049739,0.8358039922811679,0.7502100739430708
6898,LOC101258511,Zm00001d042508,2762,0.9811444858583644,0.9491189775710986,0.9651317317147315
6899,LOC101253766,Zm00001d034824,2764,0.9121683841262881,0.8519959648364318,0.88208217448136
6900,CCH,Zm00001d031132,2765,0.9607792777273154,0.9445446205434817,0.9526619491353985
6901,LOC101247578,Zm00001d031132,2765,0.9134546517576554,0.9287273417481257,0.9210909967528905
6902,LOC101245312,Zm00001d018289,2766,0.9356594731731763,0.90715257347126,0.9214060233222181
6903,LOC101264672,Zm00001d033338,2772,0.9668230651172989,0.9622093575021354,0.9645162113097172
6904,LOC101249178,Zm00001d033338,2772,0.9795921946941459,0.9836765682831926,0.9816343814886692
6905,LOC101260706,Zm00001d009233,2773,0.9174805023960911,0.8714687925089367,0.8944746474525139
6906,LOC101260706,Zm00001d009840,2773,0.745037115920694,0.882983771471956,0.8140104436963249
6907,LOC101260706,Zm00001d011405,2773,0.9437278792244809,0.9460883869539084,0.9449081330891946
6908,LOC101260706,Zm00001d037599,2773,0.801566072603126,0.8654518996551833,0.8335089861291547
6909,LOC101260706,Zm00001d044170,2773,0.9005794468631566,0.8007181044573092,0.8506487756602329
6910,LOC101254832,Zm00001d009233,2773,0.7862968647226486,0.8553921103413369,0.8208444875319927
6911,LOC101254832,Zm00001d009840,2773,0.8377110282832713,0.9121445066590743,0.8749277674711728
6912,LOC101254832,Zm00001d011405,2773,0.7593839070379302,0.7653285248805796,0.762356215959255
6913,LOC101254832,Zm00001d037599,2773,0.7935321201490901,0.8996551833222612,0.8465936517356757
6914,LOC101254832,Zm00001d044170,2773,0.8188993641745231,0.817990572901838,0.8184449685381805
6915,LOC101245362,Zm00001d009233,2773,0.984126288094716,0.9395590142671855,0.9618426511809508
6916,LOC101245362,Zm00001d009840,2773,0.9946064459548345,0.9706937458479643,0.9826500959013994
6917,LOC101245362,Zm00001d011405,2773,0.8947160710370533,0.8075100439720351,0.8511130575045442
6918,LOC101245362,Zm00001d037599,2773,0.9976320982240736,0.9655942551643416,0.9816131766942076
6919,LOC101245362,Zm00001d044170,2773,0.9421179565884674,0.771297965897947,0.8567079612432071
6920,LOC101260217,Zm00001d009233,2773,0.9662573996930498,0.9510613394071684,0.9586593695501091
6921,LOC101260217,Zm00001d009840,2773,0.9581232185924139,0.9237417354718295,0.9409324770321217
6922,LOC101260217,Zm00001d011405,2773,0.8737667178250383,0.8915440827560026,0.8826554002905205
6923,LOC101260217,Zm00001d037599,2773,0.9542644156983118,0.9307519534339312,0.9425081845661215
6924,LOC101260217,Zm00001d044170,2773,0.8970949353212014,0.773164404795799,0.8351296700585003
6925,LOC101255679,Zm00001d043529,2774,0.9480230943506541,0.9745152004049223,0.9612691473777882
6926,LOC101253605,Zm00001d003540,2776,0.8423415917561937,0.7990319825377242,0.820686787146959
6927,LOC101249047,Zm00001d003540,2776,0.8805415479061609,0.8009490367277213,0.8407452923169412
6928,LOC101248830,Zm00001d047880,2777,0.869370752028064,0.9127694649190331,0.8910701084735486
6929,LOC101248830,Zm00001d042543,2777,0.9247220221129452,0.9665060334131227,0.9456140277630339
6930,LOC101266220,Zm00001d037687,2778,0.89778557333918,0.8120084780614344,0.8548970257003072
6931,LOC101266220,Zm00001d010368,2778,0.9177263757947819,0.9058239220524501,0.911775148923616
6932,LOC101255899,Zm00001d002881,2779,0.8768077176057881,0.801733573755971,0.8392706456808796
6933,LOC101267344,Zm00001d023313,2780,0.8668099101074325,0.5323182155297558,0.6995640628185942
6934,LOC101259608,Zm00001d035579,2782,0.8381495286121464,0.9138717535035273,0.8760106410578369
6935,FEY,Zm00001d054039,2783,0.7374072101982647,0.8079276201322325,0.7726674151652486
6936,LOC101266581,Zm00001d015210,2784,0.9643148432361325,0.9405207048179431,0.9524177740270379
6937,LOC101253816,Zm00001d013411,2785,0.6734707301030476,0.6713928695707191,0.6724317998368834
6938,LOC101248757,Zm00001d013411,2785,0.9490608784623255,0.8309385973237164,0.8899997378930209
6939,LOC101244737,Zm00001d013218,2787,0.8653490775832368,0.8791559900034798,0.8722525337933582
6940,LOC101262676,Zm00001d005004,2788,0.791975443981583,0.8386257948182595,0.8153006193999213
6941,LOC101262676,Zm00001d052420,2788,0.822305050062121,0.8696909303723387,0.8459979902172299
6942,LOC101255641,Zm00001d005004,2788,0.9290944968208726,0.9479484989402422,0.9385214978805574
6943,LOC101255641,Zm00001d052420,2788,0.9550244829350288,0.9408939925975135,0.9479592377662711
6944,LOC101264166,Zm00001d006714,2790,0.9501299840260595,0.9371280742638813,0.9436290291449705
6945,LOC101264166,Zm00001d021958,2790,0.9678579258934444,0.9892632311537123,0.9785605785235784
6946,LOC101260521,Zm00001d043780,2791,0.9473361105020829,0.8848881718389169,0.9161121411704999
6947,LOC101260521,Zm00001d038904,2791,0.4494628370971278,0.7078485337382556,0.5786556854176917
6948,LOC101244777,Zm00001d043780,2791,0.7225754585982606,0.8158109518838379,0.7691932052410493
6949,LOC101244777,Zm00001d038904,2791,0.7764525323393993,0.7217171237860239,0.7490848280627116
6950,LOC101256488,Zm00001d028907,2794,0.8839435796243513,0.790047768181962,0.8369956739031567
6951,LOC101256760,Zm00001d009760,2795,0.9911861433896075,0.9527000094903673,0.9719430764399875
6952,LOC101251627,Zm00001d031267,2799,0.8392771008863971,0.8347445860969633,0.8370108434916802
6953,LOC101258281,Zm00001d020971,2800,0.993604159488834,0.9718487586951096,0.9827264590919718
6954,LOC101260045,Zm00001d006922,2801,0.8033545275158956,0.8998956059599506,0.851625066737923
6955,LOC101244460,Zm00001d036010,2802,0.7037053277789959,0.7560026573028377,0.7298539925409168
6956,LOC101244460,Zm00001d045519,2802,0.7540890155667617,0.5037486950744994,0.6289188553206305
6957,LOC101267433,Zm00001d036010,2802,0.5579478184608638,0.7980414693900506,0.6779946439254572
6958,LOC101267433,Zm00001d045519,2802,0.33753249600651486,0.7069817468602702,0.5222571214333925
6959,LOC101258306,Zm00001d011102,2803,0.9216948037711028,0.851665559457151,0.8866801816141269
6960,LOC101244063,Zm00001d024759,2805,0.8889717167287875,0.7701538493984161,0.8295627830636019
6961,LOC101268477,Zm00001d051866,2806,0.984906818680114,0.9217297776090602,0.9533182981445871
6962,LOC101252202,Zm00001d000020,2809,0.9913966235474676,0.9877004840087311,0.9895485537780994
6963,LOC101252258,Zm00001d046226,2810,0.3276599743164093,0.5503147638480276,0.43898736908221847
6964,LOC100500729,Zm00001d030285,2811,0.855128261346196,0.8043683809081931,0.8297483211271945
6965,LOC100500729,Zm00001d030282,2811,0.8794387195790396,0.6500268893739521,0.7647328044764958
6966,LOC100500729,Zm00001d007383,2811,0.9446349484762114,0.7767619569840316,0.8606984527301216
6967,LOC101263369,Zm00001d030285,2811,0.5924431776657165,0.7251905982094841,0.6588168879376003
6968,LOC101263369,Zm00001d030282,2811,0.6348900095008404,0.7396349372054032,0.6872624733531218
6969,LOC101263369,Zm00001d007383,2811,0.55600867256206,0.5988702947989273,0.5774394836804937
6970,LOC101266549,Zm00001d037518,2813,0.9590733026383104,0.9365305326205013,0.9478019176294059
6971,LOC101266549,Zm00001d037519,2813,0.9650369071110138,0.8841542501028123,0.9245955786069131
6972,LOC101259848,Zm00001d037518,2813,0.8437477161441205,0.8473070204113196,0.84552736827772
6973,LOC101259848,Zm00001d037519,2813,0.8463494847621136,0.8003669608680523,0.8233582228150829
6974,PDH,Zm00001d047124,2814,0.6414758668211858,0.4716839075005536,0.5565798871608697
6975,LOC101268445,Zm00001d047124,2814,0.5820214865161148,0.5032362152415298,0.5426288508788224
6976,LOC101267967,Zm00001d016694,2815,0.7890374917781189,0.6901458353104932,0.739591663544306
6977,LOC101257297,Zm00001d043404,2816,0.8890301834393042,0.962400570828017,0.9257153771336606
6978,LOC101265555,Zm00001d039687,2818,0.9948820747329846,0.982670589351808,0.9887763320423963
6979,LOC101265249,Zm00001d039687,2818,0.9943182885958594,0.9853025845433552,0.9898104365696072
6980,LOC101268630,Zm00001d003164,2819,0.9432668274501206,0.956537632821205,0.9499022301356628
6981,LOC101268630,Zm00001d037337,2819,0.8830344222758166,0.7832336844769225,0.8331340533763696
6982,LOC101261156,Zm00001d003164,2819,0.34093400570050425,0.3006759250471882,0.32080496537384623
6983,LOC101261156,Zm00001d037337,2819,0.5347511510633634,0.5161684223846129,0.5254597867239881
6984,LOC101251734,Zm00001d050635,2820,0.7766279324709493,0.6224767046632852,0.6995523185671173
6985,CyP,Zm00001d050635,2820,0.9785354089015567,0.7039392054102124,0.8412373071558845
6986,LOC101254541,Zm00001d050635,2820,0.7883358912519184,0.5667155244833901,0.6775257078676542
6987,LOC101256243,Zm00001d011093,2823,0.9950800263100197,0.9787732118566321,0.9869266190833259
6988,LOC101261678,Zm00001d022058,2824,0.9958868669151503,0.9893897693840751,0.9926383181496127
6989,LOC101257304,Zm00001d017570,2826,0.41164656873492655,0.6822941381164784,0.5469703534257024
6990,LOC101257304,Zm00001d046029,2826,0.4475509756632317,0.6296682940889072,0.5386096348760695
6991,LOC101250722,Zm00001d017570,2826,0.34103632244390847,0.6183164088450223,0.47967636564446536
6992,LOC101250722,Zm00001d046029,2826,0.503383760871154,0.6352219164214988,0.5693028386463264
6993,LOC101250128,Zm00001d013456,2827,0.795110721333041,0.8836006453449748,0.8393556833390079
6994,LOC101247900,Zm00001d013456,2827,0.9210260907695681,0.8795988738097498,0.9003124822896589
6995,LOC101249601,Zm00001d043428,2829,0.9844040049696703,0.8477920836277104,0.9160980442986904
6996,LOC101249601,Zm00001d043909,2829,0.9756924651026823,0.9410648192085034,0.9583786421555929
6997,LOC101243903,Zm00001d043428,2829,0.9788555141416356,0.9120735046520374,0.9454645093968366
6998,LOC101243903,Zm00001d043909,2829,0.9915544836658629,0.9633003982439307,0.9774274409548968
6999,LOC101258762,Zm00001d048105,2830,0.972172769129577,0.9364778083578501,0.9543252887437135
7000,LOC101262606,Zm00001d048105,2830,0.973971873336048,0.942247951662396,0.9581099124992221
7001,LOC101265455,Zm00001d021588,2831,0.7817082719954896,0.49439751985068486,0.6380528959230872
7002,LOC101257186,Zm00001d018157,2832,0.9852851818210293,0.9781531745278542,0.9817191781744418
7003,LOC101264256,Zm00001d005584,2833,0.9455645691734268,0.9013697763436779,0.9234671727585524
7004,LOC101264256,Zm00001d020046,2833,0.8741767156325366,0.9132453892632311,0.8937110524478838
7005,LOC101265587,Zm00001d019525,2834,0.9976101732076299,0.9575337698902281,0.977571971548929
7006,LOC101265608,Zm00001d011851,2836,0.9368559526419645,0.9470627313277024,0.9419593419848334
7007,LOC101256573,Zm00001d011851,2836,0.8350069429218738,0.9146246559741862,0.87481579944803
7008,LOC101262813,Zm00001d011851,2836,0.9447197252064605,0.939628610293885,0.9421741677501727
7009,LOC101257021,Zm00001d027706,2838,0.9984301688226267,0.9956850463446268,0.9970576075836268
7010,LOC101264343,Zm00001d050033,2839,0.9865672732587883,0.9787240025448244,0.9826456379018064
7011,LOC101250000,Zm00001d026702,2840,0.8856720017540013,0.8397330043339344,0.8627025030439679
7012,LOC101259493,Zm00001d036340,2841,0.9883045697998559,0.9916421498845338,0.9899733598421949
7013,LOC101253042,Zm00001d046613,2843,0.9692026602353285,0.9478767939430367,0.9585397270891827
7014,LOC101266730,Zm00001d015249,2844,0.9448037711028283,0.8504444655341495,0.897624118318489
7015,LOC101245070,Zm00001d017453,2847,0.8003069502302127,0.7117459112334314,0.7560264307318221
7016,LOC101245070,Zm00001d026156,2847,0.45240078930059197,0.5019708329379013,0.47718581111924663
7017,LOC101245070,Zm00001d049554,2847,0.6475772856829642,0.6772199550789282,0.6623986203809462
7018,LOC101248108,Zm00001d017453,2847,0.6137776803332603,0.6358387902945177,0.6248082353138891
7019,LOC101248108,Zm00001d026156,2847,0.3673054154790616,0.6414096358862421,0.5043575256826518
7020,LOC101248108,Zm00001d049554,2847,0.6498048673536505,0.6343488026319952,0.6420768349928229
7021,LOC101259222,Zm00001d017453,2847,0.3205262003946503,0.6458353104931828,0.48318075544391653
7022,LOC101259222,Zm00001d026156,2847,0.7539750054812542,0.6609344848312296,0.7074547451562418
7023,LOC101259222,Zm00001d049554,2847,0.4872966454724841,0.6560501091392237,0.5716733773058539
7024,LOC101250337,Zm00001d022269,2848,0.9033983775487832,0.9000734624726273,0.9017359200107052
7025,LOC101256509,Zm00001d017755,2849,0.5162573996930497,0.7760519369136623,0.646154668303356
7026,LOC101256509,Zm00001d051553,2849,0.7773514580135935,0.8596691025276012,0.8185102802705974
7027,LOC101260917,Zm00001d017755,2849,0.6221552291164218,0.6300268190749352,0.6260910240956785
7028,LOC101260917,Zm00001d051553,2849,0.6140977855733392,0.356730252127424,0.4854140188503816
7029,LOC101264242,Zm00001d020939,2856,0.9844332383249288,0.9352187529657398,0.9598259956453343
7030,LOC101249950,Zm00001d020939,2856,0.979399254549441,0.9319603935338965,0.9556798240416687
7031,LOC101259178,Zm00001d039713,2857,0.7470291602718702,0.6650146397702628,0.7060219000210665
7032,LOC101259178,Zm00001d037779,2857,0.6360154936782869,0.6178102559235709,0.6269128748009289
7033,LOC101259178,Zm00001d010410,2857,0.3927062778630417,0.5341684856537281,0.4634373817583849
7034,LOC101244147,Zm00001d043009,2858,0.9876196740480889,0.9917307266457878,0.9896752003469383
7035,LOC101255810,Zm00001d002617,2859,0.9443367682525762,0.9134794849894025,0.9289081266209893
7036,LOC101256906,Zm00001d043767,2862,0.9434948476211358,0.8406883679731739,0.8920916077971548
7037,LOC101247324,Zm00001d025893,2863,0.871250039151815,0.8038270784783075,0.8375385588150612
7038,LOC101256607,Zm00001d013144,2864,0.9931058003849058,0.9355983676568284,0.964352084020867
7039,LOC101260181,Zm00001d028298,2865,0.7303990352992765,0.33854038151276455,0.5344697084060206
7040,LOC101264377,Zm00001d007961,2867,0.9315062486296865,0.8862294770807629,0.9088678628552247
7041,LOC101264693,Zm00001d031047,2871,0.8487758532485565,0.9069706747651134,0.877873264006835
7042,LOC104646552,Zm00001d008443,2872,0.8893773295329972,0.8505899844990668,0.869983657016032
7043,LOC101261047,Zm00001d031292,2873,0.7229993422495067,0.4507994755693342,0.5868994089094204
7044,LOC101259949,Zm00001d023757,2874,0.9538746376282004,0.9796463256461357,0.966760481637168
7045,LOC101253747,Zm00001d021828,2875,0.9030300372725278,0.9223450697541995,0.9126875535133636
7046,LOC101259023,Zm00001d035574,2876,0.9837097127822846,0.9505804941317896,0.9671451034570371
7047,LOC101267038,Zm00001d032056,2877,0.8362727472045605,0.9187448813528343,0.8775088142786973
7048,LOC101267038,Zm00001d050104,2877,0.9711203683402764,0.9724083388693809,0.9717643536048286
7049,LOC101263833,Zm00001d032056,2877,0.8721771541328656,0.7680308190889951,0.8201039866109303
7050,LOC101263833,Zm00001d050104,2877,0.8668274501205876,0.7705988421751923,0.8187131461478899
7051,LOC101245418,Zm00001d026137,2878,0.8264353055407648,0.6352915124481985,0.7308634089944817
7052,LOC101245317,Zm00001d039620,2879,0.7970532777899583,0.8808045019490401,0.8389288898694992
7053,LOC101259437,Zm00001d042123,2880,0.4665292698969525,0.7171427667584068,0.5918360183276796
7054,LOC101248942,Zm00001d011732,2881,0.9719140539355404,0.8461049072228725,0.9090094805792064
7055,LOC101267990,Zm00001d012016,2884,0.5969568077176058,0.49612125174429433,0.54653902973095
7056,LOC101267990,Zm00001d042328,2884,0.6602762552071915,0.6170889880105026,0.638682621608847
7057,LOC101254095,Zm00001d027434,2885,0.9343063864440755,0.8637752681028755,0.8990408272734756
7058,LOC101254095,Zm00001d029738,2885,0.901168290161932,0.791914207079814,0.846541248620873
7059,LOC101254095,Zm00001d044059,2885,0.5195978325555173,0.7174654392458322,0.6185316359006747
7060,LOC101253985,Zm00001d027434,2885,0.07673755755316816,0.2448831103097023,0.16081033393143523
7061,LOC101253985,Zm00001d029738,2885,0.043181319885989916,0.3198823194457625,0.18153181966587623
7062,LOC101253985,Zm00001d044059,2885,0.629697434773076,0.6943658852930942,0.6620316600330851
7063,LOC101268405,Zm00001d027434,2885,0.36544617408463054,0.5488469203758185,0.4571465472302245
7064,LOC101268405,Zm00001d029738,2885,0.3759482569611927,0.5291955332004682,0.45257189508083046
7065,LOC101268405,Zm00001d044059,2885,0.8064240298180224,0.8844263072980924,0.8454251685580574
7066,LOC101255767,Zm00001d014705,2889,0.8884601330117664,0.7910917085824555,0.8397759207971109
7067,LOC101253176,Zm00001d005146,2890,0.6225169918877439,0.617101641833539,0.6198093168606414
7068,LOC101246982,Zm00001d047995,2891,0.6353577431849741,0.7188193983107146,0.6770885707478443
7069,LOC101246982,Zm00001d028304,2891,0.7374990864576483,0.7557425509404251,0.7466208186990366
7070,LOC101249144,Zm00001d047995,2891,0.7231997995427067,0.738293631963557,0.7307467157531319
7071,LOC101249144,Zm00001d028304,2891,0.6936699345381652,0.7786530005377875,0.7361614675379764
7072,LOC101259667,Zm00001d040535,2892,0.9718395088796317,0.8810793711049951,0.9264594399923134
7073,LOC101254887,Zm00001d018364,2893,0.7755141416356062,0.7235174816080197,0.7495158116218129
7074,LOC101261334,Zm00001d016034,2894,0.414667836000877,0.5505116010952587,0.4825897185480678
7075,LOC101261334,Zm00001d000168,2894,0.9407805305853979,0.8863370345765714,0.9135587825809847
7076,cdc20-1,Zm00001d016034,2894,0.4375940948622378,0.6138299255884906,0.5257120102253642
7077,cdc20-1,Zm00001d000168,2894,0.9301468976101732,0.9178007655562936,0.9239738315832334
7078,LOC101244602,Zm00001d016034,2894,0.8491558868669151,0.9482493787324384,0.8987026327996768
7079,LOC101244602,Zm00001d000168,2894,0.7768910326682745,0.7320616241181868,0.7544763283932306
7080,LOC101253425,Zm00001d018930,2895,0.9586494189870642,0.9282148619151561,0.9434321404511101
7081,LOC101253425,Zm00001d041445,2895,0.7221113790835343,0.7619436272183733,0.7420275031509538
7082,LOC101253425,Zm00001d010713,2895,0.40310238982679236,0.6639334408908291,0.5335179153588108
7083,LOC101253425,Zm00001d031009,2895,0.9293247094935321,0.974458258201259,0.9518914838473955
7084,LOC101253425,Zm00001d038660,2895,0.46569831177373383,0.6106228844389612,0.5381605981063475
7085,LOC101245685,Zm00001d053538,2896,0.8155103830613587,0.6600993325108349,0.7378048577860967
7086,LOC101245685,Zm00001d053526,2896,0.6922291477432894,0.524697099111069,0.6084631234271791
7087,LOC101245685,Zm00001d053528,2896,0.5423497353337301,0.504843250767138,0.523596493050434
7088,LOC101245685,Zm00001d053524,2896,0.9886553700629561,0.9477839992407706,0.9682196846518634
7089,LOC101244446,Zm00001d053515,2900,0.9652143953393679,0.9212932207143083,0.9432538080268381
7090,LOC101246645,Zm00001d053515,2900,0.9096835489293283,0.8912720255607225,0.9004777872450254
7091,LOC101263087,Zm00001d053515,2900,0.776174815464445,0.7675492708234475,0.7718620431439462
7092,LOC101245119,Zm00001d043858,2903,0.5640429730322297,0.5597165543639873,0.5618797636981085
7093,LOC101265206,Zm00001d027363,2905,0.9611050208287656,0.9793109993356743,0.9702080100822199
7094,LOC101255506,Zm00001d014664,2906,0.18651611488708617,0.47573313087216473,0.33112462287962546
7095,LOC101255506,Zm00001d015268,2906,0.9827230870423153,0.9689538451804751,0.9758384661113952
7096,LOC101245208,Zm00001d025864,2907,0.7610611707958781,0.8004492107177881,0.7807551907568331
7097,LOC101245208,Zm00001d032024,2907,0.8327413578893518,0.6859384391509284,0.75933989852014
7098,LOC101245208,Zm00001d047671,2907,0.4971862895563839,0.07741608933599063,0.28730118944618727
7099,LOC101245208,Zm00001d022628,2907,0.4163999122999342,0.5928569168960172,0.5046284145979757
7100,LOC101245208,Zm00001d052804,2907,0.46086384564788424,0.6352640958316198,0.548063970739752
7101,LOC101245208,Zm00001d031270,2907,0.42264123364759193,0.7318338553035336,0.5772375444755627
7102,LOC101245208,Zm00001d021761,2907,0.8606007454505591,0.7453797728638765,0.8029902591572178
7103,LOC101245208,Zm00001d017268,2907,0.904056128042096,0.7980133497833033,0.8510347389126997
7104,LOC101245208,Zm00001d003064,2907,0.6708470364686107,0.7840308753282086,0.7274389558984096
7105,LOC101245208,Zm00001d012255,2907,0.7034276109040415,0.8049792793647781,0.7542034451344097
7106,LOC101245208,Zm00001d006236,2907,0.4453555506833297,0.5781278668817816,0.5117417087825556
7107,LOC101245208,Zm00001d042665,2907,0.8598260615362128,0.6668374932776565,0.7633317774069346
7108,LOC101245208,Zm00001d053220,2907,0.793568661843163,0.7193382050552023,0.7564534334491826
7109,LOC101245208,Zm00001d041853,2907,0.6303734561134254,0.5474114144513689,0.5888924352823972
7110,LOC101245208,Zm00001d010201,2907,0.609778557333918,0.7248805795450951,0.6673295684395065
7111,MYB,Zm00001d025864,2907,0.7029891105751662,0.7219259118661225,0.7124575112206444
7112,MYB,Zm00001d032024,2907,0.5721113790835343,0.5342760431495366,0.5531937111165355
7113,MYB,Zm00001d047671,2907,0.5038222612000292,0.14604409857328146,0.3249331798866553
7114,MYB,Zm00001d022628,2907,0.6985748739311555,0.8279649489101895,0.7632699114206725
7115,MYB,Zm00001d052804,2907,0.4919242856098809,0.34971651921447877,0.42082040241217983
7116,MYB,Zm00001d031270,2907,0.6658773660746913,0.36438792403488235,0.5151326450547868
7117,MYB,Zm00001d021761,2907,0.5771248995103413,0.5000727594824587,0.5385988294963999
7118,MYB,Zm00001d017268,2907,0.5903091427318571,0.4908699151842361,0.5405895289580466
7119,MYB,Zm00001d003064,2907,0.7359204852736974,0.7322486195030562,0.7340845523883768
7120,MYB,Zm00001d012255,2907,0.7121537674486589,0.7813545917560344,0.7467541796023467
7121,MYB,Zm00001d006236,2907,0.7047869619235547,0.691025276011515,0.6979061189675348
7122,MYB,Zm00001d042665,2907,0.631601257034276,0.6067255069437855,0.6191633819890308
7123,MYB,Zm00001d053220,2907,0.6009062340130088,0.541805067856126,0.5713556509345674
7124,MYB,Zm00001d041853,2907,0.7192720894540671,0.52761521130127,0.6234436503776686
7125,MYB,Zm00001d010201,2907,0.7229554922166191,0.5802853437094683,0.6516204179630437
7126,LOC101257461,Zm00001d025864,2907,0.590557626251553,0.6875011862959096,0.6390294062737313
7127,LOC101257461,Zm00001d032024,2907,0.7656946576043266,0.5274619594444971,0.6465783085244119
7128,LOC101257461,Zm00001d047671,2907,0.6942044873200321,0.10682990098383474,0.40051719415193343
7129,LOC101257461,Zm00001d022628,2907,0.5208214572827596,0.6863623422226439,0.6035918997527018
7130,LOC101257461,Zm00001d052804,2907,0.9919315939486955,0.8529731211709004,0.9224523575597979
7131,LOC101257461,Zm00001d031270,2907,0.9938756120733757,0.9627028566005504,0.9782892343369631
7132,LOC101257461,Zm00001d021761,2907,0.7361689687933932,0.6779981651956598,0.7070835669945266
7133,LOC101257461,Zm00001d017268,2907,0.8314112402250968,0.7385333516110777,0.7849722959180873
7134,LOC101257461,Zm00001d003064,2907,0.3697727106628663,0.6982871644540051,0.5340299375584356
7135,LOC101257461,Zm00001d012255,2907,0.6739896221588834,0.7131694663250134,0.6935795442419483
7136,LOC101257461,Zm00001d006236,2907,0.4215303661477746,0.5497769763689855,0.48565367125838005
7137,LOC101257461,Zm00001d042665,2907,0.7508441131330849,0.5298282243522825,0.6403361687426836
7138,LOC101257461,Zm00001d053220,2907,0.8550464079514726,0.6213912878428395,0.7382188478971561
7139,LOC101257461,Zm00001d041853,2907,0.8096908572681429,0.4819981792554631,0.645844518261803
7140,LOC101257461,Zm00001d010201,2907,0.3705766279324709,0.5998924425041916,0.48523453521833126
7141,LOC101263944,Zm00001d025864,2907,0.6326808030820309,0.720255607225333,0.6764682051536819
7142,LOC101263944,Zm00001d032024,2907,0.7515519779496979,0.714485463920787,0.7330187209352425
7143,LOC101263944,Zm00001d047671,2907,0.6695023021267266,0.2757331308721648,0.4726177164994457
7144,LOC101263944,Zm00001d022628,2907,0.757327653710026,0.8303818291101199,0.793854741410073
7145,LOC101263944,Zm00001d052804,2907,0.748457418485921,0.3438535812076668,0.5461554998467939
7146,LOC101263944,Zm00001d031270,2907,0.778613712531713,0.28577956337280624,0.5321966379522596
7147,LOC101263944,Zm00001d021761,2907,0.6563723494221192,0.5376293062541521,0.5970008278381356
