,tomato,cucumber,Group Number,Species 1 Score,Species 2 Score,Total Score
9440,SERK1,LOC101216389,3337,0.4286062780269058,0.483089807033469,0.4558480425301874
9441,SERK1,LOC101208695,3337,0.750342600896861,0.7809258879681416,0.7656342444325013
9442,SERK1,LOC101216386,3337,0.28746905829596414,0.36709320371292203,0.3272811310044431
9443,LOC101258699,LOC101222492,3338,0.7879892376681614,0.8918567538285848,0.8399229957483731
9444,LOC101258412,LOC101222492,3338,0.9089506726457399,0.9393985534830606,0.9241746130644002
9445,LOC101247991,LOC101222492,3338,0.8661022421524663,0.8437468888173113,0.8549245654848888
9446,LOC101250285,LOC101215281,3339,0.8399067264573992,0.8703288337091154,0.8551177800832572
9447,LOC101252526,LOC101203316,3340,0.781582062780269,0.7854704108225234,0.7835262368013962
9448,LOC101244828,LOC101219775,3341,0.9637381165919283,0.9663904424467804,0.9650642795193544
9449,LOC101246829,LOC101209305,3342,0.7111669157947185,0.8319741735234693,0.7715705446590939
9450,LOC101246829,LOC101213534,3342,0.5904215246636771,0.532712560881575,0.561567042772626
9451,LOC101246829,LOC101212308,3342,0.8208071748878923,0.7438923213571101,0.7823497481225012
9452,LOC101252337,LOC101209305,3342,0.8776538116591928,0.7777590700125911,0.827706440835892
9453,LOC101252337,LOC101213534,3342,0.7602008968609865,0.5531121587459615,0.6566565278034739
9454,LOC101252337,LOC101212308,3342,0.9612771300448429,0.9565036325599706,0.9588903813024068
9455,LOC101250380,LOC101209305,3342,0.9685524663677131,0.7082735498228456,0.8384130080952794
9456,LOC101250380,LOC101213534,3342,0.900893273542601,0.6207724517583673,0.7608328626504841
9457,LOC101250380,LOC101212308,3342,0.9089578475336323,0.7644350742942292,0.8366964609139307
9458,LOC101256643,LOC101209305,3342,0.840990134529148,0.7661415478316886,0.8035658411804183
9459,LOC101256643,LOC101213534,3342,0.6500376681614349,0.6057671973164931,0.627902432738964
9460,LOC101256643,LOC101212308,3342,0.8104466367713005,0.7146106019345456,0.762528619352923
9461,LOC101246234,LOC101207964,3343,0.8341165919282512,0.7626072442973851,0.7983619181128181
9462,LOC101253196,LOC101207964,3343,0.8787659192825111,0.8537378114842904,0.8662518653834008
9463,LOC101256960,LOC101206120,3344,0.8758959641255605,0.9361190009077334,0.9060074825166469
9464,HO1,LOC101214191,3345,0.9668807174887892,0.9591194661617197,0.9630000918252545
9465,HO1,LOC101211749,3345,0.9545255605381167,0.8573166883026038,0.9059211244203602
9466,HO2,LOC101214191,3345,0.9125811659192825,0.7745405210193942,0.8435608434693384
9467,HO2,LOC101211749,3345,0.9405058295964125,0.958826648967494,0.9496662392819533
9468,LOC101268015,LOC101208671,3348,0.9128179372197309,0.9587362009897221,0.9357770691047265
9469,LOC101268015,LOC101209356,3348,0.7899838565022421,0.8760446253404,0.833014240921321
9470,LOC101268015,LOC101214728,3348,0.8956771300448431,0.9640127668296682,0.9298449484372556
9471,LOC101255632,LOC101208671,3348,0.21722690582959642,0.5519311293959182,0.38457901761275726
9472,LOC101255632,LOC101209356,3348,0.23634798206278027,0.4585575825012445,0.3474527822820124
9473,LOC101255632,LOC101214728,3348,0.2913865470852018,0.5399080554010132,0.41564730124310745
9474,LOC101253169,LOC101208671,3348,0.9486206278026905,0.9820268806184298,0.9653237542105602
9475,LOC101253169,LOC101209356,3348,0.9330582959641256,0.984322567421159,0.9586904316926423
9476,LOC101253169,LOC101214728,3348,0.9509452914798205,0.976639044244678,0.9637921678622492
9477,LOC101254453,LOC101208671,3348,0.9054780269058296,0.9304090656203333,0.9179435462630814
9478,LOC101254453,LOC101209356,3348,0.8974565022421525,0.9480483734004861,0.9227524378213192
9479,LOC101254453,LOC101214728,3348,0.946001793721973,0.9230593540452696,0.9345305738836214
9480,LOC101256992,LOC101218924,3349,0.995982062780269,0.9922110626335978,0.9940965627069334
9481,LOC101268219,LOC101204540,3350,0.8111354260089687,0.7198852156598635,0.7655103208344161
9482,LOC101258773,LOC101210862,3351,0.9130260089686099,0.9616058094931336,0.9373159092308717
9483,LOC101266237,LOC101202801,3352,0.9674403587443947,0.940054463998126,0.9537474113712603
9484,LOC101254637,LOC101216702,3353,0.9813094170403588,0.9918596820005271,0.9865845495204429
9485,LOC101257809,LOC101222781,3354,0.8953470852017937,0.9223097420280518,0.9088284136149227
9486,LOC101244196,LOC101208511,3355,0.2777973094170404,0.47287780738484964,0.375337558400945
9487,LOC101244196,LOC101221846,3355,0.9662780269058296,0.9582995780178879,0.9622888024618588
9488,LOC101244496,LOC101208511,3355,0.38798206278026903,0.55731896576967,0.4726505142749695
9489,LOC101244496,LOC101221846,3355,0.8926349775784753,0.9677803480620382,0.9302076628202567
9490,LOC101252149,LOC101220832,3357,0.9454206278026905,0.9475622968580715,0.9464914623303811
9491,LOC101247317,LOC101204034,3358,0.9950206278026906,0.996369066791602,0.9956948472971463
9492,LOC101266296,LOC101205694,3359,0.7245345291479821,0.7851893063160669,0.7548619177320245
9493,LOC101266296,LOC101219869,3359,0.8608071748878924,0.8391028081168926,0.8499549915023925
9494,LOC112940015,LOC101205694,3359,0.5245919282511211,0.6133758894322275,0.5689839088416744
9495,LOC112940015,LOC101219869,3359,0.788857399103139,0.7092383824778191,0.7490478907904791
9496,LOC101258931,LOC105434825,3360,0.8714331838565023,0.8621475213024509,0.8667903525794766
9497,LOC100750256,LOC101214729,3362,0.7305550572994519,0.7383092735205411,0.7344321654099966
9498,LOC101246423,LOC101205410,3363,0.9940520179372198,0.9933706187227314,0.9937113183299755
9499,LOC101258637,LOC101203054,3364,0.7530044843049327,0.912389095487687,0.8326967898963098
9500,LOC101252350,LOC101208923,3365,0.9740269058295964,0.9856753828584816,0.979851144344039
9501,LOC101257751,LOC101221877,3366,0.971960538116592,0.9770548446604785,0.9745076913885353
9502,LOC101247415,LOC101211525,3367,0.9897327354260089,0.9883385552399637,0.9890356453329863
9503,LOC101257251,LOC101210168,3368,0.9957094170403588,0.9964894471936725,0.9960994321170156
9504,LOC101256129,LOC101206291,3369,0.880114798206278,0.8423309550070114,0.8612228766066448
9505,LOC101248732,LOC101203967,3370,0.8882439461883408,0.9759011449152294,0.9320725455517851
9506,LOC101264438,LOC101207682,3371,0.849277130044843,0.946642850868203,0.897959990456523
9507,LOC101248450,LOC101207682,3371,0.9125094170403588,0.927117800357237,0.9198136086987979
9508,LOC101259184,LOC101207682,3371,0.7526026905829596,0.9340692805481539,0.8433359855655567
9509,LOC101264234,LOC101207682,3371,0.8593937219730942,0.8765775526338907,0.8679856373034924
9510,LOC101262809,LOC101207985,3372,0.9096035874439462,0.8904570876401863,0.9000303375420662
9511,LOC101262809,LOC101220586,3372,0.7071856502242152,0.7023571784135164,0.7047714143188658
9512,LOC101262809,LOC101211625,3372,0.9380520179372197,0.9728675587830518,0.9554597883601357
9513,LOC101245224,LOC101207985,3372,0.9184502242152466,0.9160844484788147,0.9172673363470306
9514,LOC101245224,LOC101220586,3372,0.6663246636771301,0.7640244795174372,0.7151745715972837
9515,LOC101245224,LOC101211625,3372,0.9075874439461883,0.953002840326784,0.9302951421364861
9516,LOC101260550,LOC101203375,3373,0.7598421524663677,0.8935785189306316,0.8267103356984996
9517,LOC101245191,LOC101206077,3374,0.4867515695067265,0.7468243975286228,0.6167879835176746
9518,LOC101259087,LOC101216874,3376,0.9228771300448431,0.931674035899388,0.9272755829721155
9519,LOC104648547,LOC105436244,3377,0.819699053313403,0.8028578958156424,0.8112784745645227
9520,LOC101262284,LOC101206432,3378,0.9748448430493273,0.9680009370150214,0.9714228900321744
9521,LOC101262284,LOC101217578,3378,0.8343892376681614,0.5206465403648501,0.6775178890165058
9522,LOC101262284,LOC101221988,3378,0.9653022421524663,0.9411320312728763,0.9532171367126713
9523,LOC101259272,LOC101206432,3378,0.9710421524663677,0.9803753916429974,0.9757087720546825
9524,LOC101259272,LOC101217578,3378,0.796857399103139,0.5722292172996398,0.6845433082013894
9525,LOC101259272,LOC101221988,3378,0.9567354260089687,0.9466838452753946,0.9517096356421817
9526,LOC101248984,LOC101206432,3378,0.7869488789237669,0.6606365845802465,0.7237927317520068
9527,LOC101248984,LOC101217578,3378,0.44013632286995513,0.3395332493924043,0.3898347861311797
9528,LOC101248984,LOC101221988,3378,0.6476053811659193,0.6190623993440895,0.6333338902550043
9529,LOC101259417,LOC101220067,3379,0.8737506726457399,0.86720740241867,0.8704790375322049
9530,LOC101259417,LOC101206093,3379,0.7495748878923767,0.7105794852273726,0.7300771865598746
9531,LOC101259417,LOC101221091,3379,0.6254995515695067,0.6255746537436678,0.6255371026565872
9532,LOC101259417,LOC101203394,3379,0.483257399103139,0.5122661122661123,0.49776175568462566
9533,LOC101259417,LOC101207930,3379,0.8985255605381166,0.7960235425024157,0.8472745515202662
9534,LOC101253037,LOC101220067,3379,0.42381345291479816,0.4498316301133203,0.4368225415140592
9535,LOC101253037,LOC101206093,3379,0.8553614349775785,0.7943896225586367,0.8248755287681075
9536,LOC101253037,LOC101221091,3379,0.9191748878923767,0.9323533717899914,0.9257641298411841
9537,LOC101253037,LOC101203394,3379,0.8373381165919282,0.8950835993089514,0.8662108579504398
9538,LOC101253037,LOC101207930,3379,0.7577614349775784,0.47193347193347196,0.6148474534555252
9539,LOC101261352,LOC101220067,3379,0.4758816143497758,0.4775497057187198,0.4767156600342478
9540,LOC101261352,LOC101206093,3379,0.9641112107623317,0.8553307370208779,0.9097209738916048
9541,LOC101261352,LOC101221091,3379,0.9510385650224216,0.9467306960264706,0.948884630524446
9542,LOC101261352,LOC101203394,3379,0.8003730941704036,0.7486457204767064,0.774509407323555
9543,LOC101261352,LOC101207930,3379,0.9100269058295964,0.6406605955901731,0.7753437507098848
9544,LOC101257003,LOC101216235,3381,0.8897219730941704,0.917800357236977,0.9037611651655737
9545,LOC101257003,LOC101204474,3381,0.887390134529148,0.8849814061081667,0.8861857703186573
9546,LOC101245881,LOC101216235,3381,0.7423497757847534,0.7974466340663523,0.7698982049255528
9547,LOC101245881,LOC101204474,3381,0.8429704035874439,0.8840736728060672,0.8635220381967555
9548,LOC101252803,LOC101216235,3381,0.8392681614349775,0.8484319639249216,0.8438500626799496
9549,LOC101252803,LOC101204474,3381,0.8902887892376682,0.8801382097156745,0.8852134994766714
9550,LOC101245475,LOC101215051,3382,0.5955946188340807,0.6961260285203947,0.6458603236772378
9551,LOC101257377,LOC101215051,3382,0.8669058295964126,0.848584228865919,0.8577450292311658
9552,LOC101261797,LOC101204513,3383,0.9481470852017937,0.8933384088313666,0.9207427470165801
9553,LOC101261797,LOC101203388,3383,0.9663641255605382,0.9573775292085152,0.9618708273845267
9554,LOC101243784,LOC101205502,3384,0.9800538116591928,0.982884834997511,0.9814693233283519
9555,LOC101257861,LOC101212176,3386,0.7677847533632287,0.8435607872227591,0.8056727702929939
9556,LOC101257861,LOC101212455,3386,0.8849578475336323,0.8111947266876844,0.8480762871106584
9557,LOC101252994,LOC101212176,3386,0.8049793721973094,0.9164527474386629,0.8607160598179862
9558,LOC101252994,LOC101212455,3386,0.8275874439461883,0.7262321910209234,0.7769098174835558
9559,LOC101253411,LOC101215231,3387,0.22263677130044843,0.6457907528330064,0.4342137620667274
9560,LOC101258916,LOC101215231,3387,0.8394188340807175,0.7612192907967557,0.8003190624387366
9561,LOC101256688,LOC101206454,3388,0.7097255605381165,0.729390061784428,0.7195578111612723
9562,LOC100316888,LOC101206454,3388,0.7911988041853513,0.8679980088430793,0.8295984065142152
9563,LOC101258187,LOC101216229,3390,0.919540807174888,0.6818072677227607,0.8006740374488244
9564,LOC101258187,LOC101203473,3390,0.9136860986547085,0.8161140555506752,0.8649000771026918
9565,LOC101262675,LOC101204711,3392,0.8787874439461884,0.9101988228748792,0.8944931334105337
9566,LOC101262675,LOC101206730,3392,0.8618547085201794,0.6788439577171972,0.7703493331186884
9567,LOC101249840,LOC101204711,3392,0.6882152466367712,0.7441246229978624,0.7161699348173168
9568,LOC101249840,LOC101206730,3392,0.8328968609865471,0.7939445404234137,0.8134207007049804
9569,LOC101248391,LOC101215605,3393,0.9009363228699551,0.857342716497646,0.8791395196838006
9570,LOC101248391,LOC101216645,3393,0.8529578475336324,0.8113437381043015,0.8321507928189669
9571,LOC101248391,LOC101215843,3393,0.6230170403587444,0.6175104682146936,0.620263754286719
9572,LOC101266432,LOC101215605,3393,0.7454995515695066,0.8678971495872904,0.8066983505783984
9573,LOC101266432,LOC101216645,3393,0.7682008968609865,0.775028549676437,0.7716147232687117
9574,LOC101266432,LOC101215843,3393,0.8329542600896861,0.826570232204035,0.8297622461468606
9575,LOC101246418,LOC101215605,3393,0.6012476332835077,0.7228159904216243,0.662031811852566
9576,LOC101246418,LOC101216645,3393,0.5912506228201295,0.7958185704664578,0.6935345966432936
9577,LOC101246418,LOC101215843,3393,0.7124902840059791,0.7878715118151738,0.7501808979105764
9578,LOC101252629,LOC101220299,3394,0.9279441953163926,0.9348130362214869,0.9313786157689398
9579,LOC101268159,LOC101220299,3394,0.8386965620328849,0.8494451114169425,0.8440708367249137
9580,LOC101263093,LOC101213118,3395,0.9677273542600897,0.9851073175016838,0.9764173358808867
9581,LOC101267654,LOC101202744,3396,0.7451551569506727,0.8985974056396592,0.8218762812951659
9582,LOC101262949,LOC101221855,3397,0.7304035874439462,0.7251559251559251,0.7277797562999356
9583,LOC101245382,LOC101215148,3398,0.9401183856502242,0.9645658659743167,0.9523421258122704
9584,LOC101252193,LOC101221024,3399,0.2518744394618834,0.3833738397118679,0.31762413958687563
9585,LOC101246621,LOC101221024,3399,0.813503139013453,0.8266053702673422,0.8200542546403975
9586,LOC101261116,LOC101221024,3399,0.8013313403089187,0.7565869227841059,0.7789591315465123
9587,LOC101255306,LOC101215354,3400,0.9711426008968609,0.9608913355392229,0.966016968218042
9588,LOC101255306,LOC101217188,3400,0.9829811659192824,0.9979444232965361,0.9904627946079092
9589,LOC101250437,LOC101214326,3401,0.9929417040358745,0.8711252964774091,0.9320335002566418
9590,LOC101250437,LOC101211884,3401,0.9972645739910314,0.9390061784427982,0.9681353762169148
9591,LOC101249849,LOC101214326,3401,0.9903766816143498,0.8278703405463969,0.9091235110803733
9592,LOC101249849,LOC101211884,3401,0.9957847533632287,0.9301103920822231,0.9629475727227259
9593,LOC101250148,LOC101214326,3401,0.9313824471492633,0.8652221018418201,0.8983022744955418
9594,LOC101250148,LOC101211884,3401,0.9477924407431134,0.8864981991742555,0.9171453199586845
9595,LOC101262846,LOC101214326,3401,0.9884932735426009,0.8777429650669087,0.9331181193047549
9596,LOC101262846,LOC101211884,3401,0.9956233183856502,0.9317384556821177,0.963680887033884
9597,LOC101247576,LOC101214326,3401,0.9884035874439462,0.8668560217855993,0.9276298046147727
9598,LOC101247576,LOC101211884,3401,0.9917309417040359,0.9374015402184417,0.9645662409612388
9599,LOC101258622,LOC101214326,3401,0.9908071748878924,0.8429914204562092,0.9168992976720508
9600,LOC101258622,LOC101211884,3401,0.9896322869955156,0.9245644344235894,0.9570983607095525
9601,LOC101246615,LOC101214326,3401,0.9884035874439462,0.8740827501390881,0.9312431687915171
9602,LOC101246615,LOC101211884,3401,0.9917309417040359,0.9477145617990689,0.9697227517515523
9603,LOC101264067,LOC101214821,3402,0.8679103139013453,0.9612251471406402,0.9145677305209927
9604,LOC101264067,LOC101222358,3402,0.8004089686098655,0.9277107551755439,0.8640598618927047
9605,LOC101264067,LOC101203935,3402,0.86312466367713,0.8065708178384235,0.8348477407577768
9606,LOC101264942,LOC101214821,3402,0.7177470852017938,0.7223390237474744,0.7200430544746341
9607,LOC101264942,LOC101222358,3402,0.8011623318385651,0.8268059500453867,0.8139841409419759
9608,LOC101264942,LOC101203935,3402,0.7165991031390134,0.7663260226640508,0.7414625629015321
9609,LOC101265202,LOC101214821,3402,0.7804986547085202,0.8439401481655003,0.8122194014370103
9610,LOC101265202,LOC101222358,3402,0.6851085201793723,0.8642938713361249,0.7747011957577485
9611,LOC101265202,LOC101203935,3402,0.78632466367713,0.8001405522532282,0.7932326079651791
9612,LOC101261199,LOC101209274,3404,0.9885058295964125,0.9877075341864073,0.9881066818914099
9613,LOC101266398,LOC101204546,3405,0.8268412556053812,0.8847354396650171,0.8557883476351992
9614,LOC101268745,LOC101212020,3406,0.7433614349775785,0.7301396738016457,0.736750554389612
9615,LOC101268745,LOC101205852,3406,0.454227802690583,0.5304032092764487,0.4923155059835158
9616,LOC101268745,LOC101218420,3406,0.5383103139013453,0.6150976545342742,0.5767039842178098
9617,LOC101268745,LOC101222871,3406,0.7971874439461882,0.8128475170728692,0.8050174805095287
9618,LOC104648557,LOC101212020,3406,0.6602690582959642,0.7804983748645721,0.7203837165802681
9619,LOC104648557,LOC101205852,3406,0.7466116591928251,0.6215162074317004,0.6840639333122628
9620,LOC104648557,LOC101218420,3406,0.779235874439462,0.7942373576176394,0.7867366160285507
9621,LOC104648557,LOC101222871,3406,0.4371228699551569,0.5083761985170435,0.4727495342361002
9622,LOC101268247,LOC101212020,3406,0.7905578475336322,0.7325642001698339,0.7615610238517331
9623,LOC101268247,LOC101205852,3406,0.6753865470852018,0.5241193522883664,0.5997529496867842
9624,LOC101268247,LOC101218420,3406,0.8262816143497758,0.8299727680009371,0.8281271911753565
9625,LOC101268247,LOC101222871,3406,0.3671748878923767,0.4549598352415254,0.411067361566951
9626,LOC101251683,LOC101212020,3406,0.5075228699551569,0.8064888290240403,0.6570058494895986
9627,LOC101251683,LOC101205852,3406,0.7942959641255606,0.6242218383063454,0.7092589012159529
9628,LOC101251683,LOC101218420,3406,0.707544394618834,0.7191121782671079,0.713328286442971
9629,LOC101251683,LOC101222871,3406,0.4685632286995516,0.694393201435455,0.5814782150675033
9630,LOC101248645,LOC101211247,3407,0.7001112107623317,0.580943456999795,0.6405273338810633
9631,LOC101248645,LOC101211206,3407,0.7138582959641255,0.7387484993118796,0.7263033976380026
9632,LOC101249190,LOC101221296,3408,0.8031856502242152,0.7654957232422022,0.7843406867332087
9633,LOC101249190,LOC101217379,3408,0.6588699551569507,0.8535972592310621,0.7562336071940063
9634,LOC101249190,LOC101208795,3408,0.868304932735426,0.9104623583496824,0.8893836455425541
9635,LOC101249190,LOC101207266,3408,0.46281614349775785,0.79344675119323,0.628131447345494
9636,LOC101249190,LOC101216289,3408,0.6941991031390135,0.6452454621468706,0.6697222826429421
9637,LOC101249190,LOC101203051,3408,0.8697542600896861,0.8933384088313666,0.8815463344605263
9638,LOC101263967,LOC101221296,3408,0.6966457399103139,0.7110382321649927,0.7038419860376532
9639,LOC101263967,LOC101217379,3408,0.8390744394618834,0.8987848086439636,0.8689296240529235
9640,LOC101263967,LOC101208795,3408,0.7897040358744395,0.7581095721940793,0.7739068040342594
9641,LOC101263967,LOC101207266,3408,0.7537219730941704,0.8330532048841908,0.7933875889891806
9642,LOC101263967,LOC101216289,3408,0.728609865470852,0.599234120360881,0.6639219929158665
9643,LOC101263967,LOC101203051,3408,0.7049040358744395,0.8074317003894468,0.7561678681319431
9644,LOC101254384,LOC101221296,3408,0.9037775784753364,0.8665827257376554,0.8851801521064959
9645,LOC101254384,LOC101217379,3408,0.5099838565022421,0.6603964744809816,0.5851901654916118
9646,LOC101254384,LOC101208795,3408,0.88087533632287,0.8407074463412492,0.8607913913320595
9647,LOC101254384,LOC101207266,3408,0.40352286995515696,0.41804339550818426,0.4107831327316706
9648,LOC101254384,LOC101216289,3408,0.8594367713004484,0.8306442954330278,0.8450405333667381
9649,LOC101254384,LOC101203051,3408,0.9090798206278027,0.9243126116365553,0.916696216132179
9650,LOC101245056,LOC101221296,3408,0.7257829596412556,0.7735644637053087,0.7496737116732821
9651,LOC101245056,LOC101217379,3408,0.695562331838565,0.7915492957746479,0.7435558138066065
9652,LOC101245056,LOC101208795,3408,0.7311282511210763,0.8555415654007202,0.7933349082608983
9653,LOC101245056,LOC101207266,3408,0.6061417040358744,0.6539310708324794,0.6300363874341769
9654,LOC101245056,LOC101216289,3408,0.8094278026905829,0.7247811191473164,0.7671044609189497
9655,LOC101245056,LOC101203051,3408,0.6308304932735427,0.8785218588035489,0.7546761760385459
9656,LOC112940095,LOC101203254,3409,0.8445560538116592,0.9023396093818629,0.8734478315967611
9657,LOC112940095,LOC101218194,3409,0.70647533632287,0.798629615531024,0.752552475926947
9658,LOC101260384,LOC101203254,3409,0.8051013452914798,0.8334397235805686,0.8192705344360243
9659,LOC101260384,LOC101218194,3409,0.8457255605381165,0.7354591861634115,0.790592373350764
9660,LOC101262301,LOC101220892,3411,0.6940843049327353,0.5810020204386401,0.6375431626856878
9661,LOC101262301,LOC105436372,3411,0.811257399103139,0.6641972416620304,0.7377273203825847
9662,LOC101259449,LOC101220892,3411,0.6804161434977578,0.5260050950191795,0.6032106192584686
9663,LOC101259449,LOC105436372,3411,0.7304466367713005,0.4047260695148019,0.5675863531430512
9664,LOC101266648,LOC101211904,3412,0.9952143497757847,0.9814822406371702,0.9883482952064775
9665,LOC101267983,LOC101213354,3413,0.9693991031390135,0.9555854879798542,0.9624922955594338
9666,LOC101253957,LOC101213354,3413,0.8828843049327355,0.9159673216011245,0.8994258132669299
9667,LOC101261931,LOC105434581,3415,0.404190134529148,0.47475622968580716,0.43947318210747754
9668,LOC101265717,LOC101212514,3416,0.7059659192825112,0.7519077040203801,0.7289368116514456
9669,LOC101250934,LOC101203840,3417,0.9098547085201794,0.9582559807911921,0.9340553446556857
9670,LOC101267870,LOC101207692,3418,0.9733955156950673,0.9733302099499281,0.9733628628224977
9671,LOC101268684,LOC101207814,3419,0.7684878923766816,0.9421744604843196,0.8553311764305006
9672,LOC101268684,LOC105434802,3419,0.5916699551569506,0.8736552370355187,0.7326625960962347
9673,LOC101243709,LOC101207814,3419,0.8105675848814862,0.8136452812509151,0.8121064330662007
9674,LOC101243709,LOC105434802,3419,0.3858142216527867,0.42835641708881145,0.40708531937079906
9675,LOC101263961,LOC101207814,3419,0.8557329347284504,0.8974027114872185,0.8765678231078344
9676,LOC101263961,LOC105434802,3419,0.490722471350274,0.615162074317004,0.5529422728336391
9677,LOC101261220,LOC101207814,3419,0.8792825112107623,0.8982635940382419,0.8887730526245021
9678,LOC101261220,LOC105434802,3419,0.38832286995515697,0.5656935375245234,0.4770082037398402
9679,LOC101267756,LOC105435908,3420,0.9276986547085201,0.9026090012005505,0.9151538279545353
9680,LOC101266235,LOC101205025,3421,0.8435874439461883,0.892259540146864,0.8679234920465262
9681,LOC101252567,LOC101205025,3421,0.7590744394618835,0.8963589808660231,0.8277167101639533
9682,LOC104646747,LOC105435574,3422,0.9230708520179371,0.8017627595092384,0.8624168057635877
9683,LOC101260817,LOC105435574,3422,0.9589883408071749,0.9150244502357179,0.9370063955214464
9684,LOC104646739,LOC105435585,3423,0.7207533632286995,0.5419929138238997,0.6313731385262996
9685,LOC101255885,LOC105435585,3423,0.7248645739910313,0.6157769904248778,0.6703207822079545
9686,LOC101261986,LOC101215215,3424,0.705198206278027,0.6794530174811865,0.6923256118796067
9687,LOC101260668,LOC101222568,3426,0.976782062780269,0.9840531756024714,0.9804176191913703
9688,LOC101262625,LOC101216194,3427,0.7978044843049327,0.6775731310942579,0.7376888076995953
9689,LOC101262625,LOC101214196,3427,0.7993040358744394,0.7433281602295687,0.7713160980520041
9690,LOC101262625,LOC101219635,3427,0.8996233183856502,0.9260181091167007,0.9128207137511755
9691,LOC101251458,LOC101216194,3427,0.7442798206278026,0.5730783871628943,0.6586791038953485
9692,LOC101251458,LOC101214196,3427,0.6995156950672645,0.6023952446487658,0.6509554698580151
9693,LOC101251458,LOC101219635,3427,0.8590923766816144,0.8780091033612161,0.8685507400214152
9694,LOC101259218,LOC101216194,3427,0.6239497757847533,0.5550642733741326,0.5895070245794429
9695,LOC101259218,LOC101214196,3427,0.8118026905829596,0.8088840736728061,0.8103433821278829
9696,LOC101259218,LOC101219635,3427,0.9396017937219732,0.8770395530958911,0.9083206734089322
9697,LOC101262574,LOC101206997,3429,0.966514798206278,0.8873415126936254,0.9269281554499517
9698,LOC101260992,LOC101220715,3430,0.3216286995515695,0.49057942015688494,0.4061040598542272
9699,LOC101260992,LOC101214116,3430,0.33955156950672644,0.4715703786126321,0.4055609740596793
9700,LOC101260992,LOC105434407,3430,0.584380269058296,0.5235805686509911,0.5539804188546436
9701,LOC101260992,LOC101203660,3430,0.45059730941704035,0.41427776639044245,0.4324375379037414
9702,LOC101260992,LOC101209095,3430,0.7055210762331839,0.7591969000419704,0.7323589881375772
9703,LOC101260992,LOC101205125,3430,0.6927354260089686,0.5450043759902915,0.6188699009996301
9704,LOC101260992,LOC101208954,3430,0.7969291479820628,0.6240285789581564,0.7104788634701096
9705,LOC101267761,LOC101220715,3430,0.5628071748878923,0.6257113017676398,0.5942592383277661
9706,LOC101267761,LOC101214116,3430,0.44653811659192827,0.6100260607302861,0.5282820886611072
9707,LOC101267761,LOC105434407,3430,0.47454708520179373,0.7176012415449035,0.5960741633733486
9708,LOC101267761,LOC101203660,3430,0.5475336322869955,0.48765775526338906,0.5175956937751922
9709,LOC101267761,LOC101209095,3430,0.5401345291479821,0.514512345498261,0.5273234373231215
9710,LOC101267761,LOC101205125,3430,0.5592645739910314,0.758129744045237,0.6586971590181342
9711,LOC101267761,LOC101208954,3430,0.5191210762331838,0.4620303944247606,0.49057573532897225
9712,LOC101255785,LOC101220715,3430,0.39679180012812304,0.4016996411362609,0.399245720632192
9713,LOC101255785,LOC101214116,3430,0.42832030749519534,0.5622910017276215,0.4953056546114084
9714,LOC101255785,LOC105434407,3430,0.7376604740550928,0.7968844250534391,0.767272449554266
9715,LOC101255785,LOC101203660,3430,0.3185342729019859,0.20006572119248175,0.25929999704723383
9716,LOC101255785,LOC101209095,3430,0.6485381165919283,0.5242143552002707,0.5863762358960996
9717,LOC101255785,LOC101205125,3430,0.7123433696348495,0.5605497154792929,0.6364465425570711
9718,LOC101255785,LOC101208954,3430,0.33245355541319666,0.39803226845480366,0.36524291193400016
9719,ZIP,LOC101220715,3430,0.5595766816143498,0.7298956594731243,0.6447361705437371
9720,ZIP,LOC101214116,3430,0.6891910313901346,0.679242189101344,0.6842166102457393
9721,ZIP,LOC105434407,3430,0.6217040358744395,0.7744780533512928,0.6980910446128661
9722,ZIP,LOC101203660,3430,0.6415139013452915,0.4686636799312856,0.5550887906382885
9723,ZIP,LOC101209095,3430,0.5982780269058297,0.6618319294375633,0.6300549781716964
9724,ZIP,LOC101205125,3430,0.6094134529147982,0.8622360171655946,0.7358247350401964
9725,ZIP,LOC101208954,3430,0.7016896860986547,0.5502562150449474,0.625972950571801
9726,abz1,LOC101220715,3430,0.7007282511210762,0.7194258180173673,0.7100770345692218
9727,abz1,LOC101214116,3430,0.678170403587444,0.6729407630816081,0.675555583334526
9728,abz1,LOC105434407,3430,0.5317811659192825,0.6770284911129982,0.6044048285161403
9729,abz1,LOC101203660,3430,0.6752286995515695,0.7473800994927755,0.7113043995221725
9730,abz1,LOC101209095,3430,0.6660089686098655,0.5838254288958514,0.6249171987528584
9731,abz1,LOC101205125,3430,0.5565847533632287,0.7051298318903954,0.630857292626812
9732,abz1,LOC101208954,3430,0.7128681614349776,0.7366343591695704,0.724751260302274
9733,LOC101246243,LOC101220715,3430,0.8171910313901346,0.8058459326064961,0.8115184819983153
9734,LOC101246243,LOC101214116,3430,0.6923838565022422,0.7944833240607889,0.7434335902815156
9735,LOC101246243,LOC105434407,3430,0.8198529147982063,0.8601329390061785,0.8399929269021924
9736,LOC101246243,LOC101203660,3430,0.6870816143497759,0.6199525636145354,0.6535170889821557
9737,LOC101246243,LOC101209095,3430,0.5363730941704036,0.6320491672604348,0.5842111307154192
9738,LOC101246243,LOC101205125,3430,0.7764878923766816,0.9246256006819388,0.8505567465293102
9739,LOC101246243,LOC101208954,3430,0.49291479820627804,0.5399256244326667,0.5164202113194724
