,arabidopsis,potato,Group Number,Species 1 Score,Species 2 Score,Total Score
6359,AT2G19170,LOC102579981,1766,0.8992294084135408,0.8453318909823011,0.872280649697921
6360,AT2G19170,LOC102605037,1766,0.8737609067194386,0.9445956909762914,0.9091782988478649
6361,AT4G30020,LOC102585115,1766,0.8760277053161825,0.8806688235156639,0.8783482644159232
6362,AT4G30020,LOC102579981,1766,0.8294503912926149,0.8467261636467442,0.8380882774696796
6363,AT4G30020,LOC102605037,1766,0.8135288297202483,0.9102557168184141,0.8618922732693313
6364,AT5G44530,LOC102585115,1766,0.4812209528949657,0.7537686428879073,0.6174947978914365
6365,AT5G44530,LOC102579981,1766,0.45839704956373123,0.860350371104901,0.6593737103343161
6366,AT5G44530,LOC102605037,1766,0.46483163923120746,0.772366958141771,0.6185992986864892
6367,AT4G20430,LOC102585115,1766,0.9195346466372822,0.8748526765294096,0.8971936615833459
6368,AT4G20430,LOC102579981,1766,0.9373871847920602,0.848805553051474,0.893096368921767
6369,AT4G20430,LOC102605037,1766,0.9490390093250578,0.9502749481655098,0.9496569787452838
6370,AT1G50250,LOC102591510,1767,0.984714101526191,0.9855764896781755,0.9851452956021832
6371,AT5G42270,LOC102591510,1767,0.9879763725225631,0.9918447068722016,0.9899105396973824
6372,AT4G03250,LOC102578174,1768,0.9563071572066805,0.9013191502148502,0.9288131537107653
6373,AT4G03250,LOC102600158,1768,0.9736259782315373,0.9327624027164279,0.9531941904739826
6374,AT5G01770,LOC102586700,1769,0.9582501274324607,0.9775293728777908,0.9678897501551258
6375,AT5G01770,LOC107057742,1769,0.9700218883991485,0.9112112743772349,0.9406165813881917
6376,AT3G08850,LOC102586700,1769,0.9901112410422476,0.9786111361519276,0.9843611885970875
6377,AT3G08850,LOC107057742,1769,0.9811220053371713,0.9273295471618738,0.9542257762495225
6378,AT5G03510,LOC102592793,1770,0.43055180754200273,0.4553982992277412,0.442975053384872
6379,AT5G03510,LOC102605970,1770,0.10353845795061951,0.5733345352925269,0.3384364966215732
6380,AT5G03510,LOC102583323,1770,0.9707388417472073,0.8923885934072538,0.9315637175772306
6381,AT2G28200,LOC102592793,1770,0.8584030463854156,0.8565521800534872,0.8574776132194515
6382,AT2G28200,LOC102605970,1770,0.8480225480495338,0.8145677454250428,0.8312951467372883
6383,AT2G28200,LOC102583323,1770,0.6545350963989086,0.49119264400973583,0.5728638702043223
6384,AT3G05750,LOC102600562,1771,0.7834247848640221,0.8800444724901589,0.8317346286770906
6385,AT3G05750,LOC102606116,1771,0.7375970735510179,0.682057754139247,0.7098274138451324
6386,AT5G26910,LOC102600562,1771,0.9004827441456028,0.9274136843054179,0.9139482142255104
6387,AT5G26910,LOC102606116,1771,0.7232406824383076,0.596959043240482,0.6600998628393948
6388,AT3G58650,LOC102600562,1771,0.7543222092291086,0.8990113885633583,0.8266667988962335
6389,AT3G58650,LOC102606116,1771,0.9945129081586759,0.9958412211905405,0.9951770646746082
6390,AT3G02680,LOC102581377,1772,0.8151839525051723,0.9107244809038734,0.8629542167045228
6391,AT3G28760,LOC102596054,1773,0.9219813498845612,0.9812975149493675,0.9516394324169644
6392,AT3G28760,LOC102591464,1773,0.9153128841713891,0.9654857417590673,0.9403993129652282
6393,AT5G53080,LOC102596775,1774,0.9187490629966119,0.9529252681871451,0.9358371655918785
6394,AT1G64880,LOC102603531,1775,0.9721747473838865,0.9914961387060909,0.9818354430449887
6395,AT5G18400,LOC102592402,1776,0.8255044826242092,0.9125093903061992,0.8690069364652042
6396,AT5G18400,LOC102605378,1776,0.7810020689034812,0.9122209200997626,0.8466114945016219
6397,AT2G25430,LOC102602571,1778,0.910593385505682,0.9455031701673728,0.9280482778365274
6398,AT2G25430,LOC102582120,1778,0.7982789121765465,0.8958322064965895,0.847055559336568
6399,AT2G25430,LOC102586018,1778,0.861161584360289,0.95148892695093,0.9063252556556095
6400,AT4G32285,LOC102602571,1778,0.9165602230817667,0.9367108386670272,0.926635530874397
6401,AT4G32285,LOC102582120,1778,0.8977481934574675,0.9150455242044533,0.9063968588309603
6402,AT4G32285,LOC102586018,1778,0.9317921501604151,0.9551789416749302,0.9434855459176726
6403,AT5G03160,LOC102592524,1779,0.9758627927198584,0.923290964271763,0.9495768784958107
6404,AT1G26761,LOC102581775,1780,0.9413031093520434,0.9810057059673936,0.9611544076597185
6405,AT4G32480,LOC102578510,1781,0.5339769921941372,0.2569187776075002,0.3954478849008187
6406,AT4G32480,LOC102600765,1781,0.2904194110454792,0.33945130562817394,0.31493535833682657
6407,AT4G32480,LOC102589326,1781,0.8720977881722687,0.9295651912617566,0.9008314897170127
6408,AT4G32480,LOC102589652,1781,0.9261358146848837,0.8857237296793774,0.9059297721821306
6409,AT2G20670,LOC102578510,1781,0.3974093730322929,0.4988130652964332,0.44811121916436303
6410,AT2G20670,LOC102600765,1781,0.473622979820695,0.6931518374951171,0.5833874086579061
6411,AT2G20670,LOC102589326,1781,0.9012023627477437,0.8699840740406863,0.885593218394215
6412,AT2G20670,LOC102589652,1781,0.808359569428203,0.9022640236919512,0.8553117965600772
6413,AT3G60600,LOC102605522,1782,0.8845511878704287,0.8263830042970042,0.8554670960837165
6414,AT3G60600,LOC102587055,1782,0.8495830543145466,0.780924907599387,0.8152539809569668
6415,AT3G60600,LOC102598537,1782,0.8227172931679544,0.7174614621833589,0.7700893776756567
6416,AT3G60600,LOC102579309,1782,0.9192328066124953,0.9176056972865771,0.9184192519495362
6417,AT2G45140,LOC102605522,1782,0.8742466492758838,0.9157306409447399,0.8949886451103118
6418,AT2G45140,LOC102587055,1782,0.8503013402896465,0.8539859971753959,0.8521436687325212
6419,AT2G45140,LOC102598537,1782,0.8129051602650595,0.7821509059767421,0.7975280331209008
6420,AT2G45140,LOC102579309,1782,0.9250637162303978,0.8987649869286938,0.9119143515795458
6421,AT4G00170,LOC102605522,1782,0.8205031333393301,0.9351663211033986,0.8778347272213644
6422,AT4G00170,LOC102587055,1782,0.8612335462205032,0.9087472580305899,0.8849904021255466
6423,AT4G00170,LOC102598537,1782,0.8625108692393031,0.8504462273505814,0.8564785482949422
6424,AT4G00170,LOC102579309,1782,0.8216605199244401,0.8359445896811804,0.8288025548028102
6425,AT2G21090,LOC102594401,1783,0.92272495577344,0.8774362210402957,0.9000805884068679
6426,AT4G34020,LOC102591328,1784,0.9563851158885791,0.9807205745364945,0.9685528452125368
6427,AT3G23620,LOC102597675,1786,0.9640550508230638,0.993341146068091,0.9786980984455773
6428,AT1G15740,LOC102581359,1787,0.9354682018530179,0.9382373268427536,0.9368527643478858
6429,AT1G15740,LOC102583019,1787,0.8451440736409703,0.8818594308723219,0.8635017522566462
6430,AT5G50900,LOC102594085,1788,0.8727054661029654,0.8384867333754019,0.8555960997391836
6431,AT5G03900,LOC102601987,1789,0.9797367395280502,0.9886955737852701,0.9842161566566601
6432,AT3G16720,LOC102591415,1790,0.9621180774189679,0.8896361068541723,0.9258770921365701
6433,AT3G16720,LOC107063120,1790,0.8398368864501814,0.6180173683103458,0.7289271273802636
6434,AT4G11560,LOC102599892,1791,0.9058019249797608,0.9210372907839779,0.9134196078818693
6435,AT3G49500,LOC102603611,1792,0.9125183652664088,0.9385618558249947,0.9255401105457017
6436,AT5G49830,LOC102578846,1793,0.8861023657461545,0.9584362510892755,0.922269308417715
6437,AT2G14255,LOC102599883,1794,0.7914785163863152,0.9714294299708525,0.8814539731785838
6438,AT2G43210,LOC102605945,1795,0.9258972744445444,0.9007782685777818,0.913337771511163
6439,AT1G07200,LOC102606448,1796,0.9199904050853047,0.7949277322034918,0.8574590686443982
6440,AT1G07200,LOC102599854,1796,0.6968126892746844,0.641599807686529,0.6692062484806067
6441,AT2G40130,LOC102606448,1796,0.7285298791640431,0.6466780852790047,0.6876039822215239
6442,AT2G40130,LOC102599854,1796,0.8403226290066265,0.752630788184741,0.7964767085956838
6443,AT2G29970,LOC102606448,1796,0.8699769122365146,0.7619399621382854,0.8159584371874
6444,AT2G29970,LOC102599854,1796,0.8029684267338311,0.7046545869767722,0.7538115068553016
6445,AT1G22790,LOC102584327,1797,0.812095589337651,0.7626965286750736,0.7873960590063623
6446,AT1G34010,LOC102584327,1797,0.6618572156756919,0.6999742914283615,0.6809157535520267
6447,AT2G44360,LOC102589272,1798,0.9410092650895026,0.9453709546560894,0.943190109872796
6448,AT3G63250,LOC102595383,1799,0.7692003238283709,0.5339583521139457,0.6515793379711583
6449,AT3G63250,LOC102595885,1799,0.8963989085784534,0.779320292076084,0.8378596003272687
6450,AT3G22740,LOC102595383,1799,0.4571317201883002,0.6922744072838727,0.5747030637360864
6451,AT3G22740,LOC102595885,1799,0.46920931906089774,0.2552781033083927,0.3622437111846452
6452,AT5G07880,LOC102580205,1800,0.6921891397559293,0.7392589921572162,0.7157240659565728
6453,AT5G07880,LOC102601696,1800,0.6820245270006896,0.6973286456924788,0.6896765863465841
6454,AT5G61210,LOC102580205,1800,0.9429462384935984,0.8949006881216384,0.9189234633076184
6455,AT5G61210,LOC102601696,1800,0.5990225180654253,0.6856456023318008,0.642334060198613
6456,AT5G40150,LOC102580657,1801,0.8929027615363857,0.8500075122449593,0.8714551368906724
6457,AT5G40150,LOC102593639,1801,0.3360079158046236,0.5521319751194448,0.44406994546203415
6458,AT5G47000,LOC102580657,1801,0.7237743995682288,0.667417891162595,0.6955961453654118
6459,AT5G47000,LOC102593639,1801,0.3677011184072442,0.7650470266534452,0.5663740725303447
6460,AT3G28200,LOC102580657,1801,0.9074923623812713,0.840866612578503,0.8741794874798872
6461,AT3G28200,LOC102593639,1801,0.319284112753574,0.5603834249827219,0.43983376886814796
6462,AT5G26340,LOC102591841,1803,0.8762889002162186,0.9491751555034706,0.9127320278598446
6463,AT3G21810,LOC102587292,1804,0.906833378309496,0.8853992006971364,0.8961162895033161
6464,AT5G11700,LOC102581233,1805,0.9817516716140446,0.9452747979206105,0.9635132347673276
6465,AT5G11700,LOC102604884,1805,0.9757308626427993,0.9277562426755611,0.9517435526591802
6466,AT5G11700,LOC102598748,1805,0.9905610026685856,0.9934252832116349,0.9919931429401103
6467,AT4G32920,LOC102581233,1805,0.8720038379658781,0.8871360317317227,0.8795699348488004
6468,AT4G32920,LOC102604884,1805,0.9035950945998621,0.9239159830523753,0.9137555388261187
6469,AT4G32920,LOC102598748,1805,0.9053521633534227,0.9838877370113285,0.9446199501823755
6470,AT5G47020,LOC102581233,1805,0.9389523552517166,0.9793263018720515,0.9591393285618841
6471,AT5G47020,LOC102604884,1805,0.9307307127222572,0.9339222933381411,0.9323265030301991
6472,AT5G47020,LOC102598748,1805,0.9559413510839255,0.9858709696805794,0.9709061603822524
6473,AT4G14480,LOC102581874,1806,0.9416869059398519,0.9273776255296133,0.9345322657347326
6474,AT2G35450,LOC102602687,1807,0.9471919882462295,0.9902040325730942,0.9686980104096619
6475,AT3G05830,LOC102584548,1808,0.818266318851009,0.6926289852459508,0.7554476520484799
6476,AT5G26770,LOC102584548,1808,0.8820545111091123,0.7825595721025271,0.8323070416058197
6477,AT2G36740,LOC102593669,1809,0.9243021198764655,0.886703326422068,0.9055027231492667
6478,AT5G49810,LOC102601157,1810,0.8816887049863572,0.7995432555064755,0.8406159802464164
6479,AT1G64660,LOC102589744,1811,0.8812389433600192,0.9382793954145257,0.9097591693872724
6480,AT5G46420,LOC102604214,1812,0.9063656262181045,0.9852279215120647,0.9457967738650845
6481,AT2G28230,LOC102597436,1813,0.8579113070072861,0.9279425463505514,0.8929269266789188
6482,AT1G69020,LOC102600724,1814,0.7363197505322179,0.6240031250939031,0.6801614378130605
6483,AT1G69020,LOC102581864,1814,0.8833738118797038,0.8014844196039544,0.8424291157418291
6484,AT5G66960,LOC102600724,1814,0.9655722467092441,0.9840560112984165,0.9748141290038304
6485,AT5G66960,LOC102581864,1814,0.8010794279032113,0.8227470777367109,0.8119132528199611
6486,AT1G75210,LOC102592072,1815,0.9599952025426524,0.938327473782265,0.9491613381624586
6487,AT2G01275,LOC102582687,1816,0.37096338940361606,0.6158177829862675,0.4933905861949418
6488,AT2G01275,LOC102602348,1816,0.44002878474408563,0.6057814237206647,0.5229051042323751
6489,AT4G26220,LOC102578946,1817,0.7736139845881682,0.9437182607650471,0.8586661226766077
6490,AT1G18850,LOC102589247,1818,0.9685766543731822,0.9738093091739536,0.9711929817735678
6491,AT5G24314,LOC102596113,1820,0.9921441635932956,0.9900477778779412,0.9910959707356184
6492,AT2G05920,LOC102595687,1821,0.7793469461185571,0.4767751434838787,0.6280610448012179
6493,AT2G05920,LOC102592753,1821,0.8168810530418877,0.8974007632440878,0.8571409081429877
6494,AT2G05920,LOC102586356,1821,0.847069053401697,0.7707830430268005,0.8089260482142487
6495,AT2G05920,LOC102595790,1821,0.8805373152229318,0.8006791069443192,0.8406082110836255
6496,AT2G05920,LOC102580470,1821,0.8996911636832479,0.7860753027434718,0.8428832332133598
6497,AT2G05920,LOC102595049,1821,0.8082936043896736,0.4439556477057604,0.626124626047717
6498,AT2G05920,LOC102585807,1821,0.5363377409972715,0.5702334805733346,0.553285610785303
6499,AT2G05920,LOC102604251,1821,0.7872507570987376,0.8275188557348478,0.8073848064167928
6500,AT2G05920,LOC102583163,1821,0.8247728703786993,0.8299227741218186,0.8273478222502589
6501,AT2G05920,LOC102593529,1821,0.7469761026655872,0.784825265182247,0.7659006839239171
6502,AT2G05920,LOC102598020,1821,0.8251806542532457,0.6599657441629857,0.7425731992081157
6503,AT2G05920,LOC102600196,1821,0.8544931186471171,0.6303735088193756,0.7424333137332464
6504,AT3G14240,LOC102595687,1821,0.8326526940721417,0.5913639231948076,0.7120083086334746
6505,AT3G14240,LOC102592753,1821,0.8718539174237654,0.9063193004597494,0.8890866089417574
6506,AT3G14240,LOC102586356,1821,0.9436298761656322,0.844563304853578,0.8940965905096051
6507,AT3G14240,LOC102595790,1821,0.9170699529249497,0.8310105471919229,0.8740402500584363
6508,AT3G14240,LOC102580470,1821,0.9096278972144763,0.6971663812013582,0.8033971392079173
6509,AT3G14240,LOC102595049,1821,0.8153158825822314,0.5995733044863127,0.7074445935342721
6510,AT3G14240,LOC102585807,1821,0.44919192827801263,0.538411610925809,0.4938017696019108
6511,AT3G14240,LOC102604251,1821,0.749752631105514,0.8272604345082485,0.7885065328068812
6512,AT3G14240,LOC102583163,1821,0.8889748433330336,0.8409627693139818,0.8649688063235077
6513,AT3G14240,LOC102593529,1821,0.6847590776888249,0.791820667688332,0.7382898726885785
6514,AT3G14240,LOC102598020,1821,0.853665557254655,0.6813786471949277,0.7675221022247913
6515,AT3G14240,LOC102600196,1821,0.896404905400138,0.503638931458277,0.7000219184292075
6516,AT5G51750,LOC102595687,1821,0.7226469970915415,0.5809910153550287,0.6518190062232851
6517,AT5G51750,LOC102592753,1821,0.722335162363947,0.844893175876679,0.783614169120313
6518,AT5G51750,LOC102586356,1821,0.8569638091811339,0.8087248882344888,0.8328443487078114
6519,AT5G51750,LOC102595790,1821,0.8934844532397829,0.7979326301872052,0.845708541713494
6520,AT5G51750,LOC102580470,1821,0.7926359029714252,0.6430722076985486,0.7178540553349868
6521,AT5G51750,LOC102595049,1821,0.697304428652814,0.6963009705820488,0.6968026996174314
6522,AT5G51750,LOC102585807,1821,0.3627597373392102,0.5153339944108897,0.43904686587504993
6523,AT5G51750,LOC102604251,1821,0.538082816107463,0.7903061991045404,0.6641945076060016
6524,AT5G51750,LOC102583163,1821,0.8647057059758327,0.8396165750172782,0.8521611404965554
6525,AT5G51750,LOC102593529,1821,0.5647806662468892,0.7697707262838427,0.6672756962653659
6526,AT5G51750,LOC102598020,1821,0.7643309046205511,0.749800174284083,0.757065539452317
6527,AT5G51750,LOC102600196,1821,0.8378999130460856,0.4937167583160552,0.6658083356810705
6528,AT4G34980,LOC102595687,1821,0.9164762675781836,0.741789116259503,0.8291326919188433
6529,AT4G34980,LOC102592753,1821,0.965536265779137,0.939000570930617,0.952268418354877
6530,AT4G34980,LOC102586356,1821,0.945129081586759,0.8831461949644588,0.9141376382756089
6531,AT4G34980,LOC102595790,1821,0.9098797637252257,0.8214068932359746,0.8656433284806002
6532,AT4G34980,LOC102580470,1821,0.9191448532277893,0.7050933020823943,0.8121190776550917
6533,AT4G34980,LOC102595049,1821,0.9519654583070972,0.6407464166591544,0.7963559374831258
6534,AT4G34980,LOC102585807,1821,0.6258522982819106,0.5968929354848402,0.6113726168833754
6535,AT4G34980,LOC102604251,1821,0.9465983028994633,0.8788966014603804,0.9127474521799219
6536,AT4G34980,LOC102583163,1821,0.8436688555065815,0.8300009014693951,0.8368348784879883
6537,AT4G34980,LOC102593529,1821,0.8941980750202393,0.8392079088914931,0.8667029919558662
6538,AT4G34980,LOC102598020,1821,0.9429342448502294,0.8706511613930707,0.9067927031216501
6539,AT4G34980,LOC102600196,1821,0.8320889928337981,0.5798852128970221,0.7059871028654101
6540,AT3G14067,LOC102595687,1821,0.771305208239633,0.7377926019411641,0.7545489050903986
6541,AT3G14067,LOC102592753,1821,0.49479775718869,0.6890050782775925,0.5919014177331412
6542,AT3G14067,LOC102586356,1821,0.6106563521333693,0.6391952215444507,0.62492578683891
6543,AT3G14067,LOC102595790,1821,0.5282240412581332,0.6616364674419303,0.5949302543500317
6544,AT3G14067,LOC102580470,1821,0.33179215016041497,0.4034676522732053,0.36762990121681016
6545,AT3G14067,LOC102595049,1821,0.8495517375790831,0.7860452537636347,0.8177984956713589
6546,AT3G14067,LOC102585807,1821,0.609211118107403,0.6854292496769735,0.6473201838921883
6547,AT3G14067,LOC102604251,1821,0.6479086084375282,0.7644520568526699,0.706180332645099
6548,AT3G14067,LOC102583163,1821,0.44152799016521244,0.6160401454370624,0.5287840678011374
6549,AT3G14067,LOC102593529,1821,0.6902281790650955,0.7051053216743292,0.6976667503697123
6550,AT3G14067,LOC102598020,1821,0.8040478546370423,0.888506265212296,0.8462770599246692
6551,AT3G14067,LOC102600196,1821,0.48893286558124194,0.6165149193184891,0.5527238924498655
6552,AT5G67360,LOC102595687,1821,0.9019219813498845,0.6798281198353316,0.7908750505926081
6553,AT5G67360,LOC102592753,1821,0.8304038859404516,0.8227290483488086,0.82656646714463
6554,AT5G67360,LOC102586356,1821,0.8209229108572457,0.739078030523086,0.7800004706901658
6555,AT5G67360,LOC102595790,1821,0.7994123114749183,0.7753357973496801,0.7873740544122991
6556,AT5G67360,LOC102580470,1821,0.7954783964498816,0.5670843474864028,0.6812813719681422
6557,AT5G67360,LOC102595049,1821,0.8275973733921022,0.6414315333994411,0.7345144533957717
6558,AT5G67360,LOC102585807,1821,0.7774459536445684,0.6575377865921452,0.7174918701183568
6559,AT5G67360,LOC102604251,1821,0.8308416539234206,0.8158718711499745,0.8233567625366975
6560,AT5G67360,LOC102583163,1821,0.6937782975023238,0.7881066137804622,0.740942455641393
6561,AT5G67360,LOC102593529,1821,0.7366675661899194,0.7479191081462785,0.7422933371680989
6562,AT5G67360,LOC102598020,1821,0.9386765014542292,0.8356561194747438,0.8871663104644865
6563,AT5G67360,LOC102600196,1821,0.7603250277353002,0.5529132485952102,0.6566191381652552
6564,AT1G73470,LOC102604034,1822,0.8931306407603969,0.9575948796538357,0.9253627602071164
6565,AT4G02990,LOC102593486,1823,0.6045216035501185,0.8835541933351363,0.7440378984426275
6566,AT4G02990,LOC102592200,1823,0.981235944949177,0.9914781093181887,0.9863570271336828
6567,AT2G44020,LOC102593486,1823,0.967143413990585,0.965960515640494,0.9665519648155395
6568,AT2G44020,LOC102592200,1823,0.795874186681059,0.5174434327954566,0.6566588097382577
6569,AT2G39260,LOC102580674,1824,0.991712392432011,0.9548003245289822,0.9732563584804966
6570,AT5G53730,LOC102589328,1825,0.5737639051302809,0.7115718621352806,0.6426678836327807
6571,AT4G28080,LOC102597930,1826,0.9936913435878983,0.9961236816010096,0.994907512594454
6572,AT4G28080,LOC102600715,1826,0.9858235135378248,0.920039664653385,0.9529315890956049
6573,AT1G15290,LOC102597930,1826,0.9926272408956586,0.9974638661017458,0.9950455534987022
6574,AT1G15290,LOC102600715,1826,0.948024213833335,0.8699780642447189,0.9090011390390269
6575,AT1G28530,LOC102593547,1827,0.9038469611106114,0.900964572252772,0.9024057666816917
6576,AT1G26750,LOC102590287,1828,0.88640220683038,0.9207187715977042,0.9035604892140421
6577,AT2G26070,LOC102577924,1829,0.6612875176156636,0.7532558069653534,0.7072716622905085
6578,AT2G26070,LOC102598150,1829,0.8475128182063507,0.8556747498422429,0.8515937840242969
6579,AT3G51040,LOC102577924,1829,0.8770231777158106,0.8501216983683404,0.8635724380420755
6580,AT3G51040,LOC102598150,1829,0.9643428982639201,0.932906637819646,0.948624768041783
6581,AT3G62650,LOC102597570,1831,0.3363017600671644,0.31092280417079843,0.3236122821189814
6582,AT3G62650,LOC102584218,1831,0.8317471739977811,0.7786952732954716,0.8052212236466263
6583,AT2G47485,LOC102597570,1831,0.564210968186861,0.4173623005498963,0.49078663436837866
6584,AT2G47485,LOC102584218,1831,0.8874456538034842,0.9086991796628504,0.8980724167331673
6585,AT5G52882,LOC102581738,1832,0.9528230038079817,0.9272033414465579,0.9400131726272698
6586,AT5G52882,LOC102606049,1832,0.3406734430751701,0.3031641575768503,0.32191880032601017
6587,AT1G64110,LOC102581738,1832,0.2890601314636576,0.6505604134739625,0.4698102724688101
6588,AT1G64110,LOC102606049,1832,0.9288277213077069,0.8880074521469996,0.9084175867273532
6589,AT1G55550,LOC102579723,1833,0.6023147731702198,0.6368220198924246,0.6195683965313221
6590,AT1G71990,LOC102590542,1834,0.7976432490779887,0.7628113825535623,0.7802273158157755
6591,AT2G34980,LOC102602237,1835,0.757164702707565,0.8156915772709517,0.7864281399892583
6592,AT2G34980,LOC102593563,1835,0.7900752601121406,0.7278283602271703,0.7589518101696555
6593,AT3G53960,LOC102587527,1836,0.7194386974903301,0.7697827458757774,0.7446107216830538
6594,AT3G53960,LOC102587852,1836,0.5795028634823544,0.5238538818273786,0.5516783726548664
6595,AT3G53960,LOC102589394,1836,0.46642679379928637,0.7977583461041498,0.632092569951718
6596,AT2G37900,LOC102587527,1836,0.6742693039355808,0.7700351573064095,0.7221522306209951
6597,AT2G37900,LOC102587852,1836,0.5056986463840831,0.6592879727288814,0.5824933095564823
6598,AT2G37900,LOC102589394,1836,0.578739934501381,0.7627272454100184,0.6707335899556996
6599,AT4G31070,LOC102595345,1837,0.9195286498155978,0.9673908470807416,0.9434597484481697
6600,AT5G50970,LOC102592668,1838,0.8792360049173938,0.9036870098260164,0.8914615073717052
6601,AT5G50970,LOC102579586,1838,0.7724386075380049,0.5698789026112564,0.6711587550746306
6602,AT2G22650,LOC102590833,1839,0.9267668135887979,0.9662610054388654,0.9465139095138316
6603,AT1G53860,LOC102606270,1840,0.9813978591346586,0.9307551308633072,0.9560764949989828
6604,AT4G38225,LOC102604379,1841,0.9632514767173399,0.9556236665765198,0.9594375716469299
6605,AT4G16835,LOC102604772,1842,0.9210638361668316,0.97430812223925,0.9476859792030408
6606,AT4G16835,LOC102581152,1842,0.9369494168090912,0.9309841708651769,0.9339667938371341
6607,AT4G16835,LOC102593599,1842,0.9474558484003478,0.9688617446437694,0.9581587965220586
6608,AT4G16835,LOC102596816,1842,0.8804713501844023,0.9618137564229695,0.9211425533036859
6609,AT4G02750,LOC102604772,1842,0.9340229678270516,0.9378286607169687,0.9359258142720102
6610,AT4G02750,LOC102581152,1842,0.9395400437767982,0.9066311420949481,0.9230855929358732
6611,AT4G02750,LOC102593599,1842,0.9532008035741057,0.9378211484720094,0.9455109760230576
6612,AT4G02750,LOC102596816,1842,0.8935444214566279,0.9378707292887407,0.9157075753726843
6613,AT1G56690,LOC102604772,1842,0.9089322658990735,0.9422879293247994,0.9256100976119365
6614,AT1G56690,LOC102581152,1842,0.9167641150190399,0.9134222115381405,0.9150931632785901
6615,AT1G56690,LOC102593599,1842,0.9235585139875865,0.9578112323086632,0.9406848731481248
6616,AT1G56690,LOC102596816,1842,0.8813468861503403,0.9316746296463235,0.9065107578983319
6617,AT1G09410,LOC102604772,1842,0.9622739947827651,0.9574927131223896,0.9598833539525773
6618,AT1G09410,LOC102581152,1842,0.9673053281760666,0.923979419787587,0.9456423739818268
6619,AT1G09410,LOC102593599,1842,0.9783274864321909,0.9586075302743472,0.968467508353269
6620,AT1G09410,LOC102596816,1842,0.9092321069832988,0.9435019081102196,0.9263670075467592
6621,AT1G19010,LOC102603481,1843,0.7909507960780786,0.8640824544006731,0.8275166252393759
6622,AT1G19010,LOC102600189,1843,0.5674252646097568,0.6424952672856756,0.6049602659477162
6623,AT1G74860,LOC102603481,1843,0.9447512818206351,0.9039454310526158,0.9243483564366255
6624,AT1G74860,LOC102600189,1843,0.39782315372852384,0.6994380840770456,0.5486306189027848
6625,AT4G38600,LOC102603044,1844,0.9838925369554137,0.9821328765888399,0.9830127067721268
6626,AT4G38600,LOC102598003,1844,0.9863752211327995,0.9977643559001171,0.9920697885164583
6627,AT4G05170,LOC102601454,1845,0.3079567829050603,0.5453589350641546,0.4266578589846074
6628,AT4G05170,LOC102581143,1845,0.1940771391162684,0.4253793683704438,0.3097282537433561
6629,AT4G05170,LOC102602236,1845,0.39783914525301595,0.5593497400763243,0.4785944426646701
6630,AT4G21340,LOC102601454,1845,0.3033991984248348,0.49863878121337785,0.40101898981910633
6631,AT4G21340,LOC102581143,1845,0.18266318851008964,0.5273055079780041,0.3549843482440469
6632,AT4G21340,LOC102602236,1845,0.42933245379948626,0.6385648607229785,0.5339486572612324
6633,AT1G61660,LOC102601454,1845,0.4435968936463674,0.5682262087202139,0.5059115511832907
6634,AT1G61660,LOC102581143,1845,0.7537105334172889,0.679581718200667,0.716646125808978
6635,AT1G61660,LOC102602236,1845,0.7081586759017721,0.7776014904293999,0.742880083165586
6636,AT3G20640,LOC102601454,1845,0.7221172778427433,0.8153670482887105,0.768742163065727
6637,AT3G20640,LOC102581143,1845,0.49776285235491863,0.6135100213347757,0.5556364368448472
6638,AT3G20640,LOC102602236,1845,0.4545390942800316,0.5635686168454581,0.5090538555627449
6639,AT2G45870,LOC102585804,1846,0.5237144313513838,0.36029928783917786,0.44200685959528085
6640,AT3G61320,LOC102585804,1846,0.959683367815058,0.902611256347847,0.9311473120814525
6641,AT2G04235,LOC102585412,1847,0.5514437348205451,0.8639382192974548,0.707690977059
6642,AT1G55250,LOC102579128,1848,0.9857635453209798,0.9717900177288982,0.978776781524939
6643,AT5G46080,LOC102585436,1849,0.7606428592845792,0.5724530985506375,0.6665479789176083
6644,AT5G64680,LOC102602442,1850,0.8846931126502954,0.8360167072327894,0.8603549099415424
6645,AT5G64680,LOC102581829,1850,0.8583790590986777,0.8879653835752276,0.8731722213369526
6646,AT4G24805,LOC102583540,1851,0.762531858115199,0.4850326031431233,0.6237822306291612
6647,AT4G24805,LOC102597043,1851,0.8791580462354952,0.9089275519096127,0.8940427990725539
6648,AT5G16630,LOC102584255,1852,0.9392402026925729,0.8551038192253373,0.8971720109589552
6649,AT2G23890,LOC102591749,1853,0.9150670144823244,0.9115237837675411,0.9132953991249327
6650,AT3G55990,LOC102595587,1854,0.9824859491136365,0.9197451846509811,0.9511155668823088
6651,AT3G55990,LOC102604440,1854,0.9970715520773991,0.9884611917425403,0.9927663719099697
6652,AT2G40160,LOC102595587,1854,0.44512608317591673,0.520123801796929,0.48262494248642285
6653,AT2G40160,LOC102604440,1854,0.43473359119666577,0.546927491811653,0.4908305415041594
6654,AT2G40150,LOC102595587,1854,0.954717999460286,0.8315514288289912,0.8931347141446386
6655,AT2G40150,LOC102604440,1854,0.9419627597373392,0.6732353736590643,0.8075990666982018
6656,AT4G15020,LOC102591442,1855,0.9056460076159636,0.8273505814477599,0.8664982945318618
6657,AT3G22220,LOC102591442,1855,0.9466342838295704,0.8934763664773581,0.9200553251534642
