,arabidopsis,cucumber,Group Number,Species 1 Score,Species 2 Score,Total Score
5488,AT4G26000,LOC101203592,1963,0.9222558640061285,0.8832816498569923,0.9027687569315603
5489,AT5G64010,LOC101217609,1964,0.7338124247619743,0.8478097245220533,0.7908110746420138
5490,AT1G15660,LOC101218908,1965,0.9865903038704265,0.9869757639620653,0.9867830339162459
5491,AT5G26610,LOC101216939,1966,0.8984934155327765,0.9139846454914948,0.9062390305121357
5492,AT4G15890,LOC116405799,1967,0.9729106628242076,0.9583501430076772,0.9656304029159424
5493,AT2G33435,LOC101213128,1968,0.9901287710210485,0.9750474183350896,0.982588094678069
5494,AT1G24290,LOC101220463,1969,0.48062598037427495,0.6969802799939786,0.5888031301841268
5495,AT2G21530,LOC101219513,1971,0.9790026629701237,0.9846274273671535,0.9818150451686386
5496,AT1G61140,LOC101220708,1972,0.9351621493452011,0.8979196146319435,0.9165408819885723
5497,AT1G61140,LOC101205947,1972,0.9767336665085908,0.9639801294595814,0.9703568979840862
5498,AT3G20010,LOC101220708,1972,0.9015941341699194,0.9066205027848864,0.9041073184774029
5499,AT3G20010,LOC101205947,1972,0.667821836355014,0.5248652717145869,0.5963435540348004
5500,AT1G11100,LOC101220708,1972,0.8328968007879474,0.9163510462140598,0.8746239235010036
5501,AT1G11100,LOC101205947,1972,0.8395651698099442,0.8918982387475538,0.865731704278749
5502,AT1G50410,LOC101220708,1972,0.9574289570641666,0.9406472979075718,0.9490381274858692
5503,AT1G50410,LOC101205947,1972,0.8860321745157407,0.8599427969290983,0.8729874857224195
5504,AT4G08470,LOC101218538,1973,0.8066975522562287,0.9358957632930236,0.8712966577746262
5505,AT4G08500,LOC101218538,1973,0.8293948126801153,0.980587753190493,0.9049912829353042
5506,AT4G08480,LOC101218538,1973,0.9298945755663371,0.9172495693043639,0.9235720724353504
5507,AT2G46470,LOC101223070,1974,0.9361033086491811,0.8605328917657684,0.8983181002074747
5508,AT5G62050,LOC101223070,1974,0.9532484587604422,0.9588800240855035,0.9560642414229729
5509,AT4G35080,LOC101208891,1975,0.723773392186189,0.8404576245672136,0.7821155083767013
5510,AT4G35080,LOC101219983,1975,0.8377120344362164,0.5571278037031462,0.6974199190696813
5511,AT2G16800,LOC101208891,1975,0.7031043665414219,0.6132108986903507,0.6581576326158863
5512,AT2G16800,LOC101219983,1975,0.9585233283478641,0.9317055547192533,0.9451144415335587
5513,AT3G55850,LOC101220362,1976,0.7197388100536242,0.5230769230769231,0.6214078665652736
5514,AT4G10110,LOC101222164,1977,0.798219822711852,0.8632906819208189,0.8307552523163355
5515,AT1G14570,LOC101223107,1978,0.859446248130449,0.79353906367605,0.8264926559032495
5516,AT1G47310,LOC105435298,1980,0.8401634261116989,0.8359596567815746,0.8380615414466368
5517,AT4G08455,LOC101206278,1981,0.8375004559880349,0.8391690501279543,0.8383347530579945
5518,AT2G34780,LOC101214300,1982,0.9089337175792507,0.9397440915249134,0.924338904552082
5519,AT1G12440,LOC101211758,1983,0.6189034399737351,0.8072323414789169,0.7130678907263259
5520,AT1G12440,LOC101219115,1983,0.6376455615137991,0.388626289996153,0.5131359257549761
5521,AT1G12440,LOC101209054,1983,0.5348232995699527,0.6994671082342315,0.6171452039020922
5522,AT2G27580,LOC101211758,1983,0.6635464925400357,0.8262063659323934,0.7448764292362146
5523,AT2G27580,LOC101219115,1983,0.8644803560354576,0.7026477327847191,0.7835640444100884
5524,AT2G27580,LOC101209054,1983,0.7632947871447854,0.9540569020021075,0.8586758445734464
5525,AT4G12040,LOC101211758,1983,0.8736220041586108,0.8826801813103183,0.8781510927344646
5526,AT4G12040,LOC101219115,1983,0.859905884069602,0.8078010269791092,0.8338534555243555
5527,AT4G12040,LOC101209054,1983,0.8845219421442382,0.9577961764263134,0.9211590592852759
5528,AT2G36320,LOC101211758,1983,0.8323787983803305,0.924468529947982,0.8784236641641563
5529,AT2G36320,LOC101219115,1983,0.7891584284828367,0.6368876177095355,0.713023023096186
5530,AT2G36320,LOC101209054,1983,0.8610951008645533,0.8886647598976366,0.874879930381095
5531,AT4G01710,LOC101219310,1984,0.9477036442563748,0.9402498870992022,0.9439767656777884
5532,AT2G28100,LOC101219734,1986,0.7973370298763361,0.8025590847508656,0.7999480573136009
5533,AT2G28100,LOC101211186,1986,0.5330536606719439,0.7309769682372422,0.632015314454593
5534,AT1G08980,LOC101209171,1987,0.8918396381278956,0.9398886045461389,0.9158641213370172
5535,AT1G08980,LOC101209418,1987,0.5023601940685076,0.7052596718350144,0.603809932951761
5536,AT4G20780,LOC101220738,1988,0.8865793601575894,0.8631174001037015,0.8748483801306455
5537,AT5G44460,LOC101220738,1988,0.6846386750811658,0.670727750179805,0.6776832126304855
5538,AT4G31160,LOC101214457,1989,0.9904278991719256,0.9936775553213909,0.9920527272466583
5539,AT2G35035,LOC101204675,1990,0.8734323131361034,0.7773475839229264,0.8253899485295149
5540,AT4G16770,LOC101210309,1991,0.819348484295772,0.7318320036128255,0.7755902439542988
5541,AT3G46500,LOC101210309,1991,0.8795972713675994,0.6717988860454613,0.7756980787065304
5542,AT1G35190,LOC101210309,1991,0.8434173567285594,0.6336052988107783,0.7385113277696689
5543,AT3G46490,LOC101210309,1991,0.28755699850435923,0.5579045611922324,0.4227307798482958
5544,AT4G16765,LOC101210309,1991,0.8122423667602963,0.6750263435194942,0.7436343551398952
5545,AT4G01730,LOC101222377,1992,0.9975631999416336,0.9955261177178986,0.9965446588297661
5546,AT5G45700,LOC101206664,1993,0.99702898462611,0.9956947162426615,0.9963618504343857
5547,AT3G21240,LOC101218361,1994,0.8992813628570386,0.7095950624717748,0.8044382126644067
5548,AT3G21240,LOC101218121,1994,0.8401561303031408,0.5708866475989763,0.7055213889510585
5549,AT3G21240,LOC101221344,1994,0.5745595155583118,0.26727683275628483,0.42091817415729826
5550,AT3G21240,LOC101215427,1994,0.8947944405938788,0.8274514526569321,0.8611229466254054
5551,AT1G51680,LOC101218361,1994,0.8573742384999817,0.6758512720156556,0.7666127552578187
5552,AT1G51680,LOC101218121,1994,0.7920986393317039,0.6036362419924064,0.6978674406620551
5553,AT1G51680,LOC101221344,1994,0.6739138365009302,0.5143579707963271,0.5941359036486287
5554,AT1G51680,LOC101215427,1994,0.8901980812023492,0.9091494806563301,0.8996737809293396
5555,AT1G65060,LOC101218361,1994,0.4472403604129428,0.30093632395002257,0.3740883421814827
5556,AT1G65060,LOC101218121,1994,0.44990333053660675,0.21143726897151555,0.33067029975406115
5557,AT1G65060,LOC101221344,1994,0.9045416408273447,0.8621405991269004,0.8833411199771226
5558,AT1G65060,LOC101215427,1994,0.7578156349177397,0.7487159415926539,0.7532657882551967
5559,AT4G39740,LOC101210363,1995,0.834355962499544,0.9303387023934969,0.8823473324465205
5560,AT3G47840,LOC101205505,1996,0.8685368255936965,0.9234803552611772,0.8960085904274369
5561,AT1G09960,SUT4,1997,0.8078284025827163,0.8794955425092411,0.8436619725459786
5562,AT1G51610,LOC101215203,1998,0.4977638346769781,0.810880626223092,0.654322230450035
5563,AT1G08760,LOC101214568,1999,0.7645350745996425,0.8845762456721361,0.8245556601358893
5564,AT1G23780,LOC101220545,2000,0.8953051471929376,0.9232455216016859,0.9092753343973118
5565,AT1G70360,LOC101220545,2000,0.5808120234925035,0.7790094836670179,0.6799107535797607
5566,AT3G53090,LOC101205886,2001,0.9766825958486849,0.9829775703748306,0.9798300831117577
5567,AT1G80870,LOC101213647,2002,0.828657936015759,0.9012735209995484,0.8649657285076537
5568,AT5G50200,NAR2,2003,0.7641265093203954,0.8854165621288909,0.8247715357246431
5569,AT2G31650,LOC101207476,2004,0.8820267756174078,0.8959446033418635,0.8889856894796357
5570,AT1G05830,LOC101207476,2004,0.9806806989384599,0.930139996989312,0.955410347963886
5571,AT1G77460,LOC101220047,2005,0.9807171779812498,0.9855848261327713,0.9831510020570106
5572,AT2G42760,LOC105434498,2006,0.8774377120344362,0.6976031578771306,0.7875204349557834
5573,AT2G42760,LOC101215662,2006,0.49680078794732424,0.43947614029805815,0.4681384641226912
5574,AT2G33550,LOC101222632,2007,0.7552256228796557,0.7550203221436098,0.7551229725116327
5575,AT5G13260,LOC101205430,2008,0.9740925838106008,0.9140388378744543,0.9440657108425276
5576,AT5G13260,LOC101221393,2008,0.9342428774668953,0.934698178533795,0.9344705280003451
5577,AT3G48860,LOC101205430,2008,0.7393061686061357,0.7910582568116815,0.7651822127089086
5578,AT3G48860,LOC101221393,2008,0.8937146609272973,0.9502754779467109,0.921995069437004
5579,AT5G23700,LOC101205430,2008,0.6439426549447343,0.8220141502333284,0.7329784025890314
5580,AT5G23700,LOC101221393,2008,0.7809433480465473,0.8827096191479753,0.8318264835972613
5581,AT3G05330,LOC101209605,2010,0.9972275927479662,0.9943639921722114,0.9957957924600889
5582,AT5G22070,LOC101204769,2011,0.916266005180024,0.9475303995851941,0.931898202382609
5583,AT5G22070,LOC101207162,2011,0.3515193521322001,0.6550922441333401,0.5033057981327701
5584,AT5G22070,LOC101209929,2011,0.4308758618173859,0.5567725425259672,0.49382420217167655
5585,AT3G52060,LOC101204769,2011,0.5025279976653413,0.772509073878937,0.6375185357721391
5586,AT3G52060,LOC101207162,2011,0.6862510487724802,0.8310100858046063,0.7586305672885433
5587,AT3G52060,LOC101209929,2011,0.8429650165979645,0.744868282402529,0.7939166495002468
5588,AT4G32290,LOC101204769,2011,0.8025389413781783,0.8349841938883035,0.8187615676332409
5589,AT4G32290,LOC101207162,2011,0.5875460547915222,0.7087092511750046,0.6481276529832634
5590,AT4G32290,LOC101209929,2011,0.6267610257906833,0.6118922173716694,0.6193266215811764
5591,AT1G70740,LOC101205738,2012,0.8761682413453471,0.9164353454764415,0.8963017934108943
5592,AT5G11530,LOC105434659,2013,0.9546784372378069,0.9729158512720157,0.9637971442549114
5593,AT5G11530,LOC101221202,2013,0.9272753802940211,0.9205057955742887,0.9238905879341549
5594,AT1G03510,LOC101209609,2014,0.7648487943676358,0.7615234080987505,0.7631861012331931
5595,AT5G39940,LOC101210627,2015,0.9335278882282129,0.954002709619148,0.9437652989236804
5596,AT2G45690,LOC101203578,2016,0.8950497938934082,0.8468703898840885,0.8709600918887483
5597,AT2G45250,LOC101211824,2017,0.7094809032210995,0.7220833960559988,0.7157821496385491
5598,AT4G38280,LOC101211824,2017,0.8067121438733448,0.7385639018515732,0.772638022862459
5599,AT5G54730,LOC101215158,2018,0.9291285156677489,0.9268101761252446,0.9279693458964968
5600,AT1G68910,LOC101222192,2019,0.9045270492102288,0.8201475237091675,0.8623372864596981
5601,AT1G68910,LOC101219390,2019,0.7675336519169738,0.7845672136083095,0.7760504327626416
5602,AT5G11390,LOC101222192,2019,0.9011053149965345,0.8064368508204124,0.8537710829084735
5603,AT5G11390,LOC101219390,2019,0.8752489694670412,0.884094535601385,0.879671752534213
5604,AT1G71760,LOC101212383,2020,0.9976945244956772,0.9609453560138491,0.9793199402547632
5605,AT5G13480,LOC101211088,2021,0.958158537919965,0.9102694565708264,0.9342139972453957
5606,AT2G22250,LOC101212914,2022,0.8238427023674899,0.7637031461688997,0.7937729242681948
5607,AT1G24300,LOC101204211,2023,0.9976142706015394,0.9912328767123288,0.9944235736569341
5608,AT1G27430,LOC101204211,2023,0.9926531207821107,0.9921300617191028,0.9923915912506067
5609,AT1G13630,LOC101213599,2024,0.9373363002954803,0.9612163179286467,0.9492763091120635
5610,AT1G11125,LOC105435961,2025,0.800452340130595,0.8960228812283607,0.8482376106794778
5611,AT1G11125,LOC105435171,2025,0.8723306460438478,0.8692277585428271,0.8707792022933374
5612,AT1G61170,LOC105435961,2025,0.6844854631014482,0.6110432033719705,0.6477643332367093
5613,AT1G61170,LOC105435171,2025,0.7577791558749498,0.7522023182297155,0.7549907370523327
5614,AT3G20420,LOC116403525,2026,0.5224820340714259,0.4146078578955292,0.4685449459834775
5615,AT3G20420,LOC101206949,2026,0.6671725093933536,0.6168538311004064,0.64201317024688
5616,AT3G20420,LOC116403336,2026,0.5505563054025462,0.5649194640975462,0.5577378847500463
5617,AT2G30120,LOC101204259,2027,0.5601502936562944,0.6646876411259972,0.6124189673911458
5618,AT2G30120,LOC101204235,2027,0.7862036260168533,0.8396567815745898,0.8129302037957216
5619,AT3G14750,LOC101204259,2027,0.849793893408237,0.9232455216016859,0.8865197075049615
5620,AT3G14750,LOC101204235,2027,0.778827563564732,0.7346319433990667,0.7567297534818993
5621,AT3G55530,LOC101216306,2028,0.6321818115492649,0.7133584223995183,0.6727701169743916
5622,AT5G02390,LOC105435275,2029,0.6697479298143216,0.7281409001956948,0.6989444150050081
5623,AT5G02390,LOC105435809,2029,0.5483019005581293,0.707511666415776,0.6279067834869527
5624,AT1G07620,LOC105435275,2029,0.7430197351621494,0.7929007978323047,0.767960266497227
5625,AT1G07620,LOC105435809,2029,0.8849888738919491,0.8056902002107481,0.8453395370513486
5626,AT5G19590,LOC101218800,2030,0.9121438733447634,0.849351196748457,0.8807475350466103
5627,AT1G09680,LOC101207659,2031,0.8951884142560099,0.8411621255456873,0.8681752699008486
5628,AT1G10640,LOC101217094,2032,0.7989494035676503,0.6231943399066687,0.7110718717371596
5629,AT1G10640,LOC101216460,2032,0.9071243570568708,0.8215324401625772,0.864328398609724
5630,AT1G10640,LOC101207227,2032,0.8557180899573195,0.7534607857895529,0.8045894378734362
5631,AT1G10640,LOC101211096,2032,0.9266917156093825,0.935348487129309,0.9310201013693458
5632,AT1G48100,LOC101217094,2032,0.609236493634407,0.5796959205178382,0.5944662070761226
5633,AT1G48100,LOC101216460,2032,0.7095611571152374,0.6791931356314919,0.6943771463733646
5634,AT1G48100,LOC101207227,2032,0.8090103235691096,0.6742616287821767,0.7416359761756431
5635,AT1G48100,LOC101211096,2032,0.747513953233867,0.8364112599729039,0.7919626066033855
5636,AT1G02460,LOC101217094,2032,0.6275708605406194,0.5961704049375282,0.6118706327390737
5637,AT1G02460,LOC101216460,2032,0.511479954765987,0.40014451302122533,0.45581223389360614
5638,AT1G02460,LOC101207227,2032,0.5182139860650057,0.5038928195092578,0.5110534027871317
5639,AT1G02460,LOC101211096,2032,0.5183161273848175,0.43178082191780826,0.47504847465131284
5640,AT5G14650,LOC101217094,2032,0.5875971254514282,0.6285051934367003,0.6080511594440643
5641,AT5G14650,LOC101216460,2032,0.5168204866304308,0.5341984043353907,0.5255094454829108
5642,AT5G14650,LOC101207227,2032,0.5796228066975523,0.549799789251844,0.5647112979746982
5643,AT5G14650,LOC101211096,2032,0.5556123007332288,0.6730814391088364,0.6143468699210326
5644,AT1G60590,LOC101217094,2032,0.3600481523364827,0.5997591449646245,0.47990364865055357
5645,AT1G60590,LOC101216460,2032,0.810848056680326,0.8079723016709318,0.809410179175629
5646,AT1G60590,LOC101207227,2032,0.6158554132872887,0.7020141502333284,0.6589347817603085
5647,AT1G60590,LOC101211096,2032,0.7015811638435941,0.8685051934367003,0.7850431786401473
5648,AT1G56710,LOC101217094,2032,0.3322000510706599,0.5599578503688093,0.4460789507197346
5649,AT1G56710,LOC101216460,2032,0.6044431474118118,0.6149390335691706,0.6096910904904912
5650,AT1G56710,LOC101207227,2032,0.4685076423594645,0.5551708565407195,0.5118392494500921
5651,AT1G56710,LOC101211096,2032,0.5116258709371466,0.7140749661297606,0.6128504185334536
5652,AT4G40050,LOC101218870,2033,0.9143399117207164,0.9114436248682823,0.9128917682944994
5653,AT4G40050,LOC101206987,2033,0.9023528982599497,0.900803853680566,0.9015783759702578
5654,AT3G03570,LOC101218870,2033,0.899098967643089,0.9319825380099352,0.9155407528265121
5655,AT3G03570,LOC101206987,2033,0.8796848210702951,0.9306879421947915,0.9051863816325433
5656,AT5G27210,LOC101215174,2034,0.757283040893007,0.7662562095438809,0.7617696252184439
5657,AT5G27210,LOC101222221,2034,0.6288986976981724,0.786397711877164,0.7076482047876682
5658,AT3G05010,LOC101215174,2034,0.8976471017400504,0.9614150233328316,0.929531062536441
5659,AT3G05010,LOC101222221,2034,0.9148652099368912,0.9433508956796628,0.929108052808277
5660,AT1G62350,LOC101220743,2035,0.9651479225185131,0.9118952280596115,0.9385215752890623
5661,AT4G22580,LOC101219204,2036,0.8435632728997191,0.9267432719487514,0.8851532724242352
5662,AT3G07480,LOC101218877,2037,0.9936234633203225,0.9959476140298058,0.9947855386750641
5663,AT4G00525,LOC101223085,2038,0.8543975486083245,0.9303146168899594,0.8923560827491419
5664,AT1G69420,LOC105434394,2039,0.764301608725787,0.9275628481107934,0.8459322284182902
5665,AT3G20150,LOC101203593,2040,0.9948564549666217,0.995809122384465,0.9953327886755433
5666,AT3G20150,LOC101216258,2040,0.9942654944734249,0.9767032967032967,0.9854843955883608
5667,AT3G23670,LOC101203593,2040,0.9945354393900704,0.9955200963420141,0.9950277678660422
5668,AT3G23670,LOC101216258,2040,0.9943384525590048,0.9822008128857443,0.9882696327223746
5669,AT4G14150,LOC101203593,2040,0.9951045124575931,0.9912268553364443,0.9931656838970186
5670,AT4G14150,LOC101216258,2040,0.9945938058585343,0.9814300767725426,0.9880119413155384
5671,AT3G51380,LOC101217049,2041,0.860372815817313,0.5494371686152508,0.7049049922162819
5672,AT3G51380,LOC101206628,2041,0.8031590851056069,0.8377660695468915,0.8204625773262492
5673,AT3G49260,LOC101217049,2041,0.91899463758071,0.8952113335674979,0.907102985574104
5674,AT3G49260,LOC101206628,2041,0.9813227300915623,0.8475989763660996,0.914460853228831
5675,AT3G58520,LOC105434409,2042,0.6994783496881042,0.9130874604847208,0.8062829050864124
5676,AT3G58520,LOC101209849,2042,0.6304818881552549,0.7802197802197802,0.7053508341875175
5677,AT5G48040,LOC105434409,2042,0.8225732316784008,0.8404877314466356,0.8315304815625182
5678,AT5G48040,LOC101209849,2042,0.8434246525371174,0.8564263134126148,0.8499254829748661
5679,AT5G37010,LOC101206761,2043,0.9948418633495056,0.9978142405539666,0.9963280519517361
5680,AT1G65710,LOC101206761,2043,0.99735891730201,0.9973987656179436,0.9973788414599768
5681,AT2G20240,LOC101207165,2044,0.7343960894466129,0.7756555772994129,0.7550258333730129
5682,AT2G20240,LOC101204012,2044,0.8474884179039143,0.9276591901249436,0.887573804014429
5683,AT4G28760,LOC101207165,2044,0.75416043483019,0.9304470871594159,0.842303760994803
5684,AT4G28760,LOC101204012,2044,0.7947324262211359,0.8385247629083246,0.8166285945647302
5685,AT5G43880,LOC101207165,2044,0.9123700434100609,0.9539485172361886,0.9331592803231248
5686,AT5G43880,LOC101204012,2044,0.8900740524568634,0.8569321089869035,0.8735030807218835
5687,AT5G24020,LOC105435429,2045,0.924670776638821,0.9916670848177697,0.9581689307282953
5688,AT4G35440,LOC101215595,2046,0.9709480903221099,0.9662622309197653,0.9686051606209376
5689,AT2G18480,LOC101214664,2048,0.45586643806466515,0.6412283606804156,0.5485473993725404
5690,AT2G18480,LOC101217928,2048,0.3475236809786111,0.2017883486376637,0.2746560148081374
5691,AT2G18480,LOC101223032,2048,0.5906038092227127,0.8537829293993678,0.7221933693110403
5692,AT4G36670,LOC101214664,2048,0.49690292926713603,0.6528616588890561,0.5748822940780961
5693,AT4G36670,LOC101217928,2048,0.5270710976543975,0.6304681619750113,0.5787696298147045
5694,AT4G36670,LOC101223032,2048,0.47551161857512864,0.7988077675748909,0.6371596930750097
5695,AT3G18830,LOC101214664,2048,0.8163644985955568,0.763925937076622,0.7901452178360895
5696,AT3G18830,LOC101217928,2048,0.7465800897384453,0.6000842992623814,0.6733321945004134
5697,AT3G18830,LOC101223032,2048,0.6821216211286616,0.8842089417431883,0.7831652814359249
5698,AT2G20780,LOC101214664,2048,0.7241454784226462,0.7153213909378293,0.7197334346802378
5699,AT2G20780,LOC101217928,2048,0.6217706927370226,0.4064488935721813,0.5141097931546019
5700,AT2G20780,LOC101223032,2048,0.8807135300769707,0.9482342315219027,0.9144738807994367
5701,AT4G16110,LOC101209013,2049,0.8366614380038668,0.7988378744543129,0.8177496562290898
5702,AT3G16857,LOC101209013,2049,0.9221537226863167,0.844744844196899,0.8834492834416079
5703,AT4G34190,LOC116405220,2050,0.9897056141246854,0.987156405238597,0.9884310096816412
5704,AT2G30105,LOC101207176,2051,0.8946339328056031,0.8949269908174018,0.8947804618115025
5705,AT5G08740,LOC101223053,2052,0.9631488709736257,0.9182176727382206,0.9406832718559232
5706,AT1G09000,LOC101217427,2053,0.9495494838215445,0.9321812434141201,0.9408653636178324
5707,AT1G09000,LOC101209358,2053,0.9789515923102178,0.9548637663706157,0.9669076793404168
5708,AT1G54960,LOC101217427,2053,0.9911282967934921,0.9729519795273219,0.982040138160407
5709,AT1G54960,LOC101209358,2053,0.9919964980118922,0.9809001956947162,0.9864483468533042
5710,AT3G06030,LOC101217427,2053,0.9959216430160873,0.9942074363992172,0.9950645397076523
5711,AT3G06030,LOC101209358,2053,0.994725130412578,0.9771789853981635,0.9859520579053708
5712,AT1G52340,LOC101204107,2054,0.4377995841389122,0.4616889959355713,0.4497442900372417
5713,AT1G52340,LOC101211514,2054,0.5884507350527123,0.480061719102815,0.5342562270777637
5714,AT1G52340,LOC101213476,2054,0.4115346733301718,0.42913743790456116,0.4203360556173665
5715,AT1G52340,LOC101219413,2054,0.7593477547149163,0.6799759144964624,0.7196618346056893
5716,AT1G52340,LOC101215420,2054,0.5435085543355342,0.40133674544633446,0.47242264989093435
5717,AT3G51480,LOC101208602,2055,0.7910772261335862,0.5685684178834863,0.6798228220085363
5718,AT3G51480,LOC101204862,2055,0.852872724619706,0.8039078729489688,0.8283902987843375
5719,AT3G51480,LOC101215715,2055,0.8495093568744756,0.6407165437302424,0.745112950302359
5720,AT3G51480,LOC101213408,2055,0.7893043446539963,0.7067409303025742,0.7480226374782852
5721,AT3G51480,LOC101207545,2055,0.7174041513150695,0.6813006171910282,0.6993523842530489
5722,AT3G51480,LOC101215485,2055,0.7040017509940539,0.5733915399668824,0.6386966454804681
5723,AT2G32400,LOC101208602,2055,0.4689380950643855,0.2953003161222339,0.3821192055933097
5724,AT2G32400,LOC101204862,2055,0.7710210484076898,0.6897787144362487,0.7303998814219692
5725,AT2G32400,LOC101215715,2055,0.828657936015759,0.8059430979978925,0.8173005170068257
5726,AT2G32400,LOC101213408,2055,0.7713055849414511,0.6883998193587235,0.7298527021500874
5727,AT2G32400,LOC101207545,2055,0.585466749352497,0.46819810326659644,0.5268324263095467
5728,AT2G32400,LOC101215485,2055,0.6384780943348046,0.6250489236790606,0.6317635090069327
5729,AT1G05200,LOC101208602,2055,0.30029548024659836,0.3781183200361283,0.33920690014136334
5730,AT1G05200,LOC101204862,2055,0.8232809251085251,0.7602769832906818,0.7917789541996034
5731,AT1G05200,LOC101215715,2055,0.9237150257177251,0.8504109589041097,0.8870629923109175
5732,AT1G05200,LOC101213408,2055,0.8353481924634298,0.798301972000602,0.816825082232016
5733,AT1G05200,LOC101207545,2055,0.23108744026556743,0.3986752973054343,0.3148813687855009
5734,AT1G05200,LOC101215485,2055,0.6473352059241966,0.6765256661147072,0.6619304360194519
5735,AT4G35290,LOC101208602,2055,0.4597818553241163,0.5901309649254854,0.5249564101248009
5736,AT4G35290,LOC101204862,2055,0.8043483019005581,0.6851663405088062,0.7447573212046821
5737,AT4G35290,LOC101215715,2055,0.8373910188596652,0.8014270660846003,0.8194090424721328
5738,AT4G35290,LOC101213408,2055,0.8553314121037464,0.7094385066987807,0.7823849594012635
5739,AT4G35290,LOC101207545,2055,0.29698318316127387,0.5910161071804907,0.4439996451708823
5740,AT4G35290,LOC101215485,2055,0.7112464888921315,0.6319072708113804,0.671576879851756
5741,AT2G32390,LOC101208602,2055,0.49653813883923686,0.3414481409001957,0.4189931398697163
5742,AT2G32390,LOC101204862,2055,0.814547842264619,0.7435435797079633,0.7790457109862912
5743,AT2G32390,LOC101215715,2055,0.7770984569364899,0.7976576847809724,0.7873780708587312
5744,AT2G32390,LOC101213408,2055,0.6989019808120235,0.692488333584224,0.6956951571981238
5745,AT2G32390,LOC101207545,2055,0.47925436836537405,0.483137136835767,0.4811957526005705
5746,AT2G32390,LOC101215485,2055,0.8080618684565718,0.7117085654071956,0.7598852169318837
5747,AT2G17260,LOC101208602,2055,0.6981432167219932,0.6134216468463044,0.6557824317841487
5748,AT2G17260,LOC101204862,2055,0.8790209024915185,0.8489236790606653,0.863972290776092
5749,AT2G17260,LOC101215715,2055,0.7178929704884544,0.49478247779617646,0.6063377241423153
5750,AT2G17260,LOC101213408,2055,0.7843431948345676,0.6844618395303327,0.7344025171824502
5751,AT2G17260,LOC101207545,2055,0.5073724145478423,0.6335812133072407,0.5704768139275416
5752,AT2G17260,LOC101215485,2055,0.8847772954437676,0.5748306488032515,0.7298039721235096
5753,AT1G42540,LOC101208602,2055,0.43558165833728524,0.3462170706006323,0.3908993644689588
5754,AT1G42540,LOC101204862,2055,0.727282676102579,0.7600662351347283,0.7436744556186536
5755,AT1G42540,LOC101215715,2055,0.8135702039178493,0.7812614782477796,0.7974158410828145
5756,AT1G42540,LOC101213408,2055,0.8798672162842447,0.7787866927592956,0.8293269545217701
5757,AT1G42540,LOC101207545,2055,0.2557107941487615,0.40147523709167543,0.3285930156202185
5758,AT1G42540,LOC101215485,2055,0.7278079743187539,0.6724853228962817,0.7001466486075179
5759,AT5G22130,LOC101213770,2056,0.8649399919746106,0.965346981785338,0.9151434868799743
5760,AT4G38630,LOC101217295,2057,0.9856564403750045,0.9908595514074967,0.9882579958912506
5761,AT4G38630,LOC101221273,2057,0.8769634844781673,0.9776426313412615,0.9273030579097143
5762,AT4G21300,LOC101220966,2058,0.9252033706635537,0.8921932861658889,0.9086983284147213
5763,AT5G16730,LOC101216508,2059,0.9340094115930399,0.9754829645240605,0.9547461880585502
5764,AT4G27595,LOC101216508,2059,0.9200452340130595,0.9438439794604178,0.9319446067367386
5765,AT3G02930,LOC101216508,2059,0.8332980702586364,0.9491026477327847,0.8912003589957106
5766,AT2G40400,LOC101220818,2060,0.9735891730201,0.9691464699683878,0.9713678214942438
5767,AT3G56140,LOC101220818,2060,0.9614489475796155,0.9203974108083697,0.9409231791939926
5768,AT5G03870,LOC101209398,2061,0.9967095903403494,0.9972602739726028,0.9969849321564761
5769,AT5G48910,LOC101204041,2062,0.89254733155802,0.9566340508806261,0.9245906912193231
5770,AT5G48910,LOC101222145,2062,0.6594827271732391,0.588360680415475,0.623921703794357
5771,AT3G53360,LOC101212938,2063,0.9650020063473534,0.9410928797230168,0.9530474430351852
5772,AT4G08940,LOC101212691,2064,0.8099222996388575,0.7569170555471926,0.7834196775930251
5773,AT4G02030,LOC101204844,2065,0.9854156786925912,0.9683215414722264,0.9768686100824088
5774,AT3G08640,LOC101209534,2066,0.9028636048590085,0.9212404034321843,0.9120520041455964
5775,AT3G08630,LOC101209534,2066,0.9122168314303433,0.9682492849616138,0.9402330581959786
5776,AT5G55620,LOC105434788,2067,0.30924743734724397,0.3724823122083396,0.3408648747777918
5777,AT5G41761,LOC105434788,2067,0.26636267464341734,0.6029002960509809,0.43463148534719914
5778,AT3G09950,LOC105434788,2067,0.6595410936417029,0.8085369729205345,0.7340390332811186
5779,AT3G52660,LOC101218373,2068,0.8930580381570788,0.9512810477194039,0.9221695429382414
5780,AT3G52660,LOC101203286,2068,0.8864480356035458,0.9664127653168749,0.9264304004602104
5781,AT4G00830,LOC101218373,2068,0.8871265457994382,0.8958603040794821,0.8914934249394602
5782,AT4G00830,LOC101203286,2068,0.8782110677415825,0.9145205479452054,0.896365807843394
5783,AT1G12520,LOC101206552,2069,0.6997191113705177,0.7402860153545084,0.7200025633625131
5784,AT5G21930,LOC101214637,2070,0.945828621456973,0.9637633599277435,0.9547959906923582
5785,AT2G37020,LOC101219156,2071,0.9276255791048043,0.9754508505193437,0.9515382148120739
5786,AT1G73350,LOC101214943,2072,0.9251814832378799,0.8836369110341713,0.9044091971360255
